study_id,experiment,experiment_name,participant,sex,role,participant_2,sex_2,role_2,species,species_subgroup,dyad,session,trial,ses_nr_overall,ses_nr_species,order_on_day,condition,who_moves_food,total_nr_trial,food_type,food_time,stooge_present,stooge_reaches,open_door,touches_rope,pull_attempt,pull
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,1,3.0,23.0,6.0,5.0,social,experimenter,6.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,1,4.0,23.0,6.0,5.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,1,5.0,23.0,6.0,5.0,social,experimenter,6.0,banana,15.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,1,6.0,23.0,6.0,5.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,2,1.0,25.0,7.0,1.0,social,chimp,5.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,2,2.0,25.0,7.0,1.0,social,chimp,5.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,2,3.0,25.0,7.0,1.0,social,chimp,5.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,2,4.0,25.0,7.0,1.0,social,chimp,5.0,banana,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,2,5.0,25.0,7.0,1.0,social,chimp,5.0,grape,7.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,3,1.0,29.0,10.0,3.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,3,2.0,29.0,10.0,3.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,3,3.0,29.0,10.0,3.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,3,4.0,29.0,10.0,3.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,4,1.0,30.0,11.0,3.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,4,2.0,30.0,11.0,3.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,4,3.0,30.0,11.0,3.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,4,4.0,30.0,11.0,3.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,5,1.0,32.0,13.0,5.0,non-social,experimenter,6.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,5,2.0,32.0,13.0,5.0,non-social,experimenter,6.0,banana,7.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,5,3.0,32.0,13.0,5.0,non-social,experimenter,6.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,5,4.0,32.0,13.0,5.0,non-social,experimenter,6.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,5,5.0,32.0,13.0,5.0,non-social,experimenter,6.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,5,6.0,32.0,13.0,5.0,non-social,experimenter,6.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,1,1.0,16.0,1.0,3.0,non-social,experimenter,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,1,2.0,16.0,1.0,3.0,non-social,experimenter,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,1,3.0,16.0,1.0,3.0,non-social,experimenter,5.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,1,4.0,16.0,1.0,3.0,non-social,experimenter,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,1,5.0,16.0,1.0,3.0,non-social,experimenter,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,2,1.0,18.0,2.0,1.0,non-social,chimp,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,2,2.0,18.0,2.0,1.0,non-social,chimp,5.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,2,3.0,18.0,2.0,1.0,non-social,chimp,5.0,banana,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,2,4.0,18.0,2.0,1.0,non-social,chimp,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,2,5.0,18.0,2.0,1.0,non-social,chimp,5.0,banana,7.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,3,1.0,19.0,3.0,4.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,3,2.0,19.0,3.0,4.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,3,3.0,19.0,3.0,4.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,3,4.0,19.0,3.0,4.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,1.0,30.0,11.0,7.0,social,chimp,1.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,1.0,29.0,10.0,5.0,social,experimenter,6.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,2.0,29.0,10.0,5.0,social,experimenter,6.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,3.0,29.0,10.0,5.0,social,experimenter,6.0,banana,15.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,4.0,29.0,10.0,5.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,5.0,29.0,10.0,5.0,social,experimenter,6.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,6.0,29.0,10.0,5.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,6,1.0,31.0,12.0,4.0,social,chimp,6.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,6,2.0,31.0,12.0,4.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,6,3.0,31.0,12.0,4.0,social,chimp,6.0,banana,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,6,4.0,31.0,12.0,4.0,social,chimp,6.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,6,5.0,31.0,12.0,4.0,social,chimp,6.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,6,6.0,31.0,12.0,4.0,social,chimp,6.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,1.0,19.0,3.0,2.0,non-social,chimp,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,2.0,19.0,3.0,2.0,non-social,chimp,5.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,3.0,19.0,3.0,2.0,non-social,chimp,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,4.0,19.0,3.0,2.0,non-social,chimp,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,5.0,19.0,3.0,2.0,non-social,chimp,5.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,2,1.0,20.0,4.0,4.0,non-social,experimenter,1.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,1.0,22.0,5.0,1.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,2.0,22.0,5.0,1.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,3.0,22.0,5.0,1.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,4.0,22.0,5.0,1.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,1.0,23.0,6.0,2.0,non-social,experimenter,6.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,2.0,23.0,6.0,2.0,non-social,experimenter,6.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,3.0,23.0,6.0,2.0,non-social,experimenter,6.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,4.0,23.0,6.0,2.0,non-social,experimenter,6.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,5.0,23.0,6.0,2.0,non-social,experimenter,6.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,6.0,23.0,6.0,2.0,non-social,experimenter,6.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,1.0,25.0,7.0,2.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,2.0,25.0,7.0,2.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,3.0,25.0,7.0,2.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,4.0,25.0,7.0,2.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,1.0,26.0,8.0,1.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,2.0,26.0,8.0,1.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,3.0,26.0,8.0,1.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,4.0,26.0,8.0,1.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,7,1.0,28.0,9.0,1.0,non-social,chimp,2.0,banana,15.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,7,2.0,28.0,9.0,1.0,non-social,chimp,2.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,1.0,29.0,10.0,1.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,2.0,29.0,10.0,1.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,3.0,29.0,10.0,1.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,4.0,29.0,10.0,1.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,9,1.0,30.0,11.0,1.0,non-social,chimp,2.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,9,2.0,30.0,11.0,1.0,non-social,chimp,2.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,1.0,46.0,20.0,4.0,social,experimenter,5.0,banana,15.0,1.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,2.0,46.0,20.0,4.0,social,experimenter,5.0,grape,15.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,3.0,46.0,20.0,4.0,social,experimenter,5.0,banana,7.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,4.0,46.0,20.0,4.0,social,experimenter,5.0,grape,7.0,1.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,5.0,46.0,20.0,4.0,social,experimenter,5.0,banana,15.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,11,1.0,47.0,21.0,1.0,social,chimp,1.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,12,1.0,49.0,22.0,3.0,social,experimenter,3.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,12,2.0,49.0,22.0,3.0,social,experimenter,3.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,12,3.0,49.0,22.0,3.0,social,experimenter,3.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,13,1.0,51.0,23.0,1.0,social,chimp,4.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,13,2.0,51.0,23.0,1.0,social,chimp,4.0,banana,15.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,13,3.0,51.0,23.0,1.0,social,chimp,4.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,13,4.0,51.0,23.0,1.0,social,chimp,4.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,ulla,f,focal_participant,robert,m,stooge,chimpanzee,a,ulla_robert,1,1.0,38.0,14.0,2.0,non-social,experimenter,3.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,ulla,f,focal_participant,robert,m,stooge,chimpanzee,a,ulla_robert,1,2.0,38.0,14.0,2.0,non-social,experimenter,3.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,ulla,f,focal_participant,robert,m,stooge,chimpanzee,a,ulla_robert,1,3.0,38.0,14.0,2.0,non-social,experimenter,3.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,ulla,f,focal_participant,robert,m,stooge,chimpanzee,a,ulla_robert,2,1.0,39.0,15.0,2.0,non-social,chimp,3.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,ulla,f,focal_participant,robert,m,stooge,chimpanzee,a,ulla_robert,2,2.0,39.0,15.0,2.0,non-social,chimp,3.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,ulla,f,focal_participant,robert,m,stooge,chimpanzee,a,ulla_robert,2,3.0,39.0,15.0,2.0,non-social,chimp,3.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,ulla,f,focal_participant,robert,m,stooge,chimpanzee,a,ulla_robert,3,1.0,40.0,16.0,1.0,non-social,experimenter,1.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
