study_id,participant,sex,role,participant_2,sex_2,role_2,species,dyad,condition,point,latency,away,scratch,rock_lip_bang,eat,touch,ignore,time,latency_percentage,scratch_yes,point_yes
brauer2006apes,dokana,f,focal_participant,dunja,f,competitor,orangutan,dokana_dunja,nosoc-sam,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,98.0,0.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,dunja,f,competitor,orangutan,dokana_dunja,soc-sam,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,86.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,dokana,f,competitor,orangutan,dunja_dokana,soc-dif,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,100.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,dokana,f,competitor,orangutan,dunja_dokana,soc-sam,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,80.0,0.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,dunja,f,competitor,orangutan,dokana_dunja,soc-dif,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,98.0,0.0,1.0,0.0
brauer2006apes,dunja,f,focal_participant,dokana,f,competitor,orangutan,dunja_dokana,nosoc-sam,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,92.0,0.0,0.0,0.0
brauer2006apes,dunja,f,focal_participant,dokana,f,competitor,orangutan,dunja_dokana,nosoc-dif,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,94.0,0.0,0.0,1.0
brauer2006apes,pini,f,focal_participant,walter,m,competitor,orangutan,pini_walter,nosoc-sam,4.0,48.0,1.0,0.0,0.0,6.0,2.0,0.0,86.0,0.558139534883721,0.0,1.0
brauer2006apes,pini,f,focal_participant,walter,m,competitor,orangutan,pini_walter,nosoc-dif,2.0,17.0,1.0,0.0,0.0,8.0,0.0,0.0,80.0,0.2125,0.0,1.0
brauer2006apes,walter,m,focal_participant,pini,f,competitor,orangutan,walter_pini,soc-dif,0.0,100.0,1.0,0.0,0.0,3.0,4.0,1.0,116.0,0.862068965517241,0.0,0.0
brauer2006apes,walter,m,focal_participant,pini,f,competitor,orangutan,walter_pini,soc-sam,0.0,82.0,1.0,0.0,0.0,1.0,2.0,5.0,91.0,0.901098901098901,0.0,0.0
brauer2006apes,pini,f,focal_participant,walter,m,competitor,orangutan,pini_walter,soc-sam,2.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,94.0,0.0,1.0,1.0
brauer2006apes,pini,f,focal_participant,walter,m,competitor,orangutan,pini_walter,soc-dif,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,85.0,0.0,0.0,0.0
brauer2006apes,walter,m,focal_participant,pini,f,competitor,orangutan,walter_pini,nosoc-sam,1.0,122.0,1.0,0.0,0.0,0.0,7.0,1.0,136.0,0.897058823529412,0.0,1.0
brauer2006apes,walter,m,focal_participant,pini,f,competitor,orangutan,walter_pini,nosoc-dif,0.0,96.0,1.0,0.0,0.0,0.0,8.0,0.0,96.0,1.0,0.0,0.0
brauer2006apes,dokana,f,focal_participant,walter,m,competitor,orangutan,dokana_walter,nosoc-dif,6.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,97.0,0.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,walter,m,competitor,orangutan,dokana_walter,nosoc-sam,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,90.0,0.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,walter,m,competitor,orangutan,dokana_walter,soc-dif,6.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,110.0,0.0,1.0,1.0
brauer2006apes,walter,m,focal_participant,dokana,f,competitor,orangutan,walter_dokana,soc-sam,0.0,108.0,1.0,0.0,0.0,0.0,0.0,8.0,108.0,1.0,0.0,0.0
brauer2006apes,walter,m,focal_participant,dokana,f,competitor,orangutan,walter_dokana,soc-dif,0.0,96.0,1.0,0.0,0.0,0.0,0.0,8.0,96.0,1.0,0.0,0.0
brauer2006apes,dokana,f,focal_participant,walter,m,competitor,orangutan,dokana_walter,soc-sam,5.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,89.0,0.0,1.0,1.0
brauer2006apes,walter,m,focal_participant,dokana,f,competitor,orangutan,walter_dokana,nosoc-dif,0.0,101.0,0.0,0.0,0.0,0.0,0.0,8.0,101.0,1.0,0.0,0.0
brauer2006apes,walter,m,focal_participant,dokana,f,competitor,orangutan,walter_dokana,nosoc-sam,0.0,102.0,0.0,0.0,0.0,1.0,0.0,7.0,102.0,1.0,0.0,0.0
brauer2006apes,pini,f,focal_participant,toba,f,competitor,orangutan,pini_toba,nosoc-dif,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,82.0,0.0,1.0,1.0
brauer2006apes,pini,f,focal_participant,toba,f,competitor,orangutan,pini_toba,nosoc-sam,5.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,70.0,0.0,1.0,1.0
brauer2006apes,toba,f,focal_participant,pini,f,competitor,orangutan,toba_pini,soc-sam,2.0,8.0,1.0,0.0,0.0,6.0,2.0,0.0,81.0,0.0987654320987654,0.0,1.0
brauer2006apes,pini,f,focal_participant,toba,f,competitor,orangutan,pini_toba,soc-sam,6.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,99.0,0.0,1.0,1.0
brauer2006apes,pini,f,focal_participant,toba,f,competitor,orangutan,pini_toba,soc-dif,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,93.0,0.0,0.0,1.0
brauer2006apes,toba,f,focal_participant,pini,f,competitor,orangutan,toba_pini,nosoc-dif,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,94.0,0.0,1.0,1.0
brauer2006apes,toba,f,focal_participant,pini,f,competitor,orangutan,toba_pini,nosoc-sam,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,90.0,0.0,1.0,1.0
brauer2006apes,dunja,f,focal_participant,padana,f,competitor,orangutan,dunja_padana,soc-dif,2.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,100.0,0.0,0.0,1.0
brauer2006apes,padana,f,focal_participant,dunja,f,competitor,orangutan,padana_dunja,soc-sam,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,85.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,padana,f,competitor,orangutan,dunja_padana,soc-sam,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,85.0,0.0,0.0,0.0
brauer2006apes,padana,f,focal_participant,dunja,f,competitor,orangutan,padana_dunja,soc-dif,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,87.0,0.0,0.0,1.0
brauer2006apes,padana,f,focal_participant,dunja,f,competitor,orangutan,padana_dunja,nosoc-sam,0.0,23.0,1.0,0.0,0.0,6.0,2.0,0.0,94.0,0.24468085106383,0.0,0.0
brauer2006apes,padana,f,focal_participant,dunja,f,competitor,orangutan,padana_dunja,nosoc-dif,1.0,21.0,1.0,0.0,0.0,5.0,2.0,1.0,102.0,0.205882352941176,0.0,1.0
brauer2006apes,dunja,f,focal_participant,padana,f,competitor,orangutan,dunja_padana,nosoc-sam,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,95.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,padana,f,competitor,orangutan,dunja_padana,nosoc-dif,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,104.0,0.0,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,dunja,f,competitor,orangutan,bimbo_dunja,nosoc-dif,0.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,89.0,0.0,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,dunja,f,competitor,orangutan,bimbo_dunja,nosoc-sam,0.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,84.0,0.0,1.0,0.0
brauer2006apes,dunja,f,focal_participant,bimbo,m,competitor,orangutan,dunja_bimbo,soc-sam,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,96.0,0.0,0.0,0.0
brauer2006apes,dunja,f,focal_participant,bimbo,m,competitor,orangutan,dunja_bimbo,soc-dif,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,109.0,0.0,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,dunja,f,competitor,orangutan,bimbo_dunja,soc-sam,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,88.0,0.0,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,dunja,f,competitor,orangutan,bimbo_dunja,soc-dif,0.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,93.0,0.0,1.0,0.0
brauer2006apes,dunja,f,focal_participant,bimbo,m,competitor,orangutan,dunja_bimbo,nosoc-dif,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,105.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,bimbo,m,competitor,orangutan,dunja_bimbo,nosoc-sam,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,102.0,0.0,0.0,1.0
brauer2006apes,pini,f,focal_participant,dokana,f,competitor,orangutan,pini_dokana,nosoc-dif,2.0,117.0,1.0,0.0,0.0,0.0,8.0,0.0,117.0,1.0,0.0,1.0
brauer2006apes,pini,f,focal_participant,dokana,f,competitor,orangutan,pini_dokana,nosoc-sam,0.0,79.0,1.0,0.0,0.0,2.0,6.0,0.0,82.0,0.963414634146341,0.0,0.0
brauer2006apes,dokana,f,focal_participant,pini,f,competitor,orangutan,dokana_pini,nosoc-sam,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,76.0,0.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,pini,f,competitor,orangutan,dokana_pini,nosoc-dif,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,76.0,0.0,0.0,1.0
brauer2006apes,pini,f,focal_participant,dokana,f,competitor,orangutan,pini_dokana,soc-dif,3.0,52.0,1.0,0.0,0.0,3.0,5.0,0.0,90.0,0.577777777777778,0.0,1.0
brauer2006apes,pini,f,focal_participant,dokana,f,competitor,orangutan,pini_dokana,soc-sam,1.0,90.0,1.0,0.0,0.0,4.0,4.0,0.0,90.0,1.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,pini,f,competitor,orangutan,dokana_pini,soc-sam,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,79.0,0.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,pini,f,competitor,orangutan,dokana_pini,soc-dif,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,93.0,0.0,0.0,1.0
brauer2006apes,walter,m,focal_participant,toba,f,competitor,orangutan,walter_toba,soc-dif,1.0,24.0,1.0,0.0,0.0,7.0,1.0,0.0,88.0,0.272727272727273,0.0,1.0
brauer2006apes,toba,f,focal_participant,walter,m,competitor,orangutan,toba_walter,soc-dif,0.0,11.0,1.0,0.0,1.0,8.0,0.0,0.0,91.0,0.120879120879121,0.0,0.0
brauer2006apes,toba,f,focal_participant,walter,m,competitor,orangutan,toba_walter,soc-sam,0.0,5.0,1.0,0.0,1.0,8.0,0.0,0.0,88.0,0.0568181818181818,0.0,0.0
brauer2006apes,walter,m,focal_participant,toba,f,competitor,orangutan,walter_toba,soc-sam,0.0,80.0,1.0,0.0,0.0,2.0,1.0,5.0,87.0,0.919540229885057,0.0,0.0
brauer2006apes,walter,m,focal_participant,toba,f,competitor,orangutan,walter_toba,nosoc-dif,0.0,65.0,1.0,0.0,0.0,4.0,4.0,0.0,96.0,0.677083333333333,0.0,0.0
brauer2006apes,walter,m,focal_participant,toba,f,competitor,orangutan,walter_toba,nosoc-sam,0.0,94.0,1.0,0.0,0.0,0.0,2.0,6.0,94.0,1.0,0.0,0.0
brauer2006apes,toba,f,focal_participant,walter,m,competitor,orangutan,toba_walter,nosoc-sam,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,90.0,0.0,1.0,1.0
brauer2006apes,toba,f,focal_participant,walter,m,competitor,orangutan,toba_walter,nosoc-dif,0.0,3.0,1.0,0.0,1.0,8.0,0.0,0.0,85.0,0.0352941176470588,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,toba,f,competitor,orangutan,bimbo_toba,nosoc-dif,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,79.0,0.0,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,toba,f,competitor,orangutan,bimbo_toba,nosoc-sam,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,80.0,0.0,0.0,0.0
brauer2006apes,toba,f,focal_participant,bimbo,m,competitor,orangutan,toba_bimbo,soc-dif,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,90.0,0.0,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,toba,f,competitor,orangutan,bimbo_toba,soc-sam,0.0,0.0,0.0,4.0,0.0,6.0,1.0,1.0,92.0,0.0,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,toba,f,competitor,orangutan,bimbo_toba,soc-dif,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,105.0,0.0,1.0,0.0
brauer2006apes,toba,f,focal_participant,bimbo,m,competitor,orangutan,toba_bimbo,soc-sam,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,96.0,0.0,0.0,0.0
brauer2006apes,toba,f,focal_participant,bimbo,m,competitor,orangutan,toba_bimbo,nosoc-dif,0.0,10.0,1.0,0.0,1.0,7.0,1.0,0.0,104.0,0.0961538461538462,0.0,0.0
brauer2006apes,toba,f,focal_participant,bimbo,m,competitor,orangutan,toba_bimbo,nosoc-sam,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,84.0,0.0,0.0,1.0
brauer2006apes,walter,m,focal_participant,padana,f,competitor,orangutan,walter_padana,soc-sam,0.0,80.0,1.0,0.0,0.0,1.0,7.0,0.0,107.0,0.747663551401869,0.0,0.0
brauer2006apes,walter,m,focal_participant,padana,f,competitor,orangutan,walter_padana,soc-dif,0.0,89.0,1.0,0.0,0.0,0.0,5.0,3.0,101.0,0.881188118811881,0.0,0.0
brauer2006apes,padana,f,focal_participant,walter,m,competitor,orangutan,padana_walter,soc-sam,3.0,79.0,1.0,0.0,0.0,4.0,4.0,0.0,121.0,0.652892561983471,0.0,1.0
brauer2006apes,padana,f,focal_participant,walter,m,competitor,orangutan,padana_walter,soc-dif,0.0,22.0,1.0,0.0,0.0,5.0,3.0,0.0,83.0,0.265060240963855,0.0,0.0
brauer2006apes,padana,f,focal_participant,walter,m,competitor,orangutan,padana_walter,nosoc-sam,3.0,33.0,1.0,0.0,0.0,6.0,2.0,0.0,84.0,0.392857142857143,0.0,1.0
brauer2006apes,padana,f,focal_participant,walter,m,competitor,orangutan,padana_walter,nosoc-dif,0.0,41.0,1.0,0.0,0.0,5.0,3.0,0.0,97.0,0.422680412371134,0.0,0.0
brauer2006apes,walter,m,focal_participant,padana,f,competitor,orangutan,walter_padana,nosoc-sam,0.0,90.0,1.0,0.0,0.0,0.0,0.0,8.0,105.0,0.857142857142857,0.0,0.0
brauer2006apes,walter,m,focal_participant,padana,f,competitor,orangutan,walter_padana,nosoc-dif,0.0,82.0,1.0,0.0,0.0,1.0,6.0,1.0,91.0,0.901098901098901,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,walter,m,competitor,orangutan,bimbo_walter,nosoc-sam,0.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,92.0,0.0,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,walter,m,competitor,orangutan,bimbo_walter,nosoc-dif,0.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,85.0,0.0,1.0,0.0
brauer2006apes,walter,m,focal_participant,bimbo,m,competitor,orangutan,walter_bimbo,soc-sam,0.0,95.0,1.0,0.0,0.0,0.0,7.0,1.0,111.0,0.855855855855856,0.0,0.0
brauer2006apes,walter,m,focal_participant,bimbo,m,competitor,orangutan,walter_bimbo,soc-dif,0.0,82.0,1.0,0.0,0.0,1.0,7.0,0.0,103.0,0.796116504854369,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,walter,m,competitor,orangutan,bimbo_walter,soc-sam,0.0,87.0,1.0,1.0,0.0,1.0,7.0,0.0,90.0,0.966666666666667,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,walter,m,competitor,orangutan,bimbo_walter,soc-dif,0.0,81.0,1.0,2.0,0.0,2.0,5.0,1.0,92.0,0.880434782608696,1.0,0.0
brauer2006apes,walter,m,focal_participant,bimbo,m,competitor,orangutan,walter_bimbo,nosoc-dif,0.0,75.0,1.0,0.0,0.0,2.0,1.0,5.0,91.0,0.824175824175824,0.0,0.0
brauer2006apes,walter,m,focal_participant,bimbo,m,competitor,orangutan,walter_bimbo,nosoc-sam,0.0,85.0,1.0,0.0,0.0,1.0,7.0,0.0,85.0,1.0,0.0,0.0
brauer2006apes,pini,f,focal_participant,dunja,f,competitor,orangutan,pini_dunja,nosoc-dif,2.0,26.0,1.0,0.0,0.0,6.0,2.0,0.0,70.0,0.371428571428571,0.0,1.0
brauer2006apes,pini,f,focal_participant,dunja,f,competitor,orangutan,pini_dunja,nosoc-sam,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,68.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,pini,f,competitor,orangutan,dunja_pini,soc-dif,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,89.0,0.0,0.0,0.0
brauer2006apes,pini,f,focal_participant,dunja,f,competitor,orangutan,pini_dunja,soc-sam,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,88.0,0.0,1.0,0.0
brauer2006apes,dunja,f,focal_participant,pini,f,competitor,orangutan,dunja_pini,soc-sam,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,84.0,0.0,0.0,0.0
brauer2006apes,pini,f,focal_participant,dunja,f,competitor,orangutan,pini_dunja,soc-dif,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,92.0,0.0,1.0,1.0
brauer2006apes,dunja,f,focal_participant,pini,f,competitor,orangutan,dunja_pini,nosoc-sam,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,94.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,pini,f,competitor,orangutan,dunja_pini,nosoc-dif,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,79.0,0.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,padana,f,competitor,orangutan,dokana_padana,nosoc-dif,6.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,81.0,0.0,1.0,1.0
brauer2006apes,dokana,f,focal_participant,padana,f,competitor,orangutan,dokana_padana,nosoc-sam,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,73.0,0.0,0.0,1.0
brauer2006apes,padana,f,focal_participant,dokana,f,competitor,orangutan,padana_dokana,soc-dif,0.0,3.0,1.0,2.0,0.0,7.0,1.0,0.0,90.0,0.0333333333333333,1.0,0.0
brauer2006apes,padana,f,focal_participant,dokana,f,competitor,orangutan,padana_dokana,soc-sam,0.0,21.0,1.0,0.0,0.0,3.0,5.0,0.0,77.0,0.272727272727273,0.0,0.0
brauer2006apes,dokana,f,focal_participant,padana,f,competitor,orangutan,dokana_padana,soc-dif,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,117.0,0.0,0.0,0.0
brauer2006apes,dokana,f,focal_participant,padana,f,competitor,orangutan,dokana_padana,soc-sam,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,85.0,0.0,0.0,0.0
brauer2006apes,padana,f,focal_participant,dokana,f,competitor,orangutan,padana_dokana,nosoc-dif,1.0,65.0,1.0,0.0,0.0,3.0,5.0,0.0,104.0,0.625,0.0,1.0
brauer2006apes,padana,f,focal_participant,dokana,f,competitor,orangutan,padana_dokana,nosoc-sam,3.0,46.0,1.0,0.0,0.0,2.0,6.0,0.0,96.0,0.479166666666667,0.0,1.0
brauer2006apes,bimbo,m,focal_participant,pini,f,competitor,orangutan,bimbo_pini,nosoc-dif,0.0,78.0,1.0,1.0,0.0,0.0,7.0,1.0,90.0,0.866666666666667,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,pini,f,competitor,orangutan,bimbo_pini,nosoc-sam,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,70.0,0.0,1.0,0.0
brauer2006apes,pini,f,focal_participant,bimbo,m,competitor,orangutan,pini_bimbo,nosoc-sam,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,71.0,0.0,0.0,1.0
brauer2006apes,pini,f,focal_participant,bimbo,m,competitor,orangutan,pini_bimbo,nosoc-dif,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,72.0,0.0,0.0,0.0
brauer2006apes,pini,f,focal_participant,bimbo,m,competitor,orangutan,pini_bimbo,soc-dif,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,76.0,0.0,1.0,1.0
brauer2006apes,bimbo,m,focal_participant,pini,f,competitor,orangutan,bimbo_pini,soc-sam,0.0,40.0,1.0,1.0,0.0,6.0,2.0,0.0,71.0,0.563380281690141,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,pini,f,competitor,orangutan,bimbo_pini,soc-dif,0.0,20.0,1.0,2.0,0.0,6.0,2.0,0.0,73.0,0.273972602739726,1.0,0.0
brauer2006apes,pini,f,focal_participant,bimbo,m,competitor,orangutan,pini_bimbo,soc-sam,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,75.0,0.0,0.0,1.0
brauer2006apes,bebe,f,focal_participant,ruby_b'windi,f,competitor,gorilla,bebe_ruby_b'windi,nosoc-dif,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,100.0,0.0,0.0,1.0
brauer2006apes,bebe,f,focal_participant,ruby_b'windi,f,competitor,gorilla,bebe_ruby_b'windi,nosoc-sam,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,84.0,0.0,0.0,1.0
brauer2006apes,bebe,f,focal_participant,ruby_b'windi,f,competitor,gorilla,bebe_ruby_b'windi,soc-sam,5.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,117.0,0.0,1.0,1.0
brauer2006apes,ruby_b'windi,f,focal_participant,bebe,f,competitor,gorilla,ruby_b'windi_bebe,soc-dif,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,85.0,0.0,0.0,1.0
brauer2006apes,ruby_b'windi,f,focal_participant,bebe,f,competitor,gorilla,ruby_b'windi_bebe,soc-sam,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,90.0,0.0333333333333333,0.0,1.0
brauer2006apes,bebe,f,focal_participant,ruby_b'windi,f,competitor,gorilla,bebe_ruby_b'windi,soc-dif,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0.0,0.0,1.0
brauer2006apes,ruby_b'windi,f,focal_participant,bebe,f,competitor,gorilla,ruby_b'windi_bebe,nosoc-sam,4.0,20.0,1.0,0.0,0.0,8.0,0.0,0.0,92.0,0.217391304347826,0.0,1.0
brauer2006apes,ruby_b'windi,f,focal_participant,bebe,f,competitor,gorilla,ruby_b'windi_bebe,nosoc-dif,0.0,51.0,1.0,0.0,0.0,8.0,0.0,0.0,105.0,0.485714285714286,0.0,0.0
brauer2006apes,n’kwango,m,focal_participant,n’diki,f,competitor,gorilla,n’kwango_n’diki,nosoc-sam,5.0,15.0,1.0,0.0,0.0,7.0,1.0,0.0,96.0,0.15625,0.0,1.0
brauer2006apes,n’kwango,m,focal_participant,n’diki,f,competitor,gorilla,n’kwango_n’diki,nosoc-dif,4.0,7.0,1.0,0.0,0.0,8.0,0.0,0.0,93.0,0.0752688172043011,0.0,1.0
brauer2006apes,n’kwango,m,focal_participant,n’diki,f,competitor,gorilla,n’kwango_n’diki,soc-dif,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,80.0,0.0,0.0,1.0
brauer2006apes,n’diki,f,focal_participant,n’kwango,m,competitor,gorilla,n’diki_n’kwango,soc-dif,5.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,85.0,0.0,1.0,1.0
brauer2006apes,n’diki,f,focal_participant,n’kwango,m,competitor,gorilla,n’diki_n’kwango,soc-sam,7.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,80.0,0.0,1.0,1.0
brauer2006apes,n’kwango,m,focal_participant,n’diki,f,competitor,gorilla,n’kwango_n’diki,soc-sam,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,83.0,0.0,0.0,1.0
brauer2006apes,n’diki,f,focal_participant,n’kwango,m,competitor,gorilla,n’diki_n’kwango,nosoc-dif,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,84.0,0.0,0.0,0.0
brauer2006apes,n’diki,f,focal_participant,n’kwango,m,competitor,gorilla,n’diki_n’kwango,nosoc-sam,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0
brauer2006apes,ruby_b'windi,f,focal_participant,n’diki,f,competitor,gorilla,ruby_b'windi_n’diki,soc-dif,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,82.0,0.0,0.0,1.0
brauer2006apes,n’diki,f,focal_participant,ruby_b'windi,f,competitor,gorilla,n’diki_ruby_b'windi,soc-sam,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,72.0,0.0,0.0,1.0
brauer2006apes,ruby_b'windi,f,focal_participant,n’diki,f,competitor,gorilla,ruby_b'windi_n’diki,soc-sam,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,66.0,0.0,0.0,0.0
brauer2006apes,n’diki,f,focal_participant,ruby_b'windi,f,competitor,gorilla,n’diki_ruby_b'windi,soc-dif,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,95.0,0.0,0.0,1.0
brauer2006apes,ruby_b'windi,f,focal_participant,n’diki,f,competitor,gorilla,ruby_b'windi_n’diki,nosoc-sam,5.0,11.0,1.0,0.0,0.0,8.0,0.0,0.0,76.0,0.144736842105263,0.0,1.0
brauer2006apes,ruby_b'windi,f,focal_participant,n’diki,f,competitor,gorilla,ruby_b'windi_n’diki,nosoc-dif,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,71.0,0.0,0.0,1.0
brauer2006apes,n’diki,f,focal_participant,ruby_b'windi,f,competitor,gorilla,n’diki_ruby_b'windi,nosoc-sam,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,76.0,0.0,0.0,1.0
brauer2006apes,n’diki,f,focal_participant,ruby_b'windi,f,competitor,gorilla,n’diki_ruby_b'windi,nosoc-dif,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,76.0,0.0,0.0,1.0
brauer2006apes,bebe,f,focal_participant,n’kwango,m,competitor,gorilla,bebe_n’kwango,nosoc-sam,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,85.0,0.0,0.0,1.0
brauer2006apes,bebe,f,focal_participant,n’kwango,m,competitor,gorilla,bebe_n’kwango,nosoc-dif,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,78.0,0.0,0.0,1.0
brauer2006apes,n’kwango,m,focal_participant,bebe,f,competitor,gorilla,n’kwango_bebe,nosoc-dif,0.0,15.0,1.0,0.0,0.0,6.0,2.0,0.0,79.0,0.189873417721519,0.0,0.0
brauer2006apes,n’kwango,m,focal_participant,bebe,f,competitor,gorilla,n’kwango_bebe,nosoc-sam,6.0,12.0,1.0,0.0,0.0,7.0,1.0,0.0,79.0,0.151898734177215,0.0,1.0
brauer2006apes,n’kwango,m,focal_participant,bebe,f,competitor,gorilla,n’kwango_bebe,soc-dif,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,75.0,0.0,0.0,1.0
