study_id,experiment,model_name,participant,age_in_years,z_age,sex,species,species_subgroup,phase,phase_temp,session_within_number_of_boxes,session_within_phase,session_overall,trial_number,z_trial_number,trial_id,choice_nr_within_trial,order,number_boxes,choice_where,choice_correct,last_choice,any_error_earlier,cup_id,choice_id,error_ny,number_cups,cup_is_edge,cup_is_edge_code,z_lag_from_last_choice,any_code,z_number_boxes,lag_from_last_choice,trial_correct,number_redundant_searched,first_choice_feature,first_choice,second_choice_feature,second_choice,second_choice_correct,third_choice_feature,third_choice,third_choice_correct,fourth_choice_feature,fourth_choice,fourth_choice_correct,fifth_choice_feature,fifth_choice,fifth_choice_correct,sixth_choice_feature,sixth_choice,sixth_choice_correct,choice_latency,absence_latency
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,3,12,2.83208729086225,12.0,4.0,1,4,5.0,1.0,2.0,0.0,6.0,36.0,0.0,3.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-1.33095961298376,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,2.0,1,5,3.0,1.0,1.0,0.0,5.0,37.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,3.0,1,5,6.0,1.0,2.0,0.0,3.0,38.0,0.0,2.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,3.0,1,5,6.0,1.0,1.0,0.0,5.0,38.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,4.0,1,5,6.0,0.0,2.0,0.0,3.0,39.0,0.0,3.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,4.0,1,5,6.0,0.0,1.0,0.0,5.0,39.0,0.0,3.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,4.0,1,5,6.0,0.0,3.0,0.0,6.0,39.0,1.0,3.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,5.0,1,5,4.0,1.0,2.0,1.0,3.0,40.0,0.0,3.0,yes,0.61344113188479,0.608340896911178,0.926730672056594,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,5.0,1,5,4.0,1.0,1.0,1.0,5.0,40.0,0.0,3.0,no,-0.38655886811521,1.38807317345731,0.926730672056594,-0.578181941050388,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,1,-1.27610943298531,13.0,5.0,1,5,4.0,1.0,4.0,1.0,6.0,40.0,0.0,3.0,no,-0.38655886811521,-0.951123656181078,0.926730672056594,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,2.0,1,5,4.0,1.0,1.0,0.0,7.0,41.0,0.0,1.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,3.0,1,5,3.0,1.0,2.0,0.0,4.0,42.0,0.0,2.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,3.0,1,5,3.0,1.0,1.0,0.0,7.0,42.0,0.0,2.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,4.0,1,5,5.0,1.0,3.0,0.0,3.0,43.0,0.0,3.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,4.0,1,5,5.0,1.0,2.0,0.0,4.0,43.0,0.0,3.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,4.0,1,5,5.0,1.0,1.0,0.0,7.0,43.0,0.0,3.0,yes,0.61344113188479,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,5.0,1,5,4.0,0.0,3.0,0.0,3.0,44.0,0.0,4.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,5.0,1,5,4.0,0.0,2.0,0.0,4.0,44.0,1.0,4.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,5.0,1,5,4.0,0.0,4.0,0.0,5.0,44.0,0.0,4.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,2,-0.902637003544621,14.0,5.0,1,5,4.0,0.0,1.0,0.0,7.0,44.0,0.0,4.0,yes,0.61344113188479,1.38807317345731,-0.0732693279434058,-0.578181941050388,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,2.0,1,5,3.0,1.0,1.0,0.0,6.0,45.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,3.0,1,5,5.0,1.0,2.0,0.0,3.0,46.0,0.0,2.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,3.0,1,5,5.0,1.0,1.0,0.0,6.0,46.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,4.0,1,5,6.0,0.0,2.0,0.0,3.0,47.0,0.0,3.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,4.0,1,5,6.0,0.0,3.0,0.0,5.0,47.0,0.0,3.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,4.0,1,5,6.0,0.0,1.0,0.0,6.0,47.0,1.0,3.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,5.0,1,5,4.0,1.0,2.0,1.0,3.0,48.0,0.0,3.0,yes,0.61344113188479,0.608340896911178,0.926730672056594,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,5.0,1,5,4.0,1.0,3.0,1.0,5.0,48.0,0.0,3.0,no,-0.38655886811521,-0.17139137963495,0.926730672056594,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,3,-0.529164574103934,15.0,5.0,1,5,4.0,1.0,4.0,1.0,6.0,48.0,0.0,3.0,no,-0.38655886811521,-0.951123656181078,0.926730672056594,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,4,-0.155692144663247,16.0,2.0,1,5,4.0,0.0,1.0,0.0,4.0,49.0,1.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,4,-0.155692144663247,16.0,3.0,1,5,6.0,1.0,2.0,1.0,4.0,50.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,0.926730672056594,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,4,-0.155692144663247,16.0,4.0,1,5,4.0,0.0,2.0,1.0,4.0,51.0,1.0,2.0,no,-0.38655886811521,-0.17139137963495,0.926730672056594,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,4,-0.155692144663247,16.0,4.0,1,5,4.0,0.0,3.0,1.0,6.0,51.0,0.0,2.0,no,-0.38655886811521,-0.951123656181078,0.926730672056594,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,4,-0.155692144663247,16.0,5.0,1,5,5.0,1.0,4.0,1.0,4.0,52.0,0.0,2.0,no,-0.38655886811521,-0.951123656181078,0.926730672056594,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,1.0,,4,4,-0.155692144663247,16.0,5.0,1,5,5.0,1.0,3.0,1.0,6.0,52.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,0.926730672056594,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,2.0,1,5,3.0,1.0,1.0,0.0,7.0,53.0,0.0,1.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,3.0,1,5,5.0,1.0,2.0,0.0,3.0,54.0,0.0,2.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,3.0,1,5,5.0,1.0,1.0,0.0,7.0,54.0,0.0,2.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,4.0,1,5,4.0,1.0,2.0,0.0,3.0,55.0,0.0,3.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,4.0,1,5,4.0,1.0,3.0,0.0,5.0,55.0,0.0,3.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,4.0,1,5,4.0,1.0,1.0,0.0,7.0,55.0,0.0,3.0,yes,0.61344113188479,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,5.0,1,5,6.0,1.0,2.0,0.0,3.0,56.0,0.0,4.0,yes,0.61344113188479,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,5.0,1,5,6.0,1.0,4.0,0.0,4.0,56.0,0.0,4.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,5.0,1,5,6.0,1.0,3.0,0.0,5.0,56.0,0.0,4.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,5,0.21778028477744,17.0,5.0,1,5,6.0,1.0,1.0,0.0,7.0,56.0,0.0,4.0,yes,0.61344113188479,1.38807317345731,-0.0732693279434058,-0.578181941050388,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,2.0,1,5,6.0,1.0,1.0,0.0,5.0,57.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,3.0,1,5,7.0,1.0,1.0,0.0,5.0,58.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,3.0,1,5,7.0,1.0,2.0,0.0,6.0,58.0,0.0,2.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,4.0,1,5,4.0,1.0,1.0,0.0,5.0,59.0,0.0,3.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,4.0,1,5,4.0,1.0,2.0,0.0,6.0,59.0,0.0,3.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,4.0,1,5,4.0,1.0,3.0,0.0,7.0,59.0,0.0,3.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,5.0,1,5,6.0,0.0,4.0,0.0,4.0,60.0,0.0,4.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,5.0,1,5,6.0,0.0,1.0,0.0,5.0,60.0,0.0,4.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,-0.578181941050388,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,5.0,1,5,6.0,0.0,2.0,0.0,6.0,60.0,1.0,4.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,2.0,,5,6,0.591252714218126,18.0,5.0,1,5,6.0,0.0,3.0,0.0,7.0,60.0,0.0,4.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,2.0,1,5,4.0,1.0,1.0,0.0,6.0,61.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,3.0,1,5,3.0,1.0,2.0,0.0,4.0,62.0,0.0,2.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,3.0,1,5,3.0,1.0,1.0,0.0,6.0,62.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,4.0,1,5,5.0,1.0,3.0,0.0,3.0,63.0,0.0,3.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,4.0,1,5,5.0,1.0,2.0,0.0,4.0,63.0,0.0,3.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,4.0,1,5,5.0,1.0,1.0,0.0,6.0,63.0,0.0,3.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,5.0,1,5,7.0,1.0,3.0,0.0,3.0,64.0,0.0,4.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,5.0,1,5,7.0,1.0,2.0,0.0,4.0,64.0,0.0,4.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,5.0,1,5,7.0,1.0,4.0,0.0,5.0,64.0,0.0,4.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,7,0.964725143658813,19.0,5.0,1,5,7.0,1.0,1.0,0.0,6.0,64.0,0.0,4.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,-0.578181941050388,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,8,1.3381975730995,20.0,2.0,1,5,7.0,1.0,1.0,0.0,6.0,65.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,8,1.3381975730995,20.0,3.0,1,5,3.0,1.0,1.0,0.0,6.0,66.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,8,1.3381975730995,20.0,3.0,1,5,3.0,1.0,2.0,0.0,7.0,66.0,0.0,2.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,8,1.3381975730995,20.0,4.0,1,5,5.0,1.0,3.0,0.0,3.0,67.0,0.0,3.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,-0.578181941050388,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,8,1.3381975730995,20.0,4.0,1,5,5.0,1.0,1.0,0.0,6.0,67.0,0.0,3.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,-0.578181941050388,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,8,1.3381975730995,20.0,4.0,1,5,5.0,1.0,2.0,0.0,7.0,67.0,0.0,3.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,dorien,35,0.955058230930242,f,chimpanzee,a,feature_space,feature_space,3.0,,6,8,1.3381975730995,20.0,5.0,1,5,6.0,0.0,3.0,0.0,3.0,68.0,0.0,4.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,-0.578181941050388,2.0,,,,,,,,,,,,,,,,,,,,,
