study_id,experiment,participant,age_in_years,sex,species,present,condition,group,production,tools_prepared,grapes_eaten,success
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,5.0,0.625
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,5.0,0.625
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,3.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,2.0,2.0,0.25
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,2.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,2.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,7.0,0.875
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,1.0,0.125
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,50_sec_1,3.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,50_sec_1,1.0,5.0,0.625
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,50_sec_1,1.0,3.0,0.375
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,4.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,2.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,1.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,5.0,0.625
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,50_sec_1,2.0,3.0,0.375
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,8.0,4.0,0.5
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,27.0,7.0,0.875
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,22.0,7.0,0.875
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,12.0,7.0,0.875
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,15.0,6.0,0.75
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,12.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,12.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,19.0,7.0,0.875
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,14.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,8.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,19.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,15.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,8.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,6.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,11.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,19.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,21.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,24.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,19.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,4.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,5.0,0.625
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,6.0,0.75
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,9.0,5.0,0.625
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,6.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,1.0,0.125
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,5.0,0.625
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,2.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,1.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,2.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,1.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,2.0,2.0,0.25
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,0.0,2.0,0.25
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,3.0,0.0,0.0
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,0.0,3.0,0.375
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,1.0,2.0,0.25
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,4.0,0.0,0.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,3.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,3.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,2.0,0.0,0.0
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,5.0,2.0,0.25
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,3.0,0.0,0.0
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,3.0,0.0,0.0
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,3.0,3.0,0.375
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,5.0,2.0,0.25
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,2.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,3.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,2.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,4.0,0.0,0.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,5.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,2.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,1.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,1.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,1.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,3.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,2.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,3.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,one-grape,2,50_sec_2,4.0,1.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,2.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,2.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,2.0,2.0,0.25
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,2.0,2.0,0.25
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,2.0,2.0,0.25
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,1.0,3.0,0.375
brauer2015apes,1,kara,6,f,chimpanzee,,all-grape,2,50_sec_2,2.0,3.0,0.375
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,6.0,4.0,0.5
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,2.0,2.0,0.25
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,2.0,3.0,0.375
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,2.0,3.0,0.375
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,1.0,2.0,0.25
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,1.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,1.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,1.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,1.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,1.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,3.0,0.375
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,4.0,0.5
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,3.0,0.375
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,4.0,0.5
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,4.0,0.5
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,no-apparatus,2,50_sec_2,0.0,8.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,1.0,4.0,0.5
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,3.0,0.375
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,5.0,0.625
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,5.0,0.625
brauer2015apes,1,pia,12,f,chimpanzee,,all-grape,2,50_sec_2,0.0,5.0,0.625
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,pia,12,f,chimpanzee,,one-grape,2,50_sec_2,0.0,1.0,1.0
brauer2015apes,1,lobo,7,m,chimpanzee,,all-grape,2,50_sec_2,2.0,0.0,0.0
brauer2015apes,1,lobo,7,m,chimpanzee,,all-grape,2,50_sec_2,1.0,0.0,0.0
brauer2015apes,1,lobo,7,m,chimpanzee,,all-grape,2,50_sec_2,0.0,0.0,0.0
brauer2015apes,1,lobo,7,m,chimpanzee,,all-grape,2,50_sec_2,0.0,1.0,0.125
brauer2015apes,1,lobo,7,m,chimpanzee,,all-grape,2,50_sec_2,0.0,0.0,0.0
brauer2015apes,1,lobo,7,m,chimpanzee,,no-apparatus,2,50_sec_2,2.0,8.0,1.0
