study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,partner_position,session,trial,condition,position_larger_food,choice_made,largerchoice_yes1_no0
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,4,control_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,5,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,6,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,7,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,8,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,9,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,10,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,11,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,12,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,1,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,2,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,3,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,4,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,5,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,6,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,7,control_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,8,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,9,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,10,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,11,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,12,control_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,1,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,2,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,3,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,4,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,5,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,6,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,7,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,8,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,9,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,10,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,11,experimental_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,kuno,17.0,m,partner,bonobo,fimi_kuno,right,1,12,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,1,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,2,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,3,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,4,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,5,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,6,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,7,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,8,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,9,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,10,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,11,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,20,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,1,12,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,1,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,2,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,3,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,4,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,5,control_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,6,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,7,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,8,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,9,control_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,10,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,11,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,12,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,1,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,2,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,3,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,4,experimental_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,5,experimental_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,6,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,7,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,8,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,9,experimental_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,10,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,11,experimental_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2013,12,27,fimi,5,f,focal_participant,luiza,8.0,f,partner,bonobo,fimi_luiza,right,3,12,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,1,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,2,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,3,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,4,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,5,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,6,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,7,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,8,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,9,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,10,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,11,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,12,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,1,control_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,2,control_condition,right,left,0
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,3,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,4,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,5,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,6,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,7,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,8,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,9,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,10,control_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,11,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,sandra,20.0,f,partner,chimpanzee,fraukje_sandra,right,3,12,control_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,1,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,2,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,3,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,4,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,5,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,6,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,7,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,8,experimental_condition,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,9,experimental_condition,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,2,3,fraukje,37,f,focal_participant,lobo,9.0,m,partner,chimpanzee,fraukje_lobo,right,2,10,experimental_condition,left,left,1
