study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,species_subgroup,phase,session,trial,condition,pull_left,pull_right,success_left,success_right,efficiency_score,number_grapes_left,number_grapes_right,latency_pull_left,latency_pull_right,min_latency,coordination
sanchez2019chimpanzees,2016,11,22,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,6,2,bot,yes,no,no,yes,2,0,2,0.36,15.0,0.36,no
sanchez2019chimpanzees,2016,11,22,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,6,3,bot,yes,no,no,yes,2,0,2,0.64,15.0,0.64,no
sanchez2019chimpanzees,2016,11,22,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,6,4,bot,yes,no,no,yes,2,0,2,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,22,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,6,5,bot,yes,no,no,yes,2,0,2,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,22,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,6,6,bot,yes,no,no,yes,2,0,2,1.32,15.0,1.32,no
sanchez2019chimpanzees,2016,11,22,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,6,7,bot,yes,no,no,yes,2,0,2,0.36,15.0,0.36,no
sanchez2019chimpanzees,2016,11,22,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,6,8,bot,yes,no,no,yes,2,0,2,4.2,15.0,4.2,no
sanchez2019chimpanzees,2016,11,22,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,6,1,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,22,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,6,2,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,22,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,6,3,top,yes,yes,yes,yes,2,1,1,0.0,0.04,0,yes
sanchez2019chimpanzees,2016,11,22,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,6,4,top,yes,yes,yes,yes,2,1,1,0.0,0.16,0,yes
sanchez2019chimpanzees,2016,11,22,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,6,5,top,yes,yes,yes,yes,2,1,1,0.32,0.32,0.32,yes
sanchez2019chimpanzees,2016,11,22,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,6,6,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,22,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,6,7,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,22,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,6,8,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,23,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,7,1,bot,yes,yes,yes,no,2,2,0,0.04,3.36,0.04,no
sanchez2019chimpanzees,2016,11,23,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,7,2,bot,yes,yes,yes,no,2,2,0,0.96,1.44,0.96,no
sanchez2019chimpanzees,2016,11,23,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,7,3,bot,yes,no,no,no,0,0,0,1.6,15.0,1.6,no
sanchez2019chimpanzees,2016,11,23,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,7,4,bot,yes,yes,yes,no,2,2,0,0.96,7.84,0.96,no
sanchez2019chimpanzees,2016,11,23,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,7,5,bot,yes,yes,yes,no,2,2,0,1.64,4.56,1.64,no
sanchez2019chimpanzees,2016,11,23,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,7,6,bot,yes,no,no,no,0,0,0,7.6,15.0,7.6,no
sanchez2019chimpanzees,2016,11,23,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,7,7,bot,yes,no,no,no,0,0,0,7.52,15.0,7.52,no
sanchez2019chimpanzees,2016,11,23,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,7,8,bot,yes,no,no,no,0,0,0,2.92,15.0,2.92,no
sanchez2019chimpanzees,2016,11,23,tai,14,f,focal_participant_right,robert,41,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,7,1,bot,no,yes,yes,no,2,2,0,15.0,1.24,1.24,no
sanchez2019chimpanzees,2016,11,23,tai,14,f,focal_participant_right,robert,41,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,7,2,bot,no,yes,yes,no,2,2,0,15.0,0.52,0.52,no
sanchez2019chimpanzees,2016,11,23,tai,14,f,focal_participant_right,robert,41,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,7,3,bot,no,yes,yes,no,2,2,0,15.0,0.84,0.84,no
sanchez2019chimpanzees,2016,11,23,tai,14,f,focal_participant_right,robert,41,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,7,4,bot,no,yes,yes,no,2,2,0,15.0,1.28,1.28,no
sanchez2019chimpanzees,2016,11,23,tai,14,f,focal_participant_right,robert,41,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,7,5,bot,no,yes,yes,no,2,2,0,15.0,1.4,1.4,no
sanchez2019chimpanzees,2016,11,23,tai,14,f,focal_participant_right,robert,41,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,7,6,bot,no,yes,yes,no,2,2,0,15.0,1.8,1.8,no
sanchez2019chimpanzees,2016,11,23,tai,14,f,focal_participant_right,robert,41,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,7,7,bot,no,yes,yes,no,2,2,0,15.0,1.96,1.96,no
sanchez2019chimpanzees,2016,11,23,tai,14,f,focal_participant_right,robert,41,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,7,8,bot,no,yes,yes,no,2,2,0,15.0,0.08,0.08,no
sanchez2019chimpanzees,2016,11,23,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,7,1,top,yes,yes,yes,yes,2,1,1,0.32,0.0,0,yes
sanchez2019chimpanzees,2016,11,23,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,7,2,top,yes,yes,yes,yes,2,1,1,0.12,0.0,0,yes
sanchez2019chimpanzees,2016,11,23,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,7,3,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,23,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,7,4,top,yes,yes,yes,yes,2,1,1,0.12,0.0,0,yes
sanchez2019chimpanzees,2016,11,23,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,7,5,top,yes,yes,yes,yes,2,1,1,0.08,0.0,0,yes
sanchez2019chimpanzees,2016,11,23,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,7,6,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,23,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,7,7,top,yes,yes,yes,yes,2,1,1,0.0,0.2,0,yes
sanchez2019chimpanzees,2016,11,23,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,7,8,top,yes,yes,yes,yes,2,0,2,0.36,0.0,0,no
sanchez2019chimpanzees,2016,11,24,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,8,1,bot,yes,no,no,yes,2,0,2,5.0,15.0,5,no
sanchez2019chimpanzees,2016,11,24,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,8,2,bot,no,yes,no,no,0,0,0,15.0,11.16,11.16,no
sanchez2019chimpanzees,2016,11,24,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,8,3,bot,yes,no,no,yes,2,0,2,7.08,15.0,7.08,no
sanchez2019chimpanzees,2016,11,24,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,8,4,bot,yes,no,no,yes,2,0,2,0.92,15.0,0.92,no
sanchez2019chimpanzees,2016,11,24,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,8,5,bot,yes,no,no,yes,1,0,1,1.8,15.0,1.8,no
sanchez2019chimpanzees,2016,11,24,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,8,6,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,24,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,8,7,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,24,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,8,8,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,24,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,8,1,bot,yes,yes,no,yes,2,0,2,0.04,6.96,0.04,no
sanchez2019chimpanzees,2016,11,24,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,8,2,bot,yes,yes,yes,no,2,2,0,0.96,4.28,0.96,no
sanchez2019chimpanzees,2016,11,24,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,8,3,bot,yes,no,no,yes,1,0,1,1.6,15.0,1.6,no
sanchez2019chimpanzees,2016,11,24,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,8,4,bot,yes,yes,no,no,0,0,0,0.96,11.32,0.96,no
sanchez2019chimpanzees,2016,11,24,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,8,5,bot,yes,yes,no,no,0,0,0,1.64,14.56,1.64,no
sanchez2019chimpanzees,2016,11,24,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,8,6,bot,yes,yes,yes,no,2,2,0,7.6,6.72,6.72,no
sanchez2019chimpanzees,2016,11,24,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,8,7,bot,yes,no,no,no,0,0,0,7.52,15.0,7.52,no
sanchez2019chimpanzees,2016,11,24,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,8,8,bot,yes,yes,no,no,0,0,0,2.92,14.64,2.92,no
sanchez2019chimpanzees,2016,11,24,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,8,1,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,24,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,8,2,top,yes,yes,yes,no,2,2,0,0.36,1.16,0.36,no
sanchez2019chimpanzees,2016,11,24,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,8,3,top,yes,yes,yes,yes,2,1,1,0.0,0.4,0,yes
sanchez2019chimpanzees,2016,11,24,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,8,4,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,24,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,8,5,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,24,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,8,6,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,24,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,8,7,top,yes,yes,yes,no,2,2,0,0.0,0.2,0,no
sanchez2019chimpanzees,2016,11,24,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,8,8,top,yes,yes,yes,yes,2,1,1,0.04,0.36,0.04,yes
sanchez2019chimpanzees,2016,11,24,frodo,23,m,focal_participant_right,corry,39,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,1,1,bot,yes,no,no,yes,2,0,2,3.24,15.0,3.24,no
sanchez2019chimpanzees,2016,11,24,frodo,23,m,focal_participant_right,corry,39,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,1,2,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,24,frodo,23,m,focal_participant_right,corry,39,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,1,3,bot,yes,no,no,yes,2,0,2,2.28,15.0,2.28,no
sanchez2019chimpanzees,2016,11,24,frodo,23,m,focal_participant_right,corry,39,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,1,4,bot,yes,no,no,yes,2,0,2,14.24,15.0,14.24,no
sanchez2019chimpanzees,2016,11,24,frodo,23,m,focal_participant_right,corry,39,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,1,5,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,24,frodo,23,m,focal_participant_right,corry,39,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,1,6,bot,yes,no,no,yes,2,0,2,3.08,15.0,3.08,no
sanchez2019chimpanzees,2016,11,24,frodo,23,m,focal_participant_right,corry,39,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,1,7,bot,yes,no,no,yes,1,0,1,9.96,15.0,9.96,no
sanchez2019chimpanzees,2016,11,24,frodo,23,m,focal_participant_right,corry,39,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,1,8,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,29,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,2,1,bot,no,yes,yes,no,2,2,0,15.0,0.8,0.8,no
sanchez2019chimpanzees,2016,11,29,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,2,2,bot,no,yes,yes,no,2,2,0,15.0,2.04,2.04,no
sanchez2019chimpanzees,2016,11,29,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,2,3,bot,no,yes,yes,no,2,2,0,15.0,1.92,1.92,no
sanchez2019chimpanzees,2016,11,29,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,2,4,bot,no,yes,yes,no,2,2,0,15.0,4.72,4.72,no
sanchez2019chimpanzees,2016,11,29,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,2,5,bot,no,yes,yes,no,2,2,0,15.0,4.36,4.36,no
sanchez2019chimpanzees,2016,11,29,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,2,6,bot,no,yes,yes,no,1,1,0,15.0,2.56,2.56,no
sanchez2019chimpanzees,2016,11,29,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,2,7,bot,no,yes,yes,no,2,2,0,15.0,5.92,5.92,no
sanchez2019chimpanzees,2016,11,29,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,2,8,bot,no,yes,yes,no,1,1,0,15.0,9.72,9.72,no
sanchez2019chimpanzees,2016,11,30,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,3,1,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,30,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,3,2,bot,yes,no,no,yes,2,0,2,5.84,15.0,5.84,no
sanchez2019chimpanzees,2016,11,30,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,3,3,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,30,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,3,4,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,11,30,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,3,5,bot,yes,no,no,yes,2,0,2,4.68,15.0,4.68,no
sanchez2019chimpanzees,2016,11,30,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,3,6,bot,yes,no,no,yes,2,0,2,1.92,15.0,1.92,no
sanchez2019chimpanzees,2016,11,30,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,3,7,bot,yes,no,no,yes,2,0,2,3.6,15.0,3.6,no
sanchez2019chimpanzees,2016,11,30,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,3,8,bot,yes,no,no,yes,2,0,2,3.96,15.0,3.96,no
sanchez2019chimpanzees,2016,12,1,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,4,1,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,12,1,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,4,2,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,12,1,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,4,3,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,12,1,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,4,4,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,12,1,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,4,5,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,12,1,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,4,6,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,12,1,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,4,7,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,12,1,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,4,8,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,12,2,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,5,1,top,yes,no,yes,no,2,2,0,5.48,15.0,5.48,no
sanchez2019chimpanzees,2016,12,2,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,5,2,top,yes,yes,yes,no,2,2,0,9.44,9.44,9.44,no
sanchez2019chimpanzees,2016,12,2,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,5,3,top,yes,no,yes,no,2,2,0,2.6,15.0,2.6,no
sanchez2019chimpanzees,2016,12,2,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,5,4,top,yes,no,yes,no,2,2,0,1.52,15.0,1.52,no
sanchez2019chimpanzees,2016,12,2,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,5,5,top,yes,no,yes,no,2,2,0,1.68,15.0,1.68,no
sanchez2019chimpanzees,2016,12,2,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,5,6,top,yes,no,yes,no,2,2,0,1.2,15.0,1.2,no
sanchez2019chimpanzees,2016,12,2,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,5,7,top,yes,no,yes,no,2,2,0,2.08,15.0,2.08,no
sanchez2019chimpanzees,2016,12,2,frodo,23,m,focal_participant_right,corry,40,f,focal_participant_left,chimpanzee,frodo_corrie,mix,a,2,5,8,top,yes,no,yes,no,2,2,0,1.16,15.0,1.16,no
sanchez2019chimpanzees,2016,12,6,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,6,1,top,no,yes,no,yes,2,0,2,15.0,2.52,2.52,no
sanchez2019chimpanzees,2016,12,6,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,6,2,top,no,yes,no,yes,2,0,2,15.0,1.68,1.68,no
sanchez2019chimpanzees,2016,12,6,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,6,3,top,no,yes,no,yes,2,0,2,15.0,2.36,2.36,no
sanchez2019chimpanzees,2016,12,6,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,6,4,top,no,yes,no,yes,2,0,2,15.0,1.36,1.36,no
sanchez2019chimpanzees,2016,12,6,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,6,5,top,no,yes,no,yes,2,0,2,15.0,1.2,1.2,no
sanchez2019chimpanzees,2016,12,6,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,6,6,top,no,yes,no,yes,2,0,2,15.0,0.84,0.84,no
sanchez2019chimpanzees,2016,12,6,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,6,7,top,yes,no,yes,no,2,2,0,5.84,15.0,5.84,no
sanchez2019chimpanzees,2016,12,6,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,6,8,top,yes,yes,no,yes,2,0,2,1.4,0.96,0.96,no
sanchez2019chimpanzees,2016,12,7,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,7,1,top,yes,yes,yes,no,2,2,0,2.64,3.2,2.64,no
sanchez2019chimpanzees,2016,12,7,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,7,2,top,yes,no,yes,no,2,2,0,4.56,15.0,4.56,no
sanchez2019chimpanzees,2016,12,7,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,7,3,top,yes,no,yes,no,2,2,0,1.96,15.0,1.96,no
sanchez2019chimpanzees,2016,12,7,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,7,4,top,yes,no,yes,no,2,2,0,1.12,15.0,1.12,no
sanchez2019chimpanzees,2016,12,7,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,7,5,top,yes,no,yes,no,2,2,0,0.56,15.0,0.56,no
sanchez2019chimpanzees,2016,12,7,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,7,6,top,yes,no,yes,no,2,2,0,0.92,15.0,0.92,no
sanchez2019chimpanzees,2016,12,7,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,7,7,top,yes,yes,yes,yes,2,1,1,3.12,1.64,1.64,yes
sanchez2019chimpanzees,2016,12,7,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,7,8,top,yes,no,yes,no,2,2,0,0.08,15.0,0.08,no
sanchez2019chimpanzees,2016,12,11,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,8,1,top,no,yes,no,yes,2,0,2,15.0,2.8,2.8,no
sanchez2019chimpanzees,2016,12,11,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,8,2,top,no,yes,no,yes,2,0,2,15.0,1.4,1.4,no
sanchez2019chimpanzees,2016,12,11,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,8,3,top,no,yes,no,yes,2,0,2,15.0,1.16,1.16,no
sanchez2019chimpanzees,2016,12,11,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,8,4,top,no,yes,no,yes,2,0,2,15.0,1.0,1,no
sanchez2019chimpanzees,2016,12,11,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,8,5,top,no,yes,no,yes,2,0,2,15.0,1.68,1.68,no
sanchez2019chimpanzees,2016,12,11,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,8,6,top,no,yes,no,yes,2,0,2,15.0,1.04,1.04,no
sanchez2019chimpanzees,2016,12,11,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,8,7,top,no,yes,no,yes,2,0,2,15.0,0.56,0.56,no
