study_id,experiment,experiment_name,year,month,day,participant,age_original,age_in_years,sex,species,session,trial,condition,order,food,choices,search,sum_correct,feature,place,comments
kanngiesser2010bonobos,1,floor_data,2007,6,8,joey,24,24,m,bonobo,2,6,training,e1_e2,banana,nonbaited_container,24.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,12.0,6.0,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,14.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,15.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,16.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,17.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,18.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,19.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,20.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,21.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,22.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,baited_container,23.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,24.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,25.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,26.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,7,training,e1_e2,banana,nonbaited_container,27.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,nonbaited_container,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,nonbaited_container,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,nonbaited_container,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,nonbaited_container,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,nonbaited_container,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,12.0,7.0,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,14.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,15.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,16.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,nonbaited_container,17.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,8,training,e1_e2,banana,baited_container,18.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,nonbaited_container,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,nonbaited_container,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,nonbaited_container,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,12.0,9.0,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,14.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,baited_container,15.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,nonbaited_container,16.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,9,joey,24,24,m,bonobo,3,9,training,e1_e2,banana,nonbaited_container,17.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,nonbaited_container,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,nonbaited_container,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,nonbaited_container,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,nonbaited_container,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,12.0,8.0,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,nonbaited_container,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,14.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,15.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,16.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,10,training,e1_e2,banana,baited_container,17.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,nonbaited_container,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,nonbaited_container,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,baited_container,12.0,10.0,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,11,training,e1_e2,banana,nonbaited_container,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,nonbaited_container,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,nonbaited_container,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,12.0,10.0,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,14.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,nonbaited_container,15.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,nonbaited_container,16.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,baited_container,17.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,nonbaited_container,18.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,12,joey,24,24,m,bonobo,4,12,training,e1_e2,banana,nonbaited_container,19.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,nonbaited_container,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,12.0,11.0,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,13,training,e1_e2,banana,baited_container,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,nonbaited_container,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,12.0,11.0,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,baited_container,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,nonbaited_container,14.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,14,training,e1_e2,banana,nonbaited_container,15.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,1.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,2.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,3.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,4.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,5.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,6.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,7.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,8.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,9.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,10.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,11.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,12.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,13.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,14.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,15.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,16.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,17.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,18.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,19.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,20.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,21.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,feature,22.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,23.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,24.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,25.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,26.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,27.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,revisit_control_location,28.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,29.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,30.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,revisit_control_location,31.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,32.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,33.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,34.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,revisit_control_location,35.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,place,36.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,37.0,,58*,25,
kanngiesser2010bonobos,1,floor_data,2007,6,14,joey,24,24,m,bonobo,5,15,test,e1_e2,banana,control,38.0,,58*,25,
