study_id,participant,sex,species,session,trial,condition,start_time_in_seconds,end_time_in_seconds,point_duration_in_seconds,hand,eye_contact,point_direction,grape_position,correct,object_received,experimenter
halina2018goal,alexandra,f,chimpanzee,1,1,failed_look,92,92,0,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,1,1,failed_look,94,97,3,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,1,1,failed_look,98,103,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,1,2,failed_look,0,3,3,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,1,2,failed_look,4,6,2,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,1,2,failed_look,12,15,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,1,2,failed_look,118,119,1,left_handed_point,no_eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,2,1,failed_look,0,2,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,2,1,failed_look,3,9,6,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,2,1,failed_look,15,18,3,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,2,1,failed_look,107,110,3,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,2,2,failed_look,1,2,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,2,2,failed_look,3,6,3,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,alexandra,f,chimpanzee,1,1,motivational,1,8,7,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,1,motivational,27,29,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,alexandra,f,chimpanzee,1,1,motivational,30,37,7,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,1,motivational,56,65,9,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,1,motivational,79,89,10,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,1,motivational,102,107,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,2,motivational,0,7,7,left_handed_point,eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,3
halina2018goal,alexandra,f,chimpanzee,1,2,motivational,7,13,6,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,2,motivational,24,32,8,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,2,motivational,59,65,6,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,2,motivational,73,79,6,left_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,alexandra,f,chimpanzee,1,2,motivational,90,91,1,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,alexandra,f,chimpanzee,1,2,motivational,93,97,4,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,1,2,motivational,101,106,5,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,alexandra,f,chimpanzee,2,1,motivational,0,1,1,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,alexandra,f,chimpanzee,2,1,motivational,4,4,0,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,alexandra,f,chimpanzee,2,1,motivational,5,11,6,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
