study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,chimp_dyad_stooge_focal,session,trial,trial_drop,trial_do_code,trial_do_code_explained,species_subgroup,test_session_date_sequence,session_day_stooge,session_day_focal_participant,condition,condition_type,tool_occlusion,help_option,stooges_first_reach,stooge_reaches_for_when_nail remove,position_focal_reach_stooge,focal_participant_gives,reach_stooge_when_focal_participant_push,latency_sec,session_abort,drop_criterion
hepach2020help,2014,05,13,sandra,24.0,f,focal_participant,lome,16,m,stooge,chimpanzee,sandra_lome,lome_sandra,1,1,1,10.0,session_aborted,a,21,33,25,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,13,sandra,24.0,f,focal_participant,lome,16,m,stooge,chimpanzee,sandra_lome,lome_sandra,1,2,1,10.0,session_aborted,a,21,33,25,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,13,sandra,24.0,f,focal_participant,lome,16,m,stooge,chimpanzee,sandra_lome,lome_sandra,1,3,1,10.0,session_aborted,a,21,33,25,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,13,sandra,24.0,f,focal_participant,lome,16,m,stooge,chimpanzee,sandra_lome,lome_sandra,1,4,1,10.0,session_aborted,a,21,33,25,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,1,0,,,a,9,19,20,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,,no_response,,,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,2,0,,,a,9,19,20,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,,no_response,,,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,3,0,,,a,9,19,20,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,,no_response,,,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,4,0,,,a,9,19,20,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,4.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,1,0,,,a,9,19,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,1.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,2,0,,,a,9,19,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,3,0,,,a,9,19,20,weak_test,need,yes_weak,paternalism,reach_for_rel,reach_for_irr,front_panel,gives_rel,reach_for_irr,4.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,4,0,,,a,9,19,20,weak_test,need,yes_weak,helping,reach_for_rel,reach_for_rel,front_panel,gives_irr,,1.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,5,0,,,a,9,19,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,1.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,6,0,,,a,9,19,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,,3.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,7,0,,,a,9,19,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,,1.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,8,0,,,a,9,19,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,1.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,1,0,,,a,9,19,20,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,,1.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,2,0,,,a,9,19,20,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,,5.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,3,0,,,a,9,19,20,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,,1.0,no,
hepach2020help,2014,04,14,tai,15.0,f,focal_participant,lome,16,m,stooge,chimpanzee,tai_lome,lome_tai,1,4,0,,,a,9,19,20,weak_cont,no_need,yes_weak,,reach_for_rel,reach_for_rel,front_panel,gives_irr,,1.0,no,
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,1,1,1.0,stooge_did_not_reach,a,19,31,20,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,2,1,1.0,stooge_did_not_reach,a,19,31,20,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,3,0,,,a,19,31,20,weak_cont,no_need,yes_weak,,reach_for_rel,reach_for_rel,front_panel,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,4,1,1.0,stooge_did_not_reach,a,19,31,20,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,1,0,,,a,19,31,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,3.0,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,2,1,1.0,stooge_did_not_reach,a,19,31,20,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,3,1,1.0,stooge_did_not_reach,a,19,31,20,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,4,0,,,a,19,31,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,5,0,,,a,19,31,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,6.0,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,6,0,,,a,19,31,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,7,0,,,a,19,31,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,8,0,,,a,19,31,20,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,no_response,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,1,1,10.0,session_aborted,a,19,31,20,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,2,1,10.0,session_aborted,a,19,31,20,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,3,1,10.0,session_aborted,a,19,31,20,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,ulla,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,ulla_lome,lome_ulla,1,4,1,10.0,session_aborted,a,19,31,20,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,1,1,1.0,stooge_did_not_reach,a,19,24,19,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,2,1,1.0,stooge_did_not_reach,a,19,24,19,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,3,1,1.0,stooge_did_not_reach,a,19,24,19,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,4,1,1.0,stooge_did_not_reach,a,19,24,19,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,1,1,1.0,stooge_did_not_reach,a,19,24,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,2,1,1.0,stooge_did_not_reach,a,19,24,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,3,1,1.0,stooge_did_not_reach,a,19,24,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,4,1,1.0,stooge_did_not_reach,a,19,24,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,5,1,1.0,stooge_did_not_reach,a,19,24,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,6,1,10.0,session_aborted,a,19,24,19,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,7,1,10.0,session_aborted,a,19,24,19,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,8,1,10.0,session_aborted,a,19,24,19,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,1,1,10.0,session_aborted,a,19,24,19,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,2,1,10.0,session_aborted,a,19,24,19,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,3,1,10.0,session_aborted,a,19,24,19,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,05,10,fraukje,42.0,f,focal_participant,robert,42,m,stooge,chimpanzee,fraukje_robert,robert_fraukje,1,4,1,10.0,session_aborted,a,19,24,19,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,1,0,,,a,8,14,25,weak_cont,no_need,yes_weak,,reach_for_rel,reach_for_rel,front_panel,gives_irr,,3.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,2,0,,,a,8,14,25,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_rel,5.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,3,0,,,a,8,14,25,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,4,0,,,a,8,14,25,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,2.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,1,0,,,a,8,14,25,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,9.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,2,0,,,a,8,14,25,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,3,0,,,a,8,14,25,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,1.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,4,0,,,a,8,14,25,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,1.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,5,0,,,a,8,14,25,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,1.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,6,0,,,a,8,14,25,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,1.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,7,0,,,a,8,14,25,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,1.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,8,0,,,a,8,14,25,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,1,0,,,a,8,14,25,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,7.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,2,0,,,a,8,14,25,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,1.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,3,0,,,a,8,14,25,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,1.0,no,
hepach2020help,2014,04,12,robert,42.0,m,focal_participant,robert,42,m,stooge,chimpanzee,robert_robert,robert_kara,1,4,0,,,a,8,14,25,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,7.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,1,0,,,a,10,15,24,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,2.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,2,0,,,a,10,15,24,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_rel,front_panel,gives_irr,reach_for_irr,2.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,3,0,,,a,10,15,24,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,3.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,4,0,,,a,10,15,24,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,3.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,1,0,,,a,10,15,24,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,2,0,,,a,10,15,24,weak_test,need,yes_weak,helping,reach_for_rel,reach_for_rel,front_panel,gives_rel,reach_for_irr,49.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,3,0,,,a,10,15,24,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_rel,37.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,4,1,3.0,stooge_got_tool_themself,a,10,15,24,weak_test,need,yes_weak,helping,reach_for_rel,reach_for_rel,front_panel,no_response,,,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,5,0,,,a,10,15,24,weak_test,need,yes_weak,paternalism,reach_for_rel,reach_for_irr,,gives_irr,reach_for_rel,1.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,6,0,,,a,10,15,24,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,,gives_rel,reach_for_irr,17.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,7,0,,,a,10,15,24,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,7.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,8,0,,,a,10,15,24,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,7.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,1,1,,,a,10,15,24,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,5.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,2,0,,,a,10,15,24,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,3,0,,,a,10,15,24,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_rel,5.0,no,
hepach2020help,2014,04,16,kofi,12.0,m,focal_participant,robert,42,m,stooge,chimpanzee,kofi_robert,robert_kofi,1,4,0,,,a,10,15,24,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,6.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,1,0,,,a,1,11,21,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,2,0,,,a,1,11,21,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,4.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,3,0,,,a,1,11,21,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,1.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,4,0,,,a,1,11,21,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,16.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,1,0,,,a,1,11,21,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,2.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,2,0,,,a,1,11,21,weak_test,need,yes_weak,helping,reach_for_rel,reach_for_rel,front_panel,gives_irr,reach_for_irr,11.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,3,0,,,a,1,11,21,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,4,0,,,a,1,11,21,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,5,0,,,a,1,11,21,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,10.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,6,0,,,a,1,11,21,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,2.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,7,0,,,a,1,11,21,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,8,0,,,a,1,11,21,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,3.0,no,
hepach2020help,2014,04,03,lobo,13.0,m,focal_participant,robert,42,m,stooge,chimpanzee,lobo_robert,robert_lobo,1,1,0,,,a,1,11,21,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,,32.0,no,
