study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,phase,session,trial,food_in_non_social,position_5_rewards_in_social,position_1_reward_in_social,choice_focal_participant_right,choice_focal_participant_left,latency_open_door_right,latency_open_door_left,pull_latency_focal_participant_right,pull_latency_focal_participant_left,get_focal_participant_right,get_focal_participant_left
sanchez2017chimpanzees,2,2015,12,20,lome,14,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,lome_tai,3,8,5,5.0,roped_interior_side,free_exterior_side,non_social,non_social,0.2,2.6,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,20,lome,14,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,lome_tai,3,8,6,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.48,0.68,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,20,lome,14,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,lome_tai,3,8,7,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.48,1.36,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,20,lome,14,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,lome_tai,3,8,8,5.0,roped_interior_side,free_exterior_side,non_social,non_social,0.32,0.72,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,23,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,1,1,1.0,roped_interior_side,free_exterior_side,social,social,0.28,0.52,1.8,1.84,5.0,1.0
sanchez2017chimpanzees,2,2016,2,23,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,1,2,1.0,roped_interior_side,free_exterior_side,social,social,1.84,0.32,no_pull,1.32,1.0,5.0
sanchez2017chimpanzees,2,2016,2,23,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,1,3,1.0,free_exterior_side,roped_interior_side,social,social,0.72,0.84,no_pull,1.8,5.0,1.0
sanchez2017chimpanzees,2,2016,2,23,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,1,4,1.0,roped_interior_side,free_exterior_side,social,social,0.16,1,1.88,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,23,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,1,5,1.0,free_exterior_side,roped_interior_side,social,non_social,0.68,1.56,3.84,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,2,23,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,1,6,1.0,free_exterior_side,roped_interior_side,social,social,0.16,6.08,1.96,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,2,23,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,1,7,1.0,roped_interior_side,free_exterior_side,social,social,0.68,0.8,1.72,1.48,5.0,1.0
sanchez2017chimpanzees,2,2016,2,23,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,1,8,1.0,free_exterior_side,roped_interior_side,social,social,1.16,1.28,1.76,1.36,1.0,5.0
sanchez2017chimpanzees,2,2016,2,24,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,2,1,3.0,roped_interior_side,free_exterior_side,non_social,non_social,1.28,3.36,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,2,24,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,2,2,3.0,free_exterior_side,roped_interior_side,non_social,social,1.8,1.92,no_pull,no_pull,3.0,0.0
sanchez2017chimpanzees,2,2016,2,24,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,2,3,3.0,roped_interior_side,free_exterior_side,social,no_choice,0.56,door_not_opened,4.04,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2016,2,24,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,2,4,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.4,2.24,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,2,24,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,2,5,3.0,free_exterior_side,roped_interior_side,non_social,social,1.76,2.4,no_pull,no_pull,3.0,0.0
sanchez2017chimpanzees,2,2016,2,24,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,2,6,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.32,1.76,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,2,24,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,2,7,3.0,roped_interior_side,free_exterior_side,non_social,non_social,2.08,1.84,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,2,24,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,2,8,3.0,roped_interior_side,free_exterior_side,social,non_social,0.88,1.64,1.72,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,2,26,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,3,1,1.0,free_exterior_side,roped_interior_side,social,social,0.48,6.76,2.36,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,2,26,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,3,2,1.0,free_exterior_side,roped_interior_side,social,social,9.32,2.76,no_pull,1.28,5.0,1.0
sanchez2017chimpanzees,2,2016,2,26,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,3,3,1.0,roped_interior_side,free_exterior_side,social,non_social,0.56,5.76,2.4,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,26,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,3,4,1.0,roped_interior_side,free_exterior_side,social,social,2.52,2.32,1.68,2.32,5.0,1.0
sanchez2017chimpanzees,2,2016,2,26,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,3,5,1.0,free_exterior_side,roped_interior_side,social,social,1,6.88,2.52,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2016,2,26,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,3,6,1.0,roped_interior_side,free_exterior_side,social,non_social,1.28,5.96,1.28,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,26,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,3,7,1.0,free_exterior_side,roped_interior_side,social,non_social,1.88,1.8,no_pull,no_pull,0.0,1.0
sanchez2017chimpanzees,2,2016,2,26,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,3,8,1.0,roped_interior_side,free_exterior_side,no_choice,non_social,door_not_opened,1.68,no_pull,3.04,0.0,5.0
sanchez2017chimpanzees,2,2016,2,27,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,4,1,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.88,1.52,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,27,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,4,2,5.0,roped_interior_side,free_exterior_side,non_social,non_social,0.56,0.96,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,27,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,4,3,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.4,2.4,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,27,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,4,4,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.32,2.32,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,27,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,4,5,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.44,3.88,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,27,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,4,6,5.0,free_exterior_side,roped_interior_side,non_social,non_social,4.8,1.72,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,27,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,4,7,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.44,5,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,27,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,4,8,5.0,roped_interior_side,free_exterior_side,social,non_social,0.64,1.6,2.56,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,2,29,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,5,1,0.0,free_exterior_side,roped_interior_side,social,non_social,1.2,1.24,1.6,no_pull,1.0,0.0
sanchez2017chimpanzees,2,2016,2,29,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,5,2,0.0,free_exterior_side,roped_interior_side,social,social,0.8,0.64,no_pull,0.84,5.0,1.0
sanchez2017chimpanzees,2,2016,2,29,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,5,3,0.0,roped_interior_side,free_exterior_side,social,social,0.12,5.4,1.84,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,29,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,5,4,0.0,roped_interior_side,free_exterior_side,social,social,0.2,4.32,2.4,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,29,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,5,5,0.0,roped_interior_side,free_exterior_side,social,social,1.6,7.68,2.12,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,29,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,5,6,0.0,free_exterior_side,roped_interior_side,social,social,0.84,5.36,2.84,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,2,29,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,5,7,0.0,roped_interior_side,free_exterior_side,social,social,0.28,6.64,3.32,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,29,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,5,8,0.0,free_exterior_side,roped_interior_side,social,social,0.8,3.92,3,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,3,5,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,6,1,3.0,roped_interior_side,free_exterior_side,non_social,social,0.76,0.4,no_pull,no_pull,3.0,0.0
sanchez2017chimpanzees,2,2016,3,5,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,6,2,3.0,roped_interior_side,free_exterior_side,social,non_social,0.52,2.84,1.24,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,3,5,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,6,3,3.0,free_exterior_side,roped_interior_side,non_social,social,0.96,1.16,no_pull,2.16,3.0,1.0
sanchez2017chimpanzees,2,2016,3,5,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,6,4,3.0,roped_interior_side,free_exterior_side,social,social,0.2,1.88,no_pull,1.64,1.0,5.0
sanchez2017chimpanzees,2,2016,3,5,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,6,5,3.0,free_exterior_side,roped_interior_side,non_social,social,1.52,0.24,no_pull,9.2,3.0,1.0
sanchez2017chimpanzees,2,2016,3,5,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,6,6,3.0,free_exterior_side,roped_interior_side,non_social,non_social,3.36,1,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,5,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,6,7,3.0,roped_interior_side,free_exterior_side,social,social,0.12,0.12,2.68,4.36,1.0,5.0
sanchez2017chimpanzees,2,2016,3,5,gemena,10,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,gemena_fimi,2,6,8,3.0,free_exterior_side,roped_interior_side,non_social,social,0.8,1.68,no_pull,6.08,3.0,1.0
sanchez2017chimpanzees,2,2016,3,6,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,7,1,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.88,1.48,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,3,6,fimi,7,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,fimi_gemena,2,7,2,5.0,roped_interior_side,free_exterior_side,social,non_social,1.6,1.12,6.64,no_pull,5.0,5.0
