study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,condition,pull,focal_participant_left_pull_latency,focal_participant_right_pull_latency,get_4,get_1,minimum_latency_to_pull,pull_binomial
sanchez2017chimpanzees,1a,2014,11,26,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,4,2,competition,frodo,no_pull,2.72,frodo,riet,2.72,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,4,3,competition,frodo,no_pull,3.12,frodo,riet,3.12,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,4,4,social_dilemma,frodo,no_pull,2.16,riet,frodo,2.16,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,4,5,competition,frodo,no_pull,3.68,frodo,riet,3.68,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,4,6,social_dilemma,frodo,no_pull,2.08,riet,frodo,2.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,4,7,social_dilemma,frodo,no_pull,2.48,riet,frodo,2.48,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,4,8,social_dilemma,frodo,no_pull,4.28,riet,frodo,4.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,frodo,21,m,focal_participant_left,riet,37,f,focal_participant_right,chimpanzee,frodo_riet,mix,2,5,1,social_dilemma,frodo,9.68,no_pull,riet,frodo,9.68,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,frodo,21,m,focal_participant_left,riet,37,f,focal_participant_right,chimpanzee,frodo_riet,mix,2,5,2,social_dilemma,frodo,3.28,no_pull,riet,frodo,3.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,frodo,21,m,focal_participant_left,riet,37,f,focal_participant_right,chimpanzee,frodo_riet,mix,2,5,3,competition,frodo,2.36,no_pull,frodo,riet,2.36,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,frodo,21,m,focal_participant_left,riet,37,f,focal_participant_right,chimpanzee,frodo_riet,mix,2,5,4,social_dilemma,frodo,4.24,no_pull,riet,frodo,4.24,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,frodo,21,m,focal_participant_left,riet,37,f,focal_participant_right,chimpanzee,frodo_riet,mix,2,5,5,social_dilemma,frodo,2.28,no_pull,riet,frodo,2.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,frodo,21,m,focal_participant_left,riet,37,f,focal_participant_right,chimpanzee,frodo_riet,mix,2,5,6,competition,frodo,4.6,no_pull,frodo,riet,4.6,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,frodo,21,m,focal_participant_left,riet,37,f,focal_participant_right,chimpanzee,frodo_riet,mix,2,5,7,competition,frodo,3.2,no_pull,frodo,riet,3.2,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,frodo,21,m,focal_participant_left,riet,37,f,focal_participant_right,chimpanzee,frodo_riet,mix,2,5,8,competition,frodo,2.32,no_pull,frodo,riet,2.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,6,1,social_dilemma,frodo,no_pull,3.8,riet,frodo,3.8,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,6,2,competition,frodo,no_pull,5.64,frodo,riet,5.64,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,6,3,competition,frodo,no_pull,5.08,frodo,riet,5.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,riet,37,f,focal_participant_left,frodo,21,m,focal_participant_right,chimpanzee,riet_frodo,mix,2,6,4,social_dilemma,frodo,no_pull,3.88,riet,frodo,3.88,both_did_not_pull
