study_id,year,month,day,participant,age_in_years,sex,species,session,trial,condition,left,right,chosen_side,correct_choice
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,8.0,experienced,3.0,2.0,right,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,9.0,experienced,2.0,1.0,right,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,10.0,experienced,0.0,2.0,left,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,11.0,experienced,5.0,0.0,right,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,12.0,experienced,5.0,3.0,right,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,13.0,experienced,4.0,6.0,left,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,14.0,experienced,6.0,3.0,right,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,15.0,experienced,0.0,4.0,left,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,16.0,experienced,1.0,4.0,left,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,17.0,experienced,6.0,5.0,left,incorrect
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,18.0,experienced,2.0,5.0,left,correct
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,19.0,experienced,0.0,1.0,right,incorrect
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,20.0,experienced,4.0,3.0,left,incorrect
uher2008great,2004,9,24,ulindi,11,f,bonobo,3.0,21.0,experienced,4.0,2.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,1.0,experienced,3.0,0.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,2.0,experienced,1.0,5.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,3.0,experienced,4.0,5.0,right,incorrect
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,4.0,experienced,4.0,0.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,5.0,experienced,1.0,2.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,6.0,experienced,2.0,3.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,7.0,experienced,4.0,1.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,8.0,experienced,3.0,4.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,9.0,experienced,0.0,5.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,10.0,experienced,6.0,1.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,11.0,experienced,5.0,6.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,12.0,experienced,1.0,0.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,13.0,experienced,2.0,0.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,14.0,experienced,3.0,5.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,15.0,experienced,6.0,2.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,16.0,experienced,3.0,6.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,17.0,experienced,6.0,4.0,left,incorrect
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,18.0,experienced,3.0,1.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,19.0,experienced,2.0,4.0,left,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,20.0,experienced,5.0,2.0,right,correct
uher2008great,2004,9,26,kuno,8,m,bonobo,4.0,21.0,experienced,0.0,6.0,left,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,1.0,experienced,3.0,0.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,2.0,experienced,1.0,5.0,left,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,3.0,experienced,4.0,5.0,left,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,4.0,experienced,4.0,0.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,5.0,experienced,1.0,2.0,left,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,6.0,experienced,2.0,3.0,right,incorrect
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,7.0,experienced,4.0,1.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,8.0,experienced,3.0,4.0,left,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,9.0,experienced,0.0,5.0,left,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,10.0,experienced,6.0,1.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,11.0,experienced,5.0,6.0,right,incorrect
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,12.0,experienced,1.0,0.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,13.0,experienced,2.0,0.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,14.0,experienced,3.0,5.0,left,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,15.0,experienced,6.0,2.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,16.0,experienced,3.0,6.0,right,incorrect
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,17.0,experienced,6.0,4.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,18.0,experienced,3.0,1.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,19.0,experienced,2.0,4.0,right,incorrect
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,20.0,experienced,5.0,2.0,right,correct
uher2008great,2004,9,26,limbuko,9,m,bonobo,4.0,21.0,experienced,0.0,6.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,1.0,experienced,3.0,0.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,2.0,experienced,1.0,5.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,3.0,experienced,4.0,5.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,4.0,experienced,4.0,0.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,5.0,experienced,1.0,2.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,6.0,experienced,2.0,3.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,7.0,experienced,4.0,1.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,8.0,experienced,3.0,4.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,9.0,experienced,0.0,5.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,10.0,experienced,6.0,1.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,11.0,experienced,5.0,6.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,12.0,experienced,1.0,0.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,13.0,experienced,2.0,0.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,14.0,experienced,3.0,5.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,15.0,experienced,6.0,2.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,16.0,experienced,3.0,6.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,17.0,experienced,6.0,4.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,18.0,experienced,3.0,1.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,19.0,experienced,2.0,4.0,left,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,20.0,experienced,5.0,2.0,right,correct
uher2008great,2004,9,26,ulindi,11,f,bonobo,4.0,21.0,experienced,0.0,6.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,1.0,experienced,6.0,3.0,right,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,2.0,experienced,5.0,3.0,right,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,3.0,experienced,0.0,1.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,4.0,experienced,1.0,3.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,5.0,experienced,5.0,0.0,right,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,6.0,experienced,5.0,4.0,right,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,7.0,experienced,0.0,3.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,8.0,experienced,2.0,6.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,9.0,experienced,6.0,5.0,right,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,10.0,experienced,1.0,6.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,11.0,experienced,6.0,0.0,right,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,12.0,experienced,5.0,3.0,left,incorrect
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,13.0,experienced,2.0,5.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,14.0,experienced,3.0,2.0,left,incorrect
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,15.0,experienced,2.0,1.0,left,incorrect
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,16.0,experienced,1.0,4.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,17.0,experienced,4.0,6.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,18.0,experienced,4.0,2.0,right,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,19.0,experienced,0.0,2.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,20.0,experienced,0.0,4.0,left,correct
uher2008great,2004,9,28,kuno,8,m,bonobo,5.0,21.0,experienced,4.0,3.0,left,incorrect
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,1.0,experienced,6.0,3.0,right,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,2.0,experienced,5.0,1.0,right,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,3.0,experienced,0.0,1.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,4.0,experienced,1.0,3.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,5.0,experienced,5.0,0.0,right,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,6.0,experienced,5.0,4.0,right,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,7.0,experienced,0.0,3.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,8.0,experienced,2.0,6.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,9.0,experienced,6.0,5.0,left,incorrect
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,10.0,experienced,1.0,6.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,11.0,experienced,6.0,0.0,right,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,12.0,experienced,5.0,3.0,left,incorrect
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,13.0,experienced,2.0,5.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,14.0,experienced,3.0,2.0,right,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,15.0,experienced,2.0,1.0,left,incorrect
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,16.0,experienced,1.0,4.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,17.0,experienced,4.0,6.0,right,incorrect
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,18.0,experienced,4.0,2.0,right,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,19.0,experienced,0.0,2.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,20.0,experienced,0.0,4.0,left,correct
uher2008great,2004,9,28,limbuko,9,m,bonobo,5.0,21.0,experienced,4.0,3.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,1.0,experienced,6.0,3.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,2.0,experienced,5.0,1.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,3.0,experienced,0.0,1.0,right,incorrect
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,4.0,experienced,1.0,3.0,left,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,5.0,experienced,5.0,0.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,6.0,experienced,5.0,4.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,7.0,experienced,0.0,3.0,left,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,8.0,experienced,2.0,6.0,left,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,9.0,experienced,6.0,5.0,left,incorrect
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,10.0,experienced,1.0,6.0,left,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,11.0,experienced,6.0,0.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,12.0,experienced,5.0,3.0,left,incorrect
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,13.0,experienced,2.0,5.0,left,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,14.0,experienced,3.0,2.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,15.0,experienced,2.0,1.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,16.0,experienced,1.0,4.0,right,incorrect
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,17.0,experienced,4.0,6.0,left,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,18.0,experienced,4.0,2.0,right,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,19.0,experienced,0.0,2.0,left,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,20.0,experienced,0.0,4.0,left,correct
uher2008great,2004,9,28,ulindi,11,f,bonobo,5.0,21.0,experienced,4.0,3.0,left,incorrect
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,1.0,experienced,3.0,4.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,2.0,experienced,1.0,2.0,right,incorrect
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,3.0,experienced,6.0,4.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,4.0,experienced,0.0,6.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,5.0,experienced,3.0,6.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,6.0,experienced,4.0,1.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,7.0,experienced,2.0,0.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,8.0,experienced,5.0,6.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,9.0,experienced,4.0,0.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,10.0,experienced,1.0,5.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,11.0,experienced,3.0,5.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,12.0,experienced,6.0,1.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,13.0,experienced,2.0,4.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,14.0,experienced,3.0,1.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,15.0,experienced,1.0,0.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,16.0,experienced,2.0,3.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,17.0,experienced,6.0,2.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,18.0,experienced,5.0,2.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,19.0,experienced,4.0,5.0,left,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,20.0,experienced,3.0,0.0,right,correct
uher2008great,2004,9,30,kuno,8,m,bonobo,6.0,21.0,experienced,0.0,5.0,left,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,1.0,experienced,3.0,4.0,right,incorrect
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,2.0,experienced,1.0,2.0,left,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,3.0,experienced,6.0,4.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,4.0,experienced,0.0,6.0,left,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,5.0,experienced,3.0,6.0,left,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,6.0,experienced,4.0,1.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,7.0,experienced,2.0,0.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,8.0,experienced,5.0,6.0,right,incorrect
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,9.0,experienced,4.0,0.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,10.0,experienced,1.0,5.0,left,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,11.0,experienced,3.0,5.0,left,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,12.0,experienced,6.0,1.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,13.0,experienced,2.0,4.0,left,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,14.0,experienced,3.0,1.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,15.0,experienced,1.0,0.0,left,incorrect
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,16.0,experienced,2.0,3.0,right,incorrect
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,17.0,experienced,6.0,2.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,18.0,experienced,5.0,2.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,19.0,experienced,4.0,5.0,right,incorrect
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,20.0,experienced,3.0,0.0,right,correct
uher2008great,2004,9,30,limbuko,9,m,bonobo,6.0,21.0,experienced,0.0,5.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,1.0,experienced,3.0,4.0,right,incorrect
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,2.0,experienced,1.0,2.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,3.0,experienced,6.0,4.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,4.0,experienced,0.0,6.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,5.0,experienced,3.0,6.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,6.0,experienced,4.0,1.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,7.0,experienced,2.0,0.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,8.0,experienced,5.0,6.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,9.0,experienced,4.0,0.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,10.0,experienced,1.0,5.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,11.0,experienced,3.0,5.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,12.0,experienced,6.0,1.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,13.0,experienced,2.0,4.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,14.0,experienced,3.0,1.0,left,incorrect
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,15.0,experienced,1.0,0.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,16.0,experienced,2.0,3.0,left,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,17.0,experienced,6.0,2.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,18.0,experienced,5.0,2.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,19.0,experienced,4.0,5.0,right,incorrect
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,20.0,experienced,3.0,0.0,right,correct
uher2008great,2004,9,30,ulindi,11,f,bonobo,6.0,21.0,experienced,0.0,5.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,1.0,experienced,4.0,3.0,right,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,2.0,experienced,0.0,4.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,3.0,experienced,5.0,3.0,right,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,4.0,experienced,1.0,3.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,5.0,experienced,5.0,4.0,right,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,6.0,experienced,5.0,1.0,right,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,7.0,experienced,2.0,5.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,8.0,experienced,4.0,6.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,9.0,experienced,5.0,0.0,right,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,10.0,experienced,1.0,4.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,11.0,experienced,6.0,5.0,left,incorrect
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,12.0,experienced,4.0,2.0,left,incorrect
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,13.0,experienced,0.0,3.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,14.0,experienced,0.0,2.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,15.0,experienced,6.0,3.0,right,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,16.0,experienced,0.0,1.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,17.0,experienced,1.0,6.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,18.0,experienced,3.0,2.0,right,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,19.0,experienced,2.0,6.0,left,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,20.0,experienced,6.0,0.0,right,correct
uher2008great,2004,10,3,kuno,8,m,bonobo,7.0,21.0,experienced,2.0,1.0,left,incorrect
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,1.0,experienced,4.0,3.0,left,incorrect
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,2.0,experienced,0.0,4.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,3.0,experienced,5.0,3.0,left,incorrect
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,4.0,experienced,1.0,3.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,5.0,experienced,5.0,4.0,right,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,6.0,experienced,5.0,1.0,left,incorrect
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,7.0,experienced,2.0,5.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,8.0,experienced,4.0,6.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,9.0,experienced,5.0,0.0,right,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,10.0,experienced,1.0,4.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,11.0,experienced,6.0,5.0,right,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,12.0,experienced,4.0,2.0,right,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,13.0,experienced,0.0,3.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,14.0,experienced,0.0,2.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,15.0,experienced,6.0,3.0,right,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,16.0,experienced,0.0,1.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,17.0,experienced,1.0,6.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,18.0,experienced,3.0,2.0,right,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,19.0,experienced,2.0,6.0,left,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,20.0,experienced,6.0,0.0,right,correct
uher2008great,2004,10,3,limbuko,9,m,bonobo,7.0,21.0,experienced,2.0,1.0,right,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,1.0,experienced,4.0,3.0,right,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,2.0,experienced,0.0,4.0,left,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,3.0,experienced,5.0,3.0,right,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,4.0,experienced,1.0,3.0,left,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,5.0,experienced,5.0,4.0,left,incorrect
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,6.0,experienced,5.0,1.0,right,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,7.0,experienced,2.0,5.0,left,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,8.0,experienced,4.0,6.0,left,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,9.0,experienced,5.0,0.0,right,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,10.0,experienced,1.0,4.0,left,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,11.0,experienced,6.0,5.0,left,incorrect
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,12.0,experienced,4.0,2.0,right,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,13.0,experienced,0.0,3.0,left,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,14.0,experienced,0.0,2.0,left,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,15.0,experienced,6.0,3.0,right,correct
uher2008great,2004,10,3,ulindi,11,f,bonobo,7.0,16.0,experienced,0.0,1.0,left,correct
