study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,condition,leverage,side_focal_participant,side_partner,individual_left,individual_right,1st_access,focal_participant_decision,partner_decision,focal_participant_lat_opendoor,partner_lat_opendoor,focal_participant_lat_doortopull,partner_lat_doortopull,focal_participant_success,partner_success,lev_underst_full,lev_underst_gen,focal_participant_lat_doorandpull,parter_lat_doorandpull,focal_participant_latency_total,partner_latency_total,soc_choice,cox1_freechoice_focal,cox2_freechoicepull,cox3_freechoice
sanchez2018chimpanzees,2017,7,12,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,1,3,control,0,,r,,lome,partner,,soc,,2.16,,7.52,,yes,,,,9.68,,9.68,,,,yes
sanchez2018chimpanzees,2017,7,12,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,1,4,test,2,l,r,kofi,lome,partner,get_soc,soc,11.44,8.52,,10.44,yes,yes,,,,18.96,11.44,18.96,,,,yes
sanchez2018chimpanzees,2017,7,12,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,1,5,test,0,l,r,kofi,lome,partner,soc,get_soc,0.64,13.24,3.24,,yes,yes,,,3.88,,3.88,13.24,,,,no
sanchez2018chimpanzees,2017,7,12,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,1,6,test,4,l,r,kofi,lome,partner,nonsoc,soc,0.88,0.76,,15.88,yes,yes,,,,16.64,0.88,16.64,,,,no
sanchez2018chimpanzees,2017,7,12,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,5,1,test,2,l,r,bangolo,frodo,subject,nonsoc,no,0.32,,,,yes,no,no,no,,,0.32,,1.0,yes,,
sanchez2018chimpanzees,2017,7,12,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,5,2,test,4,l,r,bangolo,frodo,subject,nonsoc,no,0.6,,,,yes,no,,,,,0.6,,1.0,yes,,
sanchez2018chimpanzees,2017,7,12,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,5,3,test,0,l,r,bangolo,frodo,subject,soc,get_soc,0.6,0.64,1.24,,yes,yes,no,no,1.84,,1.84,0.64,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,12,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,5,4,control,4,l,,bangolo,,subject,nonsoc,,0.52,,,,yes,,,,,,0.52,,1.0,yes,,
sanchez2018chimpanzees,2017,7,12,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,5,5,control,0,l,,bangolo,,subject,soc,,1.44,,1.24,,yes,,,,2.68,,2.68,,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,12,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,5,6,control,2,l,,bangolo,,subject,nonsoc,,0.16,,,,yes,,,,,,0.16,,1.0,yes,,
sanchez2018chimpanzees,2017,7,13,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,2,1,test,0,r,l,lome,kofi,subject,soc,get_soc,0.48,5.04,4.24,,yes,yes,no,no,4.72,,4.72,5.04,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,13,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,2,2,test,2,r,l,lome,kofi,subject,nonsoc,soc,1.44,0.24,,1.56,yes,yes,no,no,,1.8,1.44,1.8,1.0,yes,,
sanchez2018chimpanzees,2017,7,13,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,2,3,test,4,r,l,lome,kofi,subject,nonsoc,soc,0.96,0.44,,1.6,yes,no,,,,2.04,0.96,2.04,1.0,yes,,
sanchez2018chimpanzees,2017,7,13,kofi,12.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,2,4,control,2,r,,,kofi,subject,nonsoc,,1.32,,,,yes,,,,,,1.32,,1.0,yes,,
sanchez2018chimpanzees,2017,7,13,kofi,12.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,2,5,control,4,r,,,kofi,subject,nonsoc,,1.16,,,,yes,,,,,,1.16,,1.0,yes,,
sanchez2018chimpanzees,2017,7,13,kofi,12.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,2,6,control,0,r,,,kofi,subject,soc,,1.08,,1.88,,yes,,,,2.96,,2.96,,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,13,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,1,control,0,,l,frodo,,partner,,soc,,4.08,,13.52,,yes,,,,17.6,,17.6,,,,yes
sanchez2018chimpanzees,2017,7,13,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,2,control,2,,l,frodo,,partner,,soc,,3,,5.2,,yes,,,,8.2,,8.2,,,,yes
sanchez2018chimpanzees,2017,7,13,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,3,control,4,,l,frodo,,partner,,soc,,1.88,,7.6,,yes,,,,9.48,,9.48,,,,yes
sanchez2018chimpanzees,2017,7,13,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,4,test,2,r,l,frodo,bangolo,partner,nonsoc,no,2.4,,,,yes,no,,,,,2.4,,,,,no
sanchez2018chimpanzees,2017,7,13,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,5,test,0,r,l,frodo,bangolo,partner,soc,get_soc,0.68,16.64,1.56,,yes,yes,,,2.24,,2.24,16.64,,,,no
sanchez2018chimpanzees,2017,7,13,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,6,test,4,r,l,frodo,bangolo,partner,nonsoc,no,1.2,,,,yes,no,,,,,1.2,,,,,no
sanchez2018chimpanzees,2017,7,15,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,3,1,test,4,l,r,kofi,lome,partner,nonsoc,soc,0.92,0.96,,4.48,yes,yes,,,,5.44,0.92,5.44,,,,yes
sanchez2018chimpanzees,2017,7,15,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,3,2,test,2,l,r,kofi,lome,partner,nonsoc,soc,1.8,0.72,,1.72,yes,yes,,,,2.44,1.8,2.44,,,,yes
sanchez2018chimpanzees,2017,7,15,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,3,3,test,0,l,r,kofi,lome,partner,get_soc,soc,0.68,0.72,,1.68,yes,yes,,,,2.4,0.68,2.4,,,,yes
sanchez2018chimpanzees,2017,7,15,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,3,4,control,0,,r,,lome,partner,,soc,,0.48,,4.6,,yes,,,,5.08,,5.08,,,,yes
sanchez2018chimpanzees,2017,7,15,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,3,5,control,4,,r,,lome,partner,,soc,,1.8,,2.4,,yes,,,,4.2,,4.2,,,,yes
sanchez2018chimpanzees,2017,7,15,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,3,6,control,2,,r,,lome,partner,,soc,,2.24,,6.24,,yes,,,,8.48,,8.48,,,,yes
sanchez2018chimpanzees,2017,7,16,kofi,12.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,4,1,control,4,r,,,kofi,subject,nonsoc,,1.08,,,,yes,,,,,,1.08,,1.0,yes,,
sanchez2018chimpanzees,2017,7,16,kofi,12.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,4,2,control,0,r,,,kofi,subject,soc,,2.36,,2.72,,yes,,,,5.08,,5.08,,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,16,kofi,12.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,4,3,control,2,r,,,kofi,subject,nonsoc,,1.68,,,,yes,,,,,,1.68,,1.0,yes,,
sanchez2018chimpanzees,2017,7,16,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,4,4,test,4,r,l,lome,kofi,subject,nonsoc,soc,1.24,1.48,,4.92,yes,yes,,,,6.4,1.24,6.4,1.0,yes,,
sanchez2018chimpanzees,2017,7,16,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,4,5,test,2,r,l,lome,kofi,subject,nonsoc,soc,1.4,2.44,,5.56,yes,yes,no,no,,8,1.4,8,1.0,yes,,
sanchez2018chimpanzees,2017,7,16,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,4,6,test,0,r,l,lome,kofi,subject,get_soc,soc,21.84,0.72,,8.16,yes,yes,yes,yes,,8.88,21.84,8.88,0.0,no,no,
sanchez2018chimpanzees,2017,7,15,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,7,1,control,4,l,,bangolo,,subject,nonsoc,,0.48,,,,yes,,,,,,0.48,,1.0,yes,,
sanchez2018chimpanzees,2017,7,15,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,7,2,control,0,l,,bangolo,,subject,soc,,1.28,,5.2,,yes,,,,6.48,,6.48,,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,15,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,7,3,control,2,l,,bangolo,,subject,nonsoc,,0.44,,,,yes,,,,,,0.44,,1.0,yes,,
sanchez2018chimpanzees,2017,7,15,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,4,test,0,l,r,bangolo,frodo,subject,soc,get_soc,1.16,4.12,7.12,,yes,yes,no,no,8.28,,8.28,4.12,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,15,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,5,test,4,l,r,bangolo,frodo,subject,nonsoc,no,0.2,,,,yes,no,,,,,0.2,,1.0,yes,,
sanchez2018chimpanzees,2017,7,15,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,6,test,2,l,r,bangolo,frodo,subject,nonsoc,no,0.28,,,,yes,no,no,no,,,0.28,,1.0,yes,,
sanchez2018chimpanzees,2017,7,16,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,1,test,0,r,l,frodo,bangolo,partner,soc,get_soc,1.88,18.72,1.48,,yes,yes,,,3.36,,3.36,18.72,,,,no
sanchez2018chimpanzees,2017,7,16,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,2,test,2,r,l,frodo,bangolo,partner,nonsoc,no,2.52,,,,yes,no,,,,,2.52,,,,,no
sanchez2018chimpanzees,2017,7,16,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,3,test,4,r,l,frodo,bangolo,partner,nonsoc,no,0.56,,,,yes,no,,,,,0.56,,,,,no
sanchez2018chimpanzees,2017,7,16,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,4,control,0,,l,frodo,,partner,,no,,,,,,no,,,,,,,,,,no
sanchez2018chimpanzees,2017,7,16,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,5,control,2,,l,frodo,,partner,,no,,,,,,no,,,,,,,,,,no
sanchez2018chimpanzees,2017,7,16,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,6,control,4,,l,frodo,,partner,,no,,,,,,no,,,,,,,,,,no
sanchez2018chimpanzees,2017,7,18,bangolo,8.0,m,focal_participant,,,,,chimpanzee,bangolo_tai,mix,2,1,1,control,0,r,,,bangolo,subject,soc,,1.12,,1.48,,yes,,,,2.6,,2.6,,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,18,bangolo,8.0,m,focal_participant,,,,,chimpanzee,bangolo_tai,mix,2,1,2,control,4,r,,,bangolo,subject,nonsoc,,0.44,,,,yes,,,,,,0.44,,1.0,yes,,
sanchez2018chimpanzees,2017,7,18,bangolo,8.0,m,focal_participant,,,,,chimpanzee,bangolo_tai,mix,2,1,3,control,2,r,,,bangolo,subject,nonsoc,,1.48,,,,yes,,,,,,1.48,,1.0,yes,,
sanchez2018chimpanzees,2017,7,18,bangolo,8.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,bangolo_tai,mix,2,1,4,test,4,r,l,tai,bangolo,subject,nonsoc,soc,0.56,1.48,,3.36,yes,yes,,,,4.84,0.56,4.84,1.0,yes,,
sanchez2018chimpanzees,2017,7,18,bangolo,8.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,bangolo_tai,mix,2,1,5,test,2,r,l,tai,bangolo,subject,nonsoc,soc,0.76,1.84,,6.88,yes,yes,no,no,,8.72,0.76,8.72,1.0,yes,,
sanchez2018chimpanzees,2017,7,18,bangolo,8.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,bangolo_tai,mix,2,1,6,test,0,r,l,tai,bangolo,subject,soc,get_soc,0.72,0.56,2.04,,yes,yes,no,no,2.76,,2.76,0.56,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,18,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,5,1,control,2,,l,lome,,partner,,soc,,1.28,,3.52,,yes,,,,4.8,,4.8,,,,yes
sanchez2018chimpanzees,2017,7,18,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,5,2,control,0,,l,lome,,partner,,soc,,0.8,,3.04,,yes,,,,3.84,,3.84,,,,yes
sanchez2018chimpanzees,2017,7,18,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,5,3,control,4,,l,lome,,partner,,soc,,0.64,,5.48,,yes,,,,6.12,,6.12,,,,yes
sanchez2018chimpanzees,2017,7,18,kofi,12.0,m,focal_participant,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,5,4,test,0,r,l,lome,kofi,partner,get_soc,soc,0.88,0.8,,2.24,yes,yes,,,,3.04,0.88,3.04,,,,yes
