study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,session,period,duration_occupied,item_eaten_or_tasted,latency_to_reach_or_touch,food_type,novel_food_type,food,rejecting_food,latency_60
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,3.0,2.0,5.76,1.0,0.92,novel,artificial,red roll 2,0.0,0.92
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,6.6,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,7.76,1.0,1.48,novel,natural,blue tree 1,0.0,1.48
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,7.68,1.0,1.28,normal,,apple,0.0,1.28
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,9.84,1.0,0.76,novel,natural,brown heart 1,0.0,0.76
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,10.28,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,12.16,1.0,0.76,novel,natural,brown heart 1,0.0,0.76
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,11.56,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,10.44,1.0,2.0,novel,natural,blue heart 1,0.0,2.0
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,4.92,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,11.6,1.0,1.24,novel,natural,blue tree 2,0.0,1.24
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,10.88,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,8.68,1.0,1.2,novel,natural,brown heart 2,0.0,1.2
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,6.0,1.0,1.16,normal,,apple,0.0,1.16
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,8.52,1.0,1.72,novel,natural,brown tree 2,0.0,1.72
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,6.96,1.0,1.48,normal,,apple,0.0,1.48
uher2008coherence,10,novel_food_test,2005,bebe,25.0,f,gorilla,4.0,2.0,5.16,1.0,1.08,novel,natural,blue heart 2,0.0,1.08
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,2.96,1.0,2.52,normal,,apple,0.0,2.52
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,3.68,1.0,1.28,normal,,apple,0.0,1.28
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,3.32,0.0,2.16,novel,natural,green star 1,1.0,2.16
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,4.08,1.0,2.36,normal,,apple,0.0,2.36
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,5.2,0.0,1.64,novel,natural,red bell 1,1.0,1.64
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,3.52,1.0,4.32,normal,,apple,0.0,4.32
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,1.88,1.0,1.68,normal,,apple,0.0,1.68
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,11.4,0.0,0.76,novel,natural,green bell 1,1.0,0.76
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,4.16,1.0,1.04,normal,,apple,0.0,1.04
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,5.24,0.0,1.76,novel,natural,red star 1,1.0,1.76
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,5.56,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,2.76,0.0,0.88,novel,natural,green star 2,1.0,0.88
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,8.84,1.0,1.44,normal,,apple,0.0,1.44
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,4.72,0.0,1.48,novel,natural,red bell 2,1.0,1.48
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,4.84,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,4.36,0.0,1.0,novel,natural,green bell 2,1.0,1.0
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,4.32,1.0,1.04,normal,,apple,0.0,1.04
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,5.56,1.0,2.68,normal,,apple,0.0,2.68
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,5.0,0.0,0.84,novel,natural,red star 2,1.0,0.84
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,4.2,1.0,0.8,normal,,apple,0.0,0.8
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,3.0,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,16.2,0.0,1.32,novel,artificial,yellow baiser 1,0.0,1.32
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,4.48,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,13.32,0.0,1.68,novel,artificial,brown marsh 1,1.0,1.68
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,6.04,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,4.0,0.0,1.44,novel,artificial,brown baiser 1,1.0,1.44
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,3.64,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,10.2,0.0,0.76,novel,artificial,yellow marsh 1,1.0,0.76
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,5.2,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,2.32,0.0,0.88,novel,artificial,yellow baiser 2,1.0,0.88
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,2.44,1.0,0.48,normal,,apple,0.0,0.48
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,8.44,0.0,1.08,novel,artificial,brown marsh 2,1.0,1.08
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,4.04,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,5.0,0.0,0.96,novel,artificial,brown baiser 2,1.0,0.96
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,4.0,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,7.28,0.0,0.96,novel,artificial,yellow marsh 2,1.0,0.96
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,5.04,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,6.12,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,9.48,0.0,1.84,novel,artificial,red mouse 1,1.0,1.84
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,3.76,1.0,0.36,normal,,apple,0.0,0.36
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,3.6,0.0,1.28,novel,artificial,green roll 1,1.0,1.28
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,8.0,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,2.92,0.0,0.84,novel,artificial,green mouse 1,1.0,0.84
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,7.52,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,8.44,0.0,1.08,novel,artificial,red roll 1,1.0,1.08
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,6.32,1.0,0.56,normal,,apple,0.0,0.56
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,8.52,0.0,0.6,novel,artificial,red mouse 2,1.0,0.6
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,5.12,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,2.12,0.0,0.84,novel,artificial,green roll 2,1.0,0.84
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,5.28,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,1.44,0.0,0.96,novel,artificial,green mouse 2,1.0,0.96
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,6.08,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,8.36,0.0,1.4,novel,artificial,red roll 2,1.0,1.4
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,3.68,1.0,0.56,normal,,apple,0.0,0.56
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,20.12,0.0,0.84,novel,natural,blue tree 1,1.0,0.84
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,3.6,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,6.04,0.0,1.0,novel,natural,brown heart 1,1.0,1.0
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,4.12,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,1.04,0.0,0.8,novel,natural,brown heart 1,1.0,0.8
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,5.76,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,6.28,0.0,0.76,novel,natural,blue heart 1,1.0,0.76
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,6.12,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,15.72,0.0,0.96,novel,natural,blue tree 2,1.0,0.96
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,3.6,1.0,0.88,normal,,apple,0.0,0.88
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,4.92,0.0,1.2,novel,natural,brown heart 2,1.0,1.2
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,5.12,1.0,0.56,normal,,apple,0.0,0.56
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,1.32,0.0,1.44,novel,natural,brown tree 2,1.0,1.44
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,7.12,1.0,0.56,normal,,apple,0.0,0.56
uher2008coherence,10,novel_food_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,8.68,0.0,0.96,novel,natural,blue heart 2,1.0,0.96
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,2.72,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,2.28,1.0,0.4,normal,,apple,0.0,0.4
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,13.84,1.0,4.08,novel,natural,green star 1,0.0,4.08
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,3.44,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,20.52,1.0,2.28,novel,natural,red bell 1,0.0,2.28
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,6.04,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,23.72,1.0,23.4,novel,natural,green bell 1,1.0,23.4
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,6.68,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,40.4,1.0,1.92,novel,natural,red star 1,0.0,1.92
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,5.08,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,8.12,0.0,29.04,novel,natural,green star 2,1.0,29.04
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,5.76,0.0,4.08,normal,,apple,0.0,4.08
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,11.6,1.0,1.08,novel,natural,red bell 2,0.0,1.08
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,4.32,1.0,1.0,normal,,apple,0.0,1.0
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,25.04,1.0,16.24,novel,natural,green bell 2,0.0,16.24
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,2.84,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,5.6,0.5,1.76,novel,natural,red bell 2,1.0,1.76
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,3.92,1.0,0.4,normal,,apple,0.0,0.4
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,2.52,1.0,2.72,normal,,apple,0.0,2.72
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,3.12,1.0,0.84,normal,,banana,0.0,0.84
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,17.08,1.0,2.16,novel,artificial,yellow baiser 1,0.0,2.16
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,2.92,1.0,0.96,normal,,banana,0.0,0.96
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,43.32,1.0,1.76,novel,artificial,brown marsh 1,0.0,1.76
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,3.36,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,20.52,1.0,1.4,novel,artificial,brown baiser 1,0.0,1.4
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,4.64,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,27.68,1.0,0.8,novel,artificial,yellow marsh 1,0.0,0.8
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,3.68,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,15.92,1.0,1.08,novel,artificial,yellow baiser 2,0.0,1.08
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,3.68,1.0,1.0,normal,,apple,0.0,1.0
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,47.2,1.0,2.0,novel,artificial,brown marsh 2,0.0,2.0
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,1.16,1.0,1.32,normal,,banana,0.0,1.32
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,52.08,1.0,1.08,novel,artificial,brown baiser 2,0.0,1.08
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,3.68,1.0,0.4,normal,,apple,0.0,0.4
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,10.28,0.0,1.12,novel,artificial,yellow marsh 2,1.0,1.12
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,2.96,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,35.8,1.0,1.28,novel,artificial,red mouse 1,0.0,1.28
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,4.04,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,9.52,1.0,0.72,novel,artificial,green roll 1,0.0,0.72
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,4.84,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,32.32,1.0,0.72,novel,artificial,green mouse 1,0.0,0.72
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,5.6,1.0,0.48,normal,,apple,0.0,0.48
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,8.2,1.0,0.72,novel,artificial,red roll 1,0.0,0.72
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,4.4,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,14.8,1.0,0.84,novel,artificial,red mouse 2,0.0,0.84
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,4.56,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,6.16,1.0,1.0,novel,artificial,green roll 2,0.0,1.0
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,3.8,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,27.0,1.0,1.2,novel,artificial,green mouse 2,0.0,1.2
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,7.2,1.0,0.44,normal,,apple,0.0,0.44
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,5.04,1.0,0.8,novel,artificial,red roll 2,0.0,0.8
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,3.2,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,13.72,1.0,0.84,novel,natural,blue tree 1,0.0,0.84
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,5.16,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,5.76,1.0,1.0,novel,natural,brown heart 1,0.0,1.0
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,7.0,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,8.48,1.0,0.72,novel,natural,brown heart 1,0.0,0.72
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,4.44,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,11.36,1.0,0.64,novel,natural,blue heart 1,0.0,0.64
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,5.04,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,6.08,1.0,0.76,novel,natural,blue tree 2,0.0,0.76
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,7.84,1.0,1.08,normal,,apple,0.0,1.08
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,11.36,1.0,1.12,novel,natural,brown heart 2,0.0,1.12
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,4.36,1.0,1.04,normal,,apple,0.0,1.04
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,5.48,1.0,0.52,novel,natural,brown tree 2,0.0,0.52
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,8.32,1.0,0.56,normal,,apple,0.0,0.56
uher2008coherence,10,novel_food_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,7.56,1.0,1.2,novel,natural,blue heart 2,0.0,1.2
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,4.76,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,41.12,0.5,3.84,novel,artificial,yellow baiser 1,0.0,3.84
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,4.2,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,20.04,0.0,1.32,novel,artificial,brown marsh 1,1.0,1.32
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,2.96,1.0,0.32,normal,,apple,0.0,0.32
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,37.64,0.0,1.6,novel,artificial,brown baiser 1,0.0,1.6
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,6.72,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,7.32,0.0,1.6,novel,artificial,yellow marsh 1,1.0,1.6
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,2.56,1.0,0.76,normal,,banana,0.0,0.76
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,16.52,0.0,1.36,novel,artificial,yellow baiser 2,0.0,1.36
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,7.52,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,13.44,0.0,1.24,novel,artificial,brown marsh 2,1.0,1.24
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,4.12,1.0,0.32,normal,,banana,0.0,0.32
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,9.32,0.0,2.28,novel,artificial,brown baiser 2,0.0,2.28
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,3.88,1.0,0.72,normal,,banana,0.0,0.72
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,2.2,0.0,11.88,novel,artificial,yellow marsh 2,1.0,11.88
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,1.0,1.0,1.84,1.0,1.08,normal,,grape,0.0,1.08
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,4.36,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,46.8,1.0,1.72,novel,natural,green star 1,0.0,1.72
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,4.4,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,24.6,1.0,1.6,novel,natural,red bell 1,0.0,1.6
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,6.72,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,18.24,1.0,0.96,novel,natural,green bell 1,0.0,0.96
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,3.88,1.0,0.56,normal,,apple,0.0,0.56
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,14.08,1.0,1.44,novel,natural,red star 1,0.0,1.44
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,4.64,1.0,1.04,normal,,apple,0.0,1.04
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,10.36,1.0,0.88,novel,natural,green star 2,0.0,0.88
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,8.0,1.0,0.32,normal,,apple,0.0,0.32
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,12.88,1.0,0.84,novel,natural,red bell 2,0.0,0.84
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,6.4,1.0,1.16,normal,,apple,0.0,1.16
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,16.04,1.0,2.32,novel,natural,green bell 2,0.0,2.32
