study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,session,trial,period,touched_box,opened_box,item_eaten_or_tasted,food_rejected,latency_to_touch_box,latency_to_open_box,not_touching,not_opening
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,2.0,2.0,1.0,1.0,1.0,0.0,3.48,5.76,3.48,5.76
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,3.0,2.0,1.0,0.0,0.0,0.0,20.32,,20.32,60.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,4.0,2.0,1.0,1.0,1.0,0.0,7.44,9.48,7.44,9.48
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,5.0,2.0,0.0,0.0,0.0,0.0,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,6.0,2.0,1.0,1.0,1.0,0.0,2.72,4.84,2.72,4.84
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,7.0,2.0,1.0,1.0,1.0,0.0,3.04,4.72,3.04,4.72
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,8.0,2.0,1.0,1.0,1.0,0.0,9.88,13.32,9.88,13.32
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,9.0,2.0,1.0,1.0,1.0,0.0,5.88,7.28,5.88,7.28
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,10.0,2.0,1.0,1.0,1.0,0.0,1.72,2.88,1.72,2.88
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,0.0,2.0,1.0,1.0,,,2.68,4.6,2.68,4.6
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,1.0,2.0,1.0,1.0,1.0,0.0,4.16,6.96,4.16,6.96
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.68,1.68,1.68,1.68
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,3.0,2.0,1.0,1.0,1.0,0.0,2.16,4.36,2.16,4.36
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,4.0,2.0,1.0,1.0,1.0,0.0,3.2,3.2,3.2,3.2
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,5.0,2.0,1.0,1.0,1.0,0.0,2.16,9.28,2.16,9.28
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,6.0,2.0,1.0,1.0,1.0,0.0,2.16,2.16,2.16,2.16
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,4.24,1.0,4.24
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,8.0,2.0,1.0,1.0,1.0,0.0,4.28,5.8,4.28,5.8
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,9.0,2.0,1.0,1.0,1.0,0.0,2.04,10.48,2.04,10.48
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,4.0,10.0,2.0,1.0,1.0,1.0,0.0,2.24,4.28,2.24,4.28
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,0.0,2.0,1.0,0.0,,,2.16,,2.16,60.0
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.44,13.76,1.44,13.76
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.6,12.32,1.6,12.32
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,3.0,2.0,1.0,1.0,1.0,0.0,2.16,4.6,2.16,4.6
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,4.0,2.0,1.0,1.0,1.0,0.0,1.88,6.64,1.88,6.64
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,5.0,2.0,1.0,1.0,1.0,0.0,2.36,5.76,2.36,5.76
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,6.0,2.0,1.0,1.0,1.0,0.0,2.04,13.12,2.04,13.12
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,7.0,2.0,1.0,1.0,1.0,0.0,1.24,7.28,1.24,7.28
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,8.0,2.0,1.0,1.0,1.0,0.0,5.44,18.6,5.44,18.6
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,9.0,2.0,1.0,1.0,1.0,0.0,2.24,2.24,2.24,2.24
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,5.0,10.0,2.0,1.0,1.0,1.0,0.0,1.76,3.84,1.76,3.84
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.2,1.2,1.2,1.2
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,1.0,2.0,1.0,1.0,1.0,0.0,4.08,6.16,4.08,6.16
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,2.0,2.0,1.0,1.0,1.0,0.0,2.28,2.96,2.28,2.96
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,3.0,2.0,1.0,1.0,1.0,0.0,1.72,1.72,1.72,1.72
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,4.0,2.0,1.0,1.0,1.0,0.0,3.8,3.8,3.8,3.8
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,5.0,2.0,1.0,1.0,1.0,0.0,3.32,5.4,3.32,5.4
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,6.0,2.0,1.0,1.0,1.0,0.0,0.72,1.56,0.72,1.56
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,7.0,2.0,1.0,1.0,1.0,0.0,1.04,2.36,1.04,2.36
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,8.0,2.0,1.0,1.0,1.0,0.0,1.36,2.88,1.36,2.88
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,9.0,2.0,1.0,1.0,1.0,0.0,3.4,6.16,3.4,6.16
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,6.0,10.0,2.0,1.0,1.0,1.0,0.0,1.4,1.4,1.4,1.4
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,0.0,2.0,1.0,0.0,,,59.8,,59.8,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,1.0,2.0,1.0,1.0,1.0,0.0,3.4,5.96,3.4,5.96
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,2.0,2.0,1.0,1.0,1.0,0.0,2.36,3.36,2.36,3.36
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.92,3.36,1.92,3.36
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.64,3.0,1.64,3.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,5.0,2.0,1.0,1.0,1.0,0.0,6.08,7.92,6.08,7.92
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,6.0,2.0,1.0,1.0,1.0,0.0,1.32,2.48,1.32,2.48
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,2.6,2.0,2.6
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,8.0,2.0,1.0,1.0,1.0,0.0,1.08,1.8,1.08,1.8
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,9.0,2.0,1.0,1.0,1.0,0.0,1.12,2.32,1.12,2.32
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,4.0,10.0,2.0,1.0,1.0,1.0,0.0,1.28,1.28,1.28,1.28
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,0.0,2.0,0.0,0.0,,,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,1.0,2.0,1.0,1.0,1.0,0.0,6.64,8.88,6.64,8.88
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.68,1.68,1.68,1.68
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.92,3.4,1.92,3.4
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,4.0,2.0,1.0,1.0,1.0,0.0,1.32,2.2,1.32,2.2
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,5.0,2.0,1.0,1.0,1.0,0.0,1.52,2.68,1.52,2.68
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,6.0,2.0,1.0,1.0,1.0,0.0,4.36,6.28,4.36,6.28
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,7.0,2.0,1.0,1.0,1.0,0.0,1.64,7.72,1.64,7.72
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,8.0,2.0,1.0,1.0,1.0,0.0,2.52,2.52,2.52,2.52
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,9.0,2.0,1.0,1.0,1.0,0.0,6.32,7.48,6.32,7.48
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,5.0,10.0,2.0,1.0,1.0,1.0,0.0,1.6,1.6,1.6,1.6
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,0.0,2.0,0.0,0.0,,,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,1.0,2.0,1.0,1.0,1.0,0.0,7.72,7.72,7.72,7.72
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,2.0,2.0,1.0,1.0,1.0,0.0,2.76,2.76,2.76,2.76
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,6.24,2.0,6.24
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,4.0,2.0,1.0,1.0,1.0,0.0,1.4,4.16,1.4,4.16
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,5.0,2.0,1.0,1.0,1.0,0.0,1.36,2.2,1.36,2.2
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,6.0,2.0,1.0,1.0,1.0,0.0,1.36,6.52,1.36,6.52
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,7.0,2.0,1.0,1.0,1.0,0.0,1.92,3.2,1.92,3.2
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,8.0,2.0,1.0,1.0,1.0,0.0,1.4,4.72,1.4,4.72
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,9.0,2.0,1.0,1.0,1.0,0.0,1.12,4.96,1.12,4.96
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,6.0,10.0,2.0,1.0,1.0,1.0,0.0,1.16,2.32,1.16,2.32
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,0.0,1.0,1.0,0.0,,,5.28,7.44,5.28,7.44
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.56,14.56,2.56,14.56
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.72,51.16,2.72,51.16
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,3.0,1.0,1.0,0.0,1.0,0.0,4.68,,4.68,60.0
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,4.0,1.0,1.0,1.0,1.0,0.0,5.12,59.96,5.12,59.96
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.28,5.0,2.28,5.0
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,6.0,1.0,1.0,1.0,1.0,0.0,4.32,7.08,4.32,7.08
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,7.0,1.0,1.0,1.0,1.0,0.0,2.04,17.84,2.04,17.84
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,8.0,1.0,1.0,1.0,1.0,0.0,3.48,4.2,3.48,4.2
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.44,1.44,1.44,1.44
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,1.0,10.0,1.0,1.0,1.0,1.0,0.0,2.32,5.2,2.32,5.2
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,0.0,1.0,1.0,1.0,,,6.72,7.8,6.72,7.8
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.68,2.52,1.68,2.52
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.52,4.2,1.52,4.2
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.8,5.0,1.8,5.0
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.2,3.84,2.2,3.84
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,5.0,1.0,1.0,1.0,1.0,0.0,5.12,5.12,5.12,5.12
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,6.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.96,1.96,1.96,1.96
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,8.0,1.0,1.0,1.0,1.0,0.0,3.92,3.92,3.92,3.92
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,9.0,1.0,1.0,1.0,1.0,0.0,3.36,3.36,3.36,3.36
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,2.0,10.0,1.0,1.0,1.0,1.0,0.0,2.0,3.04,2.0,3.04
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,0.0,1.0,1.0,1.0,,,2.52,2.52,2.52,2.52
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.8,2.44,1.8,2.44
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.36,3.92,2.36,3.92
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.8,2.68,1.8,2.68
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.52,1.52,1.52,1.52
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.96,2.68,0.96,2.68
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,6.0,1.0,1.0,1.0,1.0,0.0,3.76,5.0,3.76,5.0
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.12,1.12,1.12,1.12
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,2.6,1.0,2.6
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.16,2.2,1.16,2.2
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.16,1.16,1.16,1.16
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,0.0,2.0,1.0,1.0,,,2.52,1.8,2.52,1.8
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.36,1.8,2.36,1.8
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.52,0.96,1.52,0.96
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,3.0,2.0,1.0,1.0,1.0,0.0,3.76,1.12,3.76,1.12
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.16,1.0,1.16
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,5.0,2.0,1.0,1.0,1.0,0.0,1.16,2.52,1.16,2.52
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,6.0,2.0,1.0,1.0,1.0,0.0,2.44,3.92,2.44,3.92
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,7.0,2.0,1.0,1.0,1.0,0.0,2.68,1.52,2.68,1.52
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,8.0,2.0,1.0,1.0,1.0,0.0,2.68,5.0,2.68,5.0
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,9.0,2.0,1.0,1.0,1.0,0.0,1.12,2.6,1.12,2.6
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,4.0,10.0,2.0,1.0,1.0,1.0,0.0,2.2,1.16,2.2,1.16
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,0.0,2.0,1.0,1.0,,,3.4,3.4,3.4,3.4
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.12,2.12,2.12,2.12
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.44,3.08,1.44,3.08
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.28,1.28,1.28,1.28
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,4.0,2.0,1.0,1.0,1.0,0.0,1.32,2.4,1.32,2.4
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,5.0,2.0,1.0,1.0,1.0,0.0,2.16,2.16,2.16,2.16
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,6.0,2.0,1.0,1.0,1.0,0.0,2.8,5.36,2.8,5.36
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,7.0,2.0,1.0,1.0,1.0,0.0,2.6,2.6,2.6,2.6
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,8.0,2.0,1.0,1.0,1.0,0.0,3.52,3.52,3.52,3.52
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,9.0,2.0,1.0,1.0,1.0,0.0,1.64,2.84,1.64,2.84
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,5.0,10.0,2.0,1.0,1.0,1.0,0.0,1.16,1.16,1.16,1.16
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,0.0,2.0,0.0,0.0,,,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,1.0,2.0,1.0,1.0,1.0,0.0,1.72,2.92,1.72,2.92
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,2.0,2.0,1.0,1.0,1.0,0.0,5.12,8.96,5.12,8.96
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,3.0,2.0,1.0,1.0,1.0,0.0,1.2,2.6,1.2,2.6
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,4.0,2.0,1.0,1.0,1.0,0.0,1.88,2.88,1.88,2.88
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,5.0,2.0,1.0,1.0,1.0,0.0,1.32,1.32,1.32,1.32
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,6.0,2.0,1.0,1.0,1.0,0.0,2.72,3.68,2.72,3.68
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,7.0,2.0,1.0,1.0,1.0,0.0,1.32,1.32,1.32,1.32
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,8.0,2.0,1.0,1.0,1.0,0.0,1.32,1.32,1.32,1.32
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,9.0,2.0,1.0,1.0,1.0,0.0,1.12,1.12,1.12,1.12
uher2008coherence,3,food_box_test,2005,dokana,16.0,f,orangutan,6.0,10.0,2.0,1.0,1.0,1.0,0.0,1.4,1.4,1.4,1.4
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,0.0,1.0,1.0,0.0,,,10.08,,10.08,60.0
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25.72,30.2,25.72,30.2
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,2.0,1.0,1.0,1.0,1.0,0.0,9.64,12.92,9.64,12.92
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.76,4.36,2.76,4.36
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.4,4.48,2.4,4.48
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.72,4.04,2.72,4.04
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,6.0,1.0,1.0,1.0,0.5,0.5,2.92,3.88,2.92,3.88
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,7.0,1.0,1.0,1.0,1.0,0.0,2.56,3.64,2.56,3.64
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,8.0,1.0,1.0,1.0,1.0,0.0,2.52,3.72,2.52,3.72
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,9.0,1.0,1.0,1.0,1.0,0.0,2.36,2.92,2.36,2.92
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,1.0,10.0,1.0,1.0,1.0,1.0,0.0,2.56,4.56,2.56,4.56
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,0.0,1.0,1.0,1.0,,,3.96,8.88,3.96,8.88
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,6.12,4.0,6.12
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.36,2.36,2.36,2.36
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,3.0,1.0,1.0,1.0,1.0,0.0,2.48,2.48,2.48,2.48
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.28,2.28,2.28,2.28
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,5.0,1.0,1.0,1.0,1.0,0.0,3.76,5.6,3.76,5.6
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,6.0,1.0,1.0,1.0,1.0,0.0,2.68,2.68,2.68,2.68
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,7.0,1.0,1.0,1.0,1.0,0.0,2.68,3.76,2.68,3.76
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,8.0,1.0,1.0,1.0,1.0,0.0,2.04,3.2,2.04,3.2
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.84,1.84,1.84,1.84
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,2.0,10.0,1.0,1.0,1.0,1.0,0.0,1.56,1.56,1.56,1.56
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,0.0,1.0,1.0,1.0,,,3.24,4.24,3.24,4.24
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.72,3.0,3.72
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.04,3.0,2.04,3.0
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.4,5.4,4.4,5.4
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,4.0,1.0,1.0,1.0,1.0,0.0,1.64,1.64,1.64,1.64
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,5.0,1.0,1.0,1.0,1.0,0.0,2.6,6.84,2.6,6.84
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,6.0,1.0,1.0,1.0,1.0,0.0,2.04,4.36,2.04,4.36
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,7.0,1.0,1.0,1.0,1.0,0.0,3.24,4.52,3.24,4.52
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,8.0,1.0,1.0,1.0,1.0,0.0,2.48,3.52,2.48,3.52
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.76,2.52,1.76,2.52
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,3.0,10.0,1.0,1.0,1.0,1.0,0.0,2.0,2.72,2.0,2.72
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,0.0,2.0,1.0,1.0,,,6.8,9.28,6.8,9.28
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.84,3.84,2.84,3.84
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.76,2.48,1.76,2.48
