study_id,experiment,participant,age_in_years,sex,species,session,trial,condition,correct_side,correct_side_1,chosen_side,order_block,order_block2,session_within_block,block,side_with_food_image
volter2018intuitive,4,padana,17,f,orangutan,7,80,incongruent,l,0.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,81,congruent,r,1.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,82,incongruent,r,0.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,83,incongruent,l,0.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,84,congruent,l,1.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,85,congruent,r,0.0,l,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,padana,17,f,orangutan,8,86,congruent,l,1.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,87,incongruent,l,0.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,88,incongruent,r,0.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,89,congruent,r,1.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,90,incongruent,l,1.0,l,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,padana,17,f,orangutan,8,91,incongruent,r,0.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,92,congruent,l,1.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,93,incongruent,r,0.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,94,incongruent,l,0.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,95,congruent,l,1.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,8,96,congruent,r,1.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,1,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,2,incongruent,l,0.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,3,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,4,incongruent,r,1.0,r,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,pini,27,f,orangutan,1,5,incongruent,l,0.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,6,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,7,incongruent,r,0.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,8,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,9,incongruent,r,1.0,r,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,pini,27,f,orangutan,1,10,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,11,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,1,12,incongruent,l,0.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,5,13,incongruent,l,0.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,5,14,congruent,r,1.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,5,15,congruent,l,0.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,5,16,incongruent,r,1.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,5,17,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,5,18,congruent,r,0.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,5,19,incongruent,l,0.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,5,20,incongruent,l,0.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,5,21,congruent,l,0.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,5,22,congruent,r,1.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,5,23,incongruent,r,1.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,5,24,incongruent,r,1.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,2,25,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,26,incongruent,l,0.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,27,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,28,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,29,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,30,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,31,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,32,incongruent,l,0.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,33,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,34,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,35,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,2,36,incongruent,l,0.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,37,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,38,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,39,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,40,incongruent,l,0.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,41,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,42,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,43,incongruent,l,0.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,44,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,45,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,46,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,3,47,incongruent,l,1.0,l,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,pini,27,f,orangutan,3,48,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,49,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,50,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,51,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,52,incongruent,l,0.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,53,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,54,incongruent,l,0.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,55,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,56,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,57,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,58,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,59,incongruent,l,0.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,4,60,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,pini,27,f,orangutan,6,61,incongruent,l,0.0,r,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,6,62,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,6,63,congruent,l,0.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,6,64,incongruent,r,0.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,6,65,congruent,l,1.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,6,66,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,6,67,incongruent,r,1.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,6,68,incongruent,l,1.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,6,69,incongruent,l,1.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,6,70,incongruent,r,0.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,6,71,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,6,72,congruent,l,1.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,7,73,congruent,l,0.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,7,74,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,7,75,incongruent,r,1.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,7,76,congruent,r,0.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,7,77,incongruent,r,0.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,7,78,congruent,l,1.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,7,79,congruent,r,0.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,7,80,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,7,81,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,7,82,congruent,l,1.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,7,83,congruent,r,0.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,7,84,incongruent,r,0.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,8,85,incongruent,l,1.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,8,86,incongruent,r,1.0,r,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,8,87,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,8,88,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,8,89,incongruent,l,1.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,8,90,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,8,91,incongruent,r,0.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,8,92,congruent,r,1.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,8,93,incongruent,l,1.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,8,94,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,pini,27,f,orangutan,8,95,incongruent,r,1.0,r,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,pini,27,f,orangutan,8,96,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,1,1,congruent,r,1.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,1,2,incongruent,r,0.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,1,3,incongruent,l,0.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,1,4,congruent,l,1.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,1,5,incongruent,r,0.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,1,6,congruent,l,1.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,1,7,incongruent,l,1.0,l,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,1,8,congruent,r,0.0,l,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,1,9,incongruent,r,1.0,r,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,1,10,incongruent,l,0.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,1,11,congruent,l,1.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,1,12,congruent,r,0.0,l,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,2,13,congruent,l,1.0,l,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,2,14,incongruent,l,1.0,l,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,2,15,incongruent,r,0.0,l,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,2,16,congruent,r,0.0,l,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,2,17,incongruent,r,1.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,2,18,congruent,r,0.0,l,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,2,19,congruent,l,1.0,l,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,2,20,incongruent,l,1.0,l,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,2,21,congruent,l,1.0,l,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,2,22,congruent,r,0.0,l,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,2,23,incongruent,l,0.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,2,24,incongruent,r,1.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,25,incongruent,l,1.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,26,congruent,l,0.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,27,congruent,r,0.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,28,incongruent,r,1.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,29,congruent,l,0.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,30,congruent,r,0.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,31,incongruent,l,0.0,r,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,3,32,incongruent,r,1.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,33,congruent,l,1.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,3,34,congruent,r,0.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,35,incongruent,l,1.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,3,36,incongruent,r,0.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,4,37,incongruent,r,0.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,4,38,incongruent,l,1.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,4,39,congruent,l,1.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,4,40,congruent,r,0.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,4,41,congruent,l,1.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,4,42,incongruent,r,0.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,4,43,incongruent,l,1.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,4,44,congruent,r,0.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,4,45,congruent,r,0.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,4,46,congruent,l,1.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,4,47,incongruent,r,0.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,raja,11,f,orangutan,4,48,incongruent,l,1.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,raja,11,f,orangutan,5,49,congruent,l,1.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,5,50,incongruent,r,0.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,5,51,incongruent,l,1.0,l,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,5,52,congruent,r,0.0,l,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,5,53,incongruent,l,0.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,5,54,congruent,r,0.0,l,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,5,55,congruent,l,1.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,5,56,incongruent,r,0.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,5,57,incongruent,l,0.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,5,58,congruent,l,1.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,5,59,congruent,r,0.0,l,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,5,60,incongruent,r,0.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,61,incongruent,r,0.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,62,congruent,l,1.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,63,incongruent,l,1.0,l,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,6,64,congruent,r,0.0,l,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,6,65,congruent,r,1.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,66,incongruent,l,0.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,67,incongruent,r,0.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,68,congruent,l,1.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,69,congruent,l,0.0,r,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,6,70,congruent,r,1.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,71,incongruent,l,0.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,6,72,incongruent,r,0.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,7,73,congruent,r,0.0,l,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,7,74,incongruent,l,1.0,l,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,7,75,incongruent,r,1.0,r,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,7,76,congruent,l,1.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,7,77,incongruent,r,0.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,7,78,congruent,l,1.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,7,79,incongruent,l,1.0,l,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,7,80,congruent,r,0.0,l,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,7,81,congruent,r,1.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,7,82,incongruent,l,0.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,7,83,incongruent,r,0.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,7,84,congruent,l,1.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,85,congruent,r,0.0,l,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,8,86,congruent,l,1.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,87,incongruent,l,0.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,88,incongruent,r,0.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,89,congruent,r,1.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,90,incongruent,r,0.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,91,congruent,l,1.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,92,incongruent,l,1.0,l,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,raja,11,f,orangutan,8,93,incongruent,r,0.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,94,incongruent,l,0.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,95,congruent,r,1.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,raja,11,f,orangutan,8,96,congruent,l,0.0,r,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,2,incongruent,l,0.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,3,incongruent,r,0.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,4,congruent,l,0.0,r,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,5,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,6,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,7,incongruent,l,1.0,l,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,8,incongruent,r,1.0,r,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,9,incongruent,r,0.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,10,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,11,incongruent,l,0.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,1,12,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,13,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,14,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,15,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,16,incongruent,r,1.0,r,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,17,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,18,congruent,r,0.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,19,congruent,l,0.0,r,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,20,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,21,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,22,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,23,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,sandra,22,f,chimpanzee,2,24,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
