"study_id","experiment_name","year","month","day","participant","age_original","age_in_years","sex","species","species_subgroup","session","trial","condition","app_left","app_right","side_indicated","cho2","code2"
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,3,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,4,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,5,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,6,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,7,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,8,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,9,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,10,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,11,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,10,29,"sandra",19.39,19,"f","chimpanzee","a",12,12,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,1,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,2,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,3,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,4,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,5,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,6,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,7,"iconic","b","a","r","r",0
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,8,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,9,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,10,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,11,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,10,30,"sandra",19.39,19,"f","chimpanzee","a",13,12,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,1,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,2,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,3,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,4,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,5,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,6,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,7,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,8,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,9,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,10,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,11,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,1,"sandra",19.4,19,"f","chimpanzee","a",14,12,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,1,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,2,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,3,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,4,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,5,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,6,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,7,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,8,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,9,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,10,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,11,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,11,2,"sandra",19.4,19,"f","chimpanzee","a",15,12,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,1,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,2,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,3,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,4,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,5,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,6,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,7,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,8,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,9,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,10,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,11,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,11,3,"sandra",19.4,19,"f","chimpanzee","a",16,12,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,1,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,2,"iconic","b","a","l","r",0
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,3,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,4,"iconic","b","a","r","r",0
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,5,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,6,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,7,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,8,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,9,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,10,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,11,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,4,"sandra",19.41,19,"f","chimpanzee","a",17,12,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,1,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,2,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,3,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,4,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,5,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,6,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,7,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,8,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,9,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,10,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,11,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,5,"sandra",19.41,19,"f","chimpanzee","a",18,12,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,1,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,2,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,3,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,4,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,5,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,6,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,7,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,8,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,9,"iconic","b","a","r","r",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,10,"iconic","b","a","r","l",0
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,11,"iconic","b","a","l","l",1
"bohn2016comprehension","1b",2012,11,6,"sandra",19.41,19,"f","chimpanzee","a",19,12,"iconic","b","a","l","r",0
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,1,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,2,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,3,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,4,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,5,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,6,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,7,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,8,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,9,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,10,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,11,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,2,"alex",11.23,11,"m","chimpanzee","b",1,12,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,1,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,2,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,3,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,4,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,5,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,6,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,7,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,8,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,9,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,10,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,11,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1a",2012,6,7,"alex",11.24,11,"m","chimpanzee","b",2,12,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,1,"arbitrary","a","b","r","n",0
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,2,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,3,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,4,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,5,"arbitrary","a","b","r","n",0
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,6,"arbitrary","a","b","l","n",0
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,7,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,8,"arbitrary","a","b","r","n",0
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,9,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,10,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,11,"arbitrary","a","b","r","n",0
"bohn2016comprehension","1b",2012,6,9,"alex",11.25,11,"m","chimpanzee","b",3,12,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,1,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,2,"arbitrary","a","b","r","n",0
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,3,"arbitrary","a","b","r","n",0
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,4,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,5,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,6,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,7,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,8,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,9,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,10,"arbitrary","a","b","r","n",0
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,11,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,10,"alex",11.25,11,"m","chimpanzee","b",4,12,"arbitrary","a","b","l","n",0
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,1,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,2,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,3,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,4,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,5,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,6,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,7,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,8,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,9,"arbitrary","a","b","l","n",0
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,10,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,11,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,17,"alex",11.27,11,"m","chimpanzee","b",5,12,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,1,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,2,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,3,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,4,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,5,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,6,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,7,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,8,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,9,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,10,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,11,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,18,"alex",11.27,11,"m","chimpanzee","b",6,12,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,1,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,2,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,3,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,4,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,5,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,6,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,7,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,8,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,9,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,10,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,11,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,19,"alex",11.28,11,"m","chimpanzee","b",7,12,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,1,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,2,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,3,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,4,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,5,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,6,"arbitrary","a","b","r","n",0
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,7,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,8,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,9,"arbitrary","a","b","r","l",0
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,10,"arbitrary","a","b","l","l",1
"bohn2016comprehension","1b",2012,6,20,"alex",11.28,11,"m","chimpanzee","b",8,11,"arbitrary","a","b","l","l",1
