study_id,experiment_name,participant,sex,role,participant_2,sex_2,role_2,species,dyad,session,trial,condition,a_baited_focal_participant_bc_acts,b_baited_partner_a_acts
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,5,5,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,5,6,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,6,1,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,6,2,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,6,3,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,6,4,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,6,5,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,6,6,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,7,1,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,7,2,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,7,3,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,7,4,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,7,5,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,7,6,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,8,1,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,8,2,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,8,3,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,8,4,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,8,5,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,8,6,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,9,1,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,9,2,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,9,3,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,9,4,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,9,5,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,9,6,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,10,1,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,10,2,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,10,3,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,10,4,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,10,5,control,0.0,
amici2014calculated,reciprocity_task,luiza,f,focal_participant_bc,,,,bonobo,luiza_yasa,10,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,1,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,1,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,1,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,1,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,1,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,1,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,2,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,2,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,2,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,2,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,2,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,2,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,3,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,3,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,3,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,3,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,3,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,3,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,4,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,4,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,4,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,4,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,4,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,4,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,5,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,5,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,5,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,5,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,5,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,5,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,6,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,6,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,6,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,6,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,6,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,6,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,7,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,7,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,7,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,7,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,7,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,7,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,8,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,8,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,8,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,8,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,8,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,8,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,9,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,9,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,9,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,9,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,9,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,9,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,10,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,10,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,10,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,10,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,10,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_lome,10,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,1,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,1,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,1,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,1,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,1,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,1,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,2,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,2,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,2,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,2,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,2,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,2,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,3,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,3,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,3,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,3,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,3,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,3,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,4,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,4,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,4,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,4,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,4,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,4,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,5,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,5,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,5,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,5,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,5,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,5,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,6,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,6,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,6,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,6,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,6,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,6,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,7,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,7,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,7,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,7,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,7,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,7,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,8,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,8,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,8,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,8,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,8,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,8,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,9,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,9,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,9,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,9,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,9,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,9,6,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,10,1,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,10,2,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,10,3,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,10,4,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,10,5,control,0.0,
amici2014calculated,reciprocity_task,pia,f,focal_participant_bc,,,,chimpanzee,pia_sandra,10,6,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,1,1,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,1,2,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,1,3,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,1,4,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,1,5,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,1,6,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,2,1,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,2,2,control,1.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,2,3,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,2,4,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,2,5,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,2,6,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,3,1,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,3,2,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,3,3,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,3,4,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,3,5,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,3,6,control,1.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,4,1,control,1.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,4,2,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,4,3,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,4,4,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,4,5,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,4,6,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,5,1,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,5,2,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,5,3,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,5,4,control,0.0,
amici2014calculated,reciprocity_task,pini,f,focal_participant_bc,,,,orangutan,pini_bimbo,5,5,control,0.0,
