study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,type_trial,weight_kg,success,aver_r_kg,aver_l_kg,max_r_kg,max_l_kg,total_time_reach,first_pull,start_pull1_sec,diff_pull1_pull2_sec,totaltime_untilbothpull,weight_ratio,weight_ratio_pos,time_pull,both_one,dif_weights,dif_weights_abs,weight_ratio_pos_1,binom_weight_res
sanchez2016chimpanzees,2014,6,30,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,4,1,short,high,no,20.4,23.64,33.6,40.45,10,corry,0.88,1.28,2.16,-0.073569482,0.073569482,9.12,both,-3.24,3.24,0.926430518,1.0
sanchez2016chimpanzees,2014,6,19,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,4,1,long,high,yes,29.5,27.12,55.6,46.15,5,kara,0.32,0.32,0.64,0.042034617,0.042034617,4.68,both,2.38,2.38,0.957965383,1.0
sanchez2016chimpanzees,2014,6,25,kara,9,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,5,1,short,low,yes,4.9,14.17,8.85,30.0,2,both,1.32,0,1.32,-0.486103828,0.486103828,0.68,both,-9.27,9.27,0.513896172,1.0
sanchez2016chimpanzees,2014,6,19,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,4,2,short,high,yes,16.69,34.94,34.6,53.7,4,kara,0.44,0.44,0.88,-0.353476661,0.353476661,3.56,both,-18.25,18.25,0.646523339,1.0
sanchez2016chimpanzees,2014,6,19,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,4,3,short,high,yes,12.15,40.12,14.85,73.0,3,both,1.12,0,1.12,-0.535106179,0.535106179,1.88,both,-27.97,27.97,0.464893821,1.0
sanchez2016chimpanzees,2014,6,19,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,4,4,long,high,yes,9.56,41.44,17.8,73.75,4,kara,1.08,0.08,1.16,-0.625098039,0.625098039,2.92,both,-31.88,31.88,0.374901961,1.0
sanchez2016chimpanzees,2014,6,19,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,4,5,short,high,yes,9.34,39.64,19.7,67.7,4,kara,0.76,0.56,1.32,-0.618619845,0.618619845,3.24,both,-30.3,30.3,0.381380155,1.0
sanchez2016chimpanzees,2014,6,19,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,4,6,long,high,yes,4.8,32.69,7.65,91.65,3,fraukje,0.64,0.04,0.68,-0.743931715,0.743931715,2.36,both,-27.89,27.89,0.256068285,1.0
sanchez2016chimpanzees,2014,6,19,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,4,7,long,high,yes,22.69,12.29,96.2,37.95,11,kara,0.92,0.32,1.24,0.29731275,0.29731275,10.08,both,10.4,10.4,0.70268725,1.0
sanchez2016chimpanzees,2014,6,19,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,4,8,short,high,no,14.16,32.05,24.05,84.1,10,fraukje,0.84,0.16,1,-0.387145639,0.387145639,9.16,both,-17.89,17.89,0.612854361,1.0
sanchez2016chimpanzees,2014,6,25,kara,9,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,5,2,short,low,yes,7.43,9.47,13.7,21.9,3,kara,0.32,0.56,0.88,-0.120710059,0.120710059,2.68,both,-2.04,2.04,0.879289941,1.0
sanchez2016chimpanzees,2014,6,25,kara,9,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,5,3,short,low,yes,4.12,21.75,6.1,23.2,3,kara,0.76,0.48,1.24,-0.681484345,0.681484345,2.24,both,-17.63,17.63,0.318515655,1.0
sanchez2016chimpanzees,2014,6,25,kara,9,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,5,4,long,low,yes,7.24,6.9,10.65,15.75,2,kara,0.6,0.36,0.96,0.024045262,0.024045262,1.4,both,0.34,0.34,0.975954738,1.0
sanchez2016chimpanzees,2014,6,25,kara,9,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,5,5,long,low,yes,7.51,7.53,15.1,12.5,2,kara,0.0,1.24,1.24,-0.001329787,0.001329787,2.0,both,-0.02,0.02,0.998670213,1.0
sanchez2016chimpanzees,2014,6,25,kara,9,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,5,6,short,low,yes,6.41,10.75,10.8,14.6,3,kara,0.52,0.72,1.24,-0.252913753,0.252913753,2.48,both,-4.34,4.34,0.747086247,1.0
sanchez2016chimpanzees,2014,6,25,kara,9,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,5,7,long,low,yes,6.64,8.03,11.25,14.0,3,kara,0.56,0.64,1.2,-0.094751193,0.094751193,2.44,both,-1.39,1.39,0.905248807,1.0
sanchez2016chimpanzees,2014,6,25,kara,9,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,5,8,long,low,yes,5.93,7.82,10.1,11.0,2,kara,0.52,0.52,1.04,-0.137454545,0.137454545,1.48,both,-1.89,1.89,0.862545455,1.0
sanchez2016chimpanzees,2014,5,29,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,4,1,long,high,yes,50.99,4.45,107.35,4.45,2,lobo,0.44,0.92,1.36,0.839466089,0.839466089,1.56,both,46.54,46.54,0.160533911,1.0
sanchez2016chimpanzees,2014,5,30,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,4,2,short,high,yes,44.93,8.48,80.35,13.4,3,lobo,0.48,0.32,0.8,0.682456469,0.682456469,2.52,both,36.45,36.45,0.317543531,1.0
sanchez2016chimpanzees,2014,5,30,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,4,3,short,high,yes,3.6,55.83,4.15,88.1,3,lobo,1.08,0.08,1.16,-0.878849066,0.878849066,1.92,both,-52.23,52.23,0.121150934,1.0
sanchez2016chimpanzees,2014,5,30,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,4,4,short,high,yes,7.06,50.43,13.4,89.6,4,koffi,1.08,0.24,1.32,-0.754392068,0.754392068,2.92,both,-43.37,43.37,0.245607932,1.0
sanchez2016chimpanzees,2014,5,30,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,4,5,short,high,yes,0.0,49.89,0.0,95.05,2,lobo,0.36,np,np,-1.0,1.0,1.64,one,-49.89,49.89,0.0,0.0
sanchez2016chimpanzees,2014,5,30,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,4,6,long,high,yes,39.5,7.7,82.45,9.9,3,lobo,0.4,0.32,0.72,0.673728814,0.673728814,2.6,both,31.8,31.8,0.326271186,1.0
sanchez2016chimpanzees,2014,5,30,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,4,7,long,high,yes,0.0,43.78,0.0,89.35,3,lobo,1.44,np,np,-1.0,1.0,1.56,one,-43.78,43.78,0.0,0.0
sanchez2016chimpanzees,2014,5,30,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,4,8,long,high,yes,0.0,38.87,0.0,81.85,5,lobo,0.2,np,np,-1.0,1.0,4.8,one,-38.87,38.87,0.0,0.0
sanchez2016chimpanzees,2014,4,8,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,4,6,short,high,yes,4.94,34.1,9.4,68.85,6,ulla,1.32,0.96,2.28,-0.74692623,0.74692623,4.68,both,-29.16,29.16,0.25307377,
sanchez2016chimpanzees,2014,4,8,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,4,7,long,high,yes,4.01,42.26,5.85,75.7,5,ulla,1.16,1.76,2.92,-0.826669548,0.826669548,3.84,both,-38.25,38.25,0.173330452,1.0
sanchez2016chimpanzees,2014,4,8,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,4,8,long,high,yes,0.0,35.8,0.0,79.25,4,koffi,0.0,np,np,-1.0,1.0,4.0,one,-35.8,35.8,0.0,1.0
sanchez2016chimpanzees,2014,4,28,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,4,1,long,high,yes,0.0,40.5,0.0,71.75,5,koffi,1.04,np,np,-1.0,1.0,3.96,one,-40.5,40.5,0.0,0.0
sanchez2016chimpanzees,2014,4,28,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,4,2,short,high,yes,2.33,26.19,2.9,66.95,3,koffi,0.32,1.28,1.6,-0.836605891,0.836605891,2.68,both,-23.86,23.86,0.163394109,0.0
sanchez2016chimpanzees,2014,4,28,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,4,3,short,high,yes,2.03,26.06,2.2,72.05,4,koffi,0.64,1.16,1.8,-0.855464578,0.855464578,3.36,both,-24.03,24.03,0.144535422,1.0
sanchez2016chimpanzees,2014,4,28,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,4,4,long,high,yes,1.8,29.6,1.8,66.15,4,koffi,0.0,1.52,1.52,-0.885350318,0.885350318,4.0,both,-27.8,27.8,0.114649682,1.0
sanchez2016chimpanzees,2014,2,12,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,4,1,short,high,yes,20.91,30.39,34.1,54.25,4,kara,0.56,1.32,1.88,-0.184795322,0.184795322,3.44,both,-9.48,9.48,0.815204678,1.0
sanchez2016chimpanzees,2014,2,12,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,4,2,long,high,yes,20.52,19.77,50.5,40.3,2,lobo,0.28,0.16,0.44,0.018615041,0.018615041,1.72,both,0.75,0.75,0.981384959,1.0
sanchez2016chimpanzees,2014,2,12,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,4,3,long,high,yes,33.04,17.21,70.7,46.1,2,kara,0.24,0.32,0.56,0.315024876,0.315024876,1.76,both,15.83,15.83,0.684975124,1.0
sanchez2016chimpanzees,2014,2,12,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,4,4,long,high,yes,19.04,14.7,44.75,29.95,4,kara,0.16,0.16,0.32,0.128630705,0.128630705,3.84,both,4.34,4.34,0.871369295,1.0
sanchez2016chimpanzees,2014,2,12,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,4,5,short,high,yes,26.94,9.4,86.4,11.5,3,lobo,0.48,0.16,0.64,0.482663731,0.482663731,2.52,both,17.54,17.54,0.517336269,1.0
sanchez2016chimpanzees,2014,2,12,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,4,6,short,high,yes,21.96,36.18,34.35,47.7,3,lobo,0.72,0.12,0.84,-0.244582043,0.244582043,2.28,both,-14.22,14.22,0.755417957,1.0
sanchez2016chimpanzees,2014,2,12,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,4,7,long,high,yes,23.25,16.03,57.45,29.05,3,kara,0.24,0.44,0.68,0.183808554,0.183808554,2.76,both,7.22,7.22,0.816191446,1.0
sanchez2016chimpanzees,2014,2,12,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,4,8,short,high,yes,25.58,17.03,59.9,32.0,4,kara,0.0,1.48,1.48,0.200657123,0.200657123,4.0,both,8.55,8.55,0.799342877,1.0
sanchez2016chimpanzees,2014,5,21,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,4,1,long,high,yes,0.0,24.38,0.0,92.45,11,lome,1.24,np,np,-1.0,1.0,9.76,one,-24.38,24.38,0.0,1.0
sanchez2016chimpanzees,2014,5,21,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,4,2,long,high,yes,0.0,44.44,0.0,96.1,3,lome,1.12,np,np,-1.0,1.0,1.88,one,-44.44,44.44,0.0,0.0
sanchez2016chimpanzees,2014,5,21,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,4,3,short,high,yes,0.0,39.83,0.0,93.95,3,lome,1.2,np,np,-1.0,1.0,1.8,one,-39.83,39.83,0.0,0.0
sanchez2016chimpanzees,2014,5,21,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,4,4,long,high,yes,0.0,37.87,0.0,98.35,4,lome,1.4,np,np,-1.0,1.0,2.6,one,-37.87,37.87,0.0,0.0
sanchez2016chimpanzees,2014,5,21,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,4,5,short,high,yes,0.0,42.79,0.0,102.0,3,lome,0.84,np,np,-1.0,1.0,2.16,one,-42.79,42.79,0.0,0.0
sanchez2016chimpanzees,2014,5,21,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,4,6,long,high,yes,0.0,50.97,0.0,92.1,4,lome,1.36,np,np,-1.0,1.0,2.64,one,-50.97,50.97,0.0,0.0
sanchez2016chimpanzees,2014,5,21,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,4,7,short,high,yes,33.32,0.0,98.4,0.0,4,lome,0.84,np,np,1.0,1.0,3.16,one,33.32,33.32,0.0,0.0
sanchez2016chimpanzees,2014,5,21,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,4,8,short,high,yes,37.27,0.0,90.8,0.0,4,lome,1.4,np,np,1.0,1.0,2.6,one,37.27,37.27,0.0,0.0
sanchez2016chimpanzees,2014,6,17,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,4,1,long,high,yes,3.7,49.75,3.7,81.4,5,robert,1.12,2.72,3.84,-0.861552853,0.861552853,3.88,both,-46.05,46.05,0.138447147,0.0
sanchez2016chimpanzees,2014,6,18,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,4,2,short,high,yes,0.0,28.63,0.0,103.5,5,robert,0.0,np,np,-1.0,1.0,5.0,one,-28.63,28.63,0.0,1.0
sanchez2016chimpanzees,2014,6,18,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,4,3,long,high,yes,8.28,49.53,11.1,86.2,5,robert,0.84,4.84,5.68,-0.713544369,0.713544369,4.16,both,-41.25,41.25,0.286455631,0.0
sanchez2016chimpanzees,2014,6,18,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,4,4,long,high,yes,7.6,29.87,11.45,76.95,11,robert,0.0,5.2,5.2,-0.59434214,0.59434214,11.0,both,-22.27,22.27,0.40565786,1.0
sanchez2016chimpanzees,2014,6,18,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,4,5,short,high,yes,0.0,56.0,0.0,99.4,5,robert,1.48,np,np,-1.0,1.0,3.52,one,-56.0,56.0,0.0,1.0
sanchez2016chimpanzees,2014,6,18,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,4,6,short,high,yes,10.49,49.85,18.7,81.95,4,robert,0.28,1.72,2,-0.652303613,0.652303613,3.72,both,-39.36,39.36,0.347696387,0.0
sanchez2016chimpanzees,2014,6,18,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,4,7,long,high,yes,0.0,51.74,0.0,101.6,5,robert,1.4,np,np,-1.0,1.0,3.6,one,-51.74,51.74,0.0,1.0
sanchez2016chimpanzees,2014,6,18,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,4,8,short,high,no,8.67,4.86,25.8,9.1,10,robert,2.2,1.92,4.12,0.281596452,0.281596452,7.8,both,3.81,3.81,0.718403548,0.0
sanchez2016chimpanzees,2014,6,10,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,4,1,long,high,yes,5.075,42.38,6.85,76.4,6,frodo,1.44,1.72,3.16,-0.78611316,0.78611316,4.56,both,-37.305,37.305,0.21388684,1.0
sanchez2016chimpanzees,2014,6,14,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,4,2,short,high,yes,3.35,41.13,4.85,79.55,4,frodo,1.92,1.16,3.08,-0.849370504,0.849370504,2.08,both,-37.78,37.78,0.150629496,1.0
sanchez2016chimpanzees,2014,6,14,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,4,3,short,high,yes,11.66,26.09,19.1,58.65,10,frodo,1.72,0.36,2.08,-0.382251656,0.382251656,8.28,both,-14.43,14.43,0.617748344,1.0
sanchez2016chimpanzees,2014,6,14,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,4,4,long,high,yes,5.74,32.36,11.7,67.1,3,frodo,1.24,0.6,1.84,-0.698687664,0.698687664,1.76,both,-26.62,26.62,0.301312336,1.0
sanchez2016chimpanzees,2014,6,14,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,4,5,short,high,yes,4.83,41.79,6.8,83.05,4,frodo,1.36,0.52,1.88,-0.792792793,0.792792793,2.64,both,-36.96,36.96,0.207207207,1.0
sanchez2016chimpanzees,2014,6,14,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,4,6,long,high,yes,8.65,33.3,13.4,60.75,3,frodo,1.48,0.56,2.04,-0.587604291,0.587604291,1.52,both,-24.65,24.65,0.412395709,1.0
sanchez2016chimpanzees,2014,6,14,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,4,7,long,high,yes,12.46,28.4,21.65,52.5,4,riet,1.32,0.28,1.6,-0.39011258,0.39011258,2.68,both,-15.94,15.94,0.60988742,1.0
sanchez2016chimpanzees,2014,6,14,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,4,8,short,high,yes,12.61,38.86,18.95,61.65,5,riet,1.44,0.36,1.8,-0.510005829,0.510005829,3.56,both,-26.25,26.25,0.489994171,1.0
sanchez2016chimpanzees,2014,4,28,robert,38,m,focal_participant_right,riet,36,f,focal_participant_left,chimpanzee,robert_riet,mix,1,4,1,long,high,yes,18.24,28.78,31.8,57.2,5,riet,1.52,0.16,1.68,-0.224159932,0.224159932,3.48,both,-10.54,10.54,0.775840068,1.0
sanchez2016chimpanzees,2014,4,28,robert,38,m,focal_participant_right,riet,36,f,focal_participant_left,chimpanzee,robert_riet,mix,1,4,2,short,high,no,14.02,17.3,60.15,53.35,10,robert,0.0,1.24,1.24,-0.104725415,0.104725415,10.0,both,-3.28,3.28,0.895274585,1.0
sanchez2016chimpanzees,2014,4,28,robert,38,m,focal_participant_right,riet,36,f,focal_participant_left,chimpanzee,robert_riet,mix,1,4,3,short,high,no,9.97,13.8,48.5,48.85,10,robert,0.48,1.08,1.56,-0.161127472,0.161127472,9.52,both,-3.83,3.83,0.838872528,1.0
sanchez2016chimpanzees,2014,4,28,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,4,4,short,high,no,8.49,11.31,25.4,44.75,10,robert,1.16,0.72,1.88,-0.142424242,0.142424242,8.84,both,-2.82,2.82,0.857575758,1.0
sanchez2016chimpanzees,2014,4,28,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,4,5,short,high,no,10.79,9.3,32.65,55.85,10,robert,0.0,3.44,3.44,0.074166252,0.074166252,10.0,both,1.49,1.49,0.925833748,1.0
sanchez2016chimpanzees,2014,4,28,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,4,6,long,high,yes,6.0,43.53,10.45,91.6,4,robert,0.76,1.2,1.96,-0.757722592,0.757722592,3.24,both,-37.53,37.53,0.242277408,1.0
sanchez2016chimpanzees,2014,4,28,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,4,7,long,high,yes,12.59,44.27,25.85,64.05,4,robert,1.12,0.88,2,-0.557157932,0.557157932,2.88,both,-31.68,31.68,0.442842068,1.0
sanchez2016chimpanzees,2014,4,28,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,4,8,long,high,yes,21.58,29.76,42.95,62.3,6,robert,1.08,0.6,1.68,-0.159329957,0.159329957,4.92,both,-8.18,8.18,0.840670043,1.0
sanchez2016chimpanzees,2014,3,14,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,4,1,short,high,yes,19.93,28.89,29.4,43.45,4,tai,0.52,0.84,1.36,-0.18353134,0.18353134,3.48,both,-8.96,8.96,0.81646866,1.0
sanchez2016chimpanzees,2014,3,14,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,4,2,long,high,yes,16.78,18.41,27.4,38.1,4,tai,0.28,0.56,0.84,-0.046319977,0.046319977,3.72,both,-1.63,1.63,0.953680023,1.0
sanchez2016chimpanzees,2014,3,14,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,4,3,long,high,yes,9.0,31.82,16.4,75.6,5,tai,0.76,0.4,1.16,-0.559039686,0.559039686,4.24,both,-22.82,22.82,0.440960314,1.0
sanchez2016chimpanzees,2014,3,14,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,4,4,long,high,yes,8.93,33.45,13.05,62.0,6,sandra,0.88,0.08,0.96,-0.578574799,0.578574799,5.12,both,-24.52,24.52,0.421425201,1.0
sanchez2016chimpanzees,2014,3,14,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,4,5,short,high,yes,7.24,33.8,11.7,62.2,3,tai,0.64,0.4,1.04,-0.647173489,0.647173489,2.36,both,-26.56,26.56,0.352826511,1.0
sanchez2016chimpanzees,2014,3,14,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,4,6,short,high,yes,6.08,26.38,8.8,64.4,4,tai,0.88,0.36,1.24,-0.625385089,0.625385089,3.12,both,-20.3,20.3,0.374614911,1.0
sanchez2016chimpanzees,2014,3,14,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,4,7,long,high,yes,9.64,36.98,14.9,67.2,4,tai,0.92,0.36,1.28,-0.586443586,0.586443586,3.08,both,-27.34,27.34,0.413556414,1.0
sanchez2016chimpanzees,2014,3,14,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,4,8,short,high,yes,5.64,24.63,8.45,63.55,3,tai,0.44,0.48,0.92,-0.627353816,0.627353816,2.56,both,-18.99,18.99,0.372646184,1.0
sanchez2016chimpanzees,2014,5,16,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,5,1,long,low,yes,12.01,6.5,23.8,7.0,3,corry,0.68,0.84,1.52,0.297676931,0.297676931,2.32,both,5.51,5.51,0.702323069,1.0
sanchez2016chimpanzees,2014,5,16,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,5,2,long,low,yes,13.38,6.25,21.9,8.55,3,corry,1.0,0.48,1.48,0.363219562,0.363219562,2.0,both,7.13,7.13,0.636780438,1.0
sanchez2016chimpanzees,2014,5,16,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,5,3,short,low,yes,9.76,2.73,22.85,4.6,2,corry,0.0,1.16,1.16,0.56285028,0.56285028,2.0,both,7.03,7.03,0.43714972,1.0
sanchez2016chimpanzees,2014,5,16,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,5,4,short,low,yes,12.11,6.36,21.4,11.2,3,corry,0.12,0.92,1.04,0.311315647,0.311315647,2.88,both,5.75,5.75,0.688684353,1.0
sanchez2016chimpanzees,2014,5,16,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,5,5,long,low,yes,14.73,7.3,19.45,9.95,2,corry,0.44,0.6,1.04,0.337267363,0.337267363,1.56,both,7.43,7.43,0.662732637,1.0
sanchez2016chimpanzees,2014,5,16,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,5,6,long,low,yes,11.78,5.18,20.7,7.75,2,corry,0.32,0.56,0.88,0.389150943,0.389150943,1.68,both,6.6,6.6,0.610849057,1.0
sanchez2016chimpanzees,2014,5,16,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,5,7,short,low,yes,10.08,5.1,21.75,8.85,4,corry,0.88,0.68,1.56,0.328063241,0.328063241,3.12,both,4.98,4.98,0.671936759,1.0
sanchez2016chimpanzees,2014,5,16,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,5,8,short,low,yes,11.55,5.54,21.1,11.8,3,corry,0.4,0.92,1.32,0.351667642,0.351667642,2.6,both,6.01,6.01,0.648332358,1.0
sanchez2016chimpanzees,2014,6,2,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,5,1,long,low,yes,13.99,2.3,26.15,2.3,3,corry,1.4,0.48,1.88,0.717618171,0.717618171,1.6,both,11.69,11.69,0.282381829,1.0
sanchez2016chimpanzees,2014,6,3,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,5,2,short,low,yes,13.02,0.0,22.05,0.0,2,corry,0.36,np,np,1.0,1.0,1.64,one,13.02,13.02,0.0,1.0
sanchez2016chimpanzees,2014,6,3,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,5,3,short,low,yes,12.79,0.0,25.75,0.0,2,corry,0.6,np,np,1.0,1.0,1.4,one,12.79,12.79,0.0,0.0
sanchez2016chimpanzees,2014,6,3,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,5,4,short,low,yes,12.64,0.0,22.8,0.0,3,corry,0.56,np,np,1.0,1.0,2.44,one,12.64,12.64,0.0,0.0
