study_id,experiment,id,participant,age_in_years,sex,species,condition,number_trials,order,lop,num_levels,changes_direction,repetition,t1_planning,t1_success,test_value,diff_num_trials
volter2014cognitive,3,13,sandra,18,f,chimpanzee,clear,2,13,1,2,1,2.0,0,0,4.0,-2.0
volter2014cognitive,3,5,sandra,18,f,chimpanzee,clear,2,14,0,2,1,2.0,1,0,4.0,-2.0
volter2014cognitive,3,8,sandra,18,f,chimpanzee,clear,3,15,0,2,0,2.0,1,0,4.0,-1.0
volter2014cognitive,3,22,sandra,18,f,chimpanzee,clear,1,16,2,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,11,sandra,18,f,chimpanzee,clear,1,17,1,1,1,2.0,1,1,4.0,-3.0
volter2014cognitive,3,4,sandra,18,f,chimpanzee,clear,1,18,0,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,9,sandra,18,f,chimpanzee,clear,1,19,1,1,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,20,sandra,18,f,chimpanzee,clear,3,20,2,1,0,2.0,0,0,4.0,-1.0
volter2014cognitive,3,1,sandra,18,f,chimpanzee,clear,4,21,0,2,0,2.0,0,0,4.0,0.0
volter2014cognitive,3,19,sandra,18,f,chimpanzee,clear,4,22,2,1,1,2.0,1,0,4.0,0.0
volter2014cognitive,3,12,sandra,18,f,chimpanzee,clear,1,23,1,1,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,16,sandra,18,f,chimpanzee,clear,4,24,1,2,1,2.0,0,0,4.0,0.0
volter2014cognitive,3,3,ulindi,17,f,bonobo,clear,1,1,0,2,1,1.0,1,1,4.0,-3.0
volter2014cognitive,3,22,ulindi,17,f,bonobo,clear,6,2,2,2,0,1.0,1,0,4.0,2.0
volter2014cognitive,3,4,ulindi,17,f,bonobo,clear,2,3,0,2,0,1.0,1,0,4.0,-2.0
volter2014cognitive,3,20,ulindi,17,f,bonobo,clear,17,4,2,1,0,1.0,0,0,4.0,13.0
volter2014cognitive,3,9,ulindi,17,f,bonobo,clear,1,5,1,1,0,1.0,1,1,4.0,-3.0
volter2014cognitive,3,2,ulindi,17,f,bonobo,clear,5,6,0,2,1,1.0,0,0,4.0,1.0
volter2014cognitive,3,6,ulindi,17,f,bonobo,clear,4,7,0,2,0,1.0,1,0,4.0,0.0
volter2014cognitive,3,17,ulindi,17,f,bonobo,clear,1,8,2,1,0,1.0,1,1,4.0,-3.0
volter2014cognitive,3,7,ulindi,17,f,bonobo,clear,2,9,0,2,1,1.0,1,0,4.0,-2.0
volter2014cognitive,3,23,ulindi,17,f,bonobo,clear,17,10,2,2,0,1.0,0,0,4.0,13.0
volter2014cognitive,3,14,ulindi,17,f,bonobo,clear,1,11,1,2,0,1.0,1,1,4.0,-3.0
volter2014cognitive,3,18,ulindi,17,f,bonobo,clear,2,12,2,1,1,1.0,1,0,4.0,-2.0
volter2014cognitive,3,5,ulindi,17,f,bonobo,clear,6,13,0,2,1,1.0,0,0,4.0,2.0
volter2014cognitive,3,12,ulindi,17,f,bonobo,clear,11,14,1,1,0,1.0,0,0,4.0,7.0
volter2014cognitive,3,13,ulindi,17,f,bonobo,clear,2,15,1,2,1,1.0,1,0,4.0,-2.0
volter2014cognitive,3,1,ulindi,17,f,bonobo,clear,7,16,0,2,0,1.0,0,0,4.0,3.0
volter2014cognitive,3,19,ulindi,17,f,bonobo,clear,5,17,2,1,1,1.0,0,0,4.0,1.0
volter2014cognitive,3,24,ulindi,17,f,bonobo,clear,2,18,2,2,1,1.0,1,0,4.0,-2.0
volter2014cognitive,3,21,ulindi,17,f,bonobo,clear,5,19,2,2,1,1.0,0,0,4.0,1.0
volter2014cognitive,3,16,ulindi,17,f,bonobo,clear,6,20,1,2,1,1.0,0,0,4.0,2.0
volter2014cognitive,3,11,ulindi,17,f,bonobo,clear,17,21,1,1,1,1.0,1,0,4.0,13.0
volter2014cognitive,3,8,ulindi,17,f,bonobo,clear,1,22,0,2,0,1.0,1,1,4.0,-3.0
volter2014cognitive,3,10,ulindi,17,f,bonobo,clear,1,23,1,1,1,1.0,1,1,4.0,-3.0
volter2014cognitive,3,15,ulindi,17,f,bonobo,clear,6,24,1,2,0,1.0,0,0,4.0,2.0
volter2014cognitive,3,21,ulindi,17,f,bonobo,clear,4,1,2,2,1,2.0,1,0,4.0,0.0
volter2014cognitive,3,4,ulindi,17,f,bonobo,clear,1,2,0,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,12,ulindi,17,f,bonobo,clear,4,3,1,1,0,2.0,0,0,4.0,0.0
volter2014cognitive,3,7,ulindi,17,f,bonobo,clear,3,4,0,2,1,2.0,1,0,4.0,-1.0
volter2014cognitive,3,5,ulindi,17,f,bonobo,clear,1,5,0,2,1,2.0,1,1,4.0,-3.0
volter2014cognitive,3,11,ulindi,17,f,bonobo,clear,3,6,1,1,1,2.0,0,0,4.0,-1.0
volter2014cognitive,3,22,ulindi,17,f,bonobo,clear,1,7,2,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,2,ulindi,17,f,bonobo,clear,4,8,0,2,1,2.0,0,0,4.0,0.0
volter2014cognitive,3,24,ulindi,17,f,bonobo,clear,3,9,2,2,1,2.0,0,0,4.0,-1.0
volter2014cognitive,3,8,ulindi,17,f,bonobo,clear,1,10,0,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,9,ulindi,17,f,bonobo,clear,5,11,1,1,0,2.0,0,0,4.0,1.0
volter2014cognitive,3,15,ulindi,17,f,bonobo,clear,2,12,1,2,0,2.0,1,0,4.0,-2.0
volter2014cognitive,3,3,ulindi,17,f,bonobo,clear,3,13,0,2,1,2.0,0,0,4.0,-1.0
volter2014cognitive,3,1,ulindi,17,f,bonobo,clear,1,14,0,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,16,ulindi,17,f,bonobo,clear,1,15,1,2,1,2.0,1,1,4.0,-3.0
volter2014cognitive,3,18,ulindi,17,f,bonobo,clear,4,16,2,1,1,2.0,1,0,4.0,0.0
volter2014cognitive,3,6,ulindi,17,f,bonobo,clear,2,17,0,2,0,2.0,0,0,4.0,-2.0
volter2014cognitive,3,23,ulindi,17,f,bonobo,clear,1,18,2,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,14,ulindi,17,f,bonobo,clear,7,19,1,2,0,2.0,0,0,4.0,3.0
volter2014cognitive,3,10,ulindi,17,f,bonobo,clear,2,20,1,1,1,2.0,0,0,4.0,-2.0
volter2014cognitive,3,17,ulindi,17,f,bonobo,clear,2,21,2,1,0,2.0,1,0,4.0,-2.0
volter2014cognitive,3,19,ulindi,17,f,bonobo,clear,2,22,2,1,1,2.0,0,0,4.0,-2.0
volter2014cognitive,3,20,ulindi,17,f,bonobo,clear,1,23,2,1,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,13,ulindi,17,f,bonobo,clear,5,24,1,2,1,2.0,0,0,4.0,1.0
volter2014cognitive,3,3,yasa,14,f,bonobo,opaquecued,2,1,0,2,1,1.0,0,0,4.0,-2.0
volter2014cognitive,3,6,yasa,14,f,bonobo,opaquecued,16,2,0,2,0,1.0,0,0,4.0,12.0
volter2014cognitive,3,22,yasa,14,f,bonobo,opaquecued,3,3,2,2,0,1.0,1,0,4.0,-1.0
volter2014cognitive,3,24,yasa,14,f,bonobo,opaquecued,17,4,2,2,1,1.0,0,0,4.0,13.0
volter2014cognitive,3,15,yasa,14,f,bonobo,opaquecued,4,5,1,2,0,1.0,0,0,4.0,0.0
volter2014cognitive,3,18,yasa,14,f,bonobo,opaquecued,1,6,2,1,1,1.0,1,1,4.0,-3.0
volter2014cognitive,3,1,yasa,14,f,bonobo,opaquecued,3,7,0,2,0,1.0,0,0,4.0,-1.0
volter2014cognitive,3,13,yasa,14,f,bonobo,opaquecued,1,8,1,2,1,1.0,1,1,4.0,-3.0
volter2014cognitive,3,17,yasa,14,f,bonobo,opaquecued,2,9,2,1,0,1.0,1,0,4.0,-2.0
volter2014cognitive,3,7,yasa,14,f,bonobo,opaquecued,5,10,0,2,1,1.0,0,0,4.0,1.0
volter2014cognitive,3,5,yasa,14,f,bonobo,opaquecued,5,11,0,2,1,1.0,0,0,4.0,1.0
volter2014cognitive,3,20,yasa,14,f,bonobo,opaquecued,5,12,2,1,0,1.0,0,0,4.0,1.0
volter2014cognitive,3,4,yasa,14,f,bonobo,opaquecued,2,13,0,2,0,1.0,1,0,4.0,-2.0
volter2014cognitive,3,10,yasa,14,f,bonobo,opaquecued,15,14,1,1,1,1.0,1,0,4.0,11.0
volter2014cognitive,3,19,yasa,14,f,bonobo,opaquecued,6,15,2,1,1,1.0,0,0,4.0,2.0
volter2014cognitive,3,2,yasa,14,f,bonobo,opaquecued,17,16,0,2,1,1.0,1,0,4.0,13.0
volter2014cognitive,3,12,yasa,14,f,bonobo,opaquecued,1,17,1,1,0,1.0,1,1,4.0,-3.0
volter2014cognitive,3,23,yasa,14,f,bonobo,opaquecued,1,18,2,2,0,1.0,1,1,4.0,-3.0
volter2014cognitive,3,14,yasa,14,f,bonobo,opaquecued,8,19,1,2,0,1.0,0,0,4.0,4.0
volter2014cognitive,3,9,yasa,14,f,bonobo,opaquecued,5,20,1,1,0,1.0,0,0,4.0,1.0
volter2014cognitive,3,8,yasa,14,f,bonobo,opaquecued,1,21,0,2,0,1.0,1,1,4.0,-3.0
volter2014cognitive,3,21,yasa,14,f,bonobo,opaquecued,2,22,2,2,1,1.0,1,0,4.0,-2.0
volter2014cognitive,3,11,yasa,14,f,bonobo,opaquecued,10,23,1,1,1,1.0,0,0,4.0,6.0
volter2014cognitive,3,16,yasa,14,f,bonobo,opaquecued,17,24,1,2,1,1.0,0,0,4.0,13.0
volter2014cognitive,3,7,yasa,14,f,bonobo,opaquecued,2,1,0,2,1,2.0,0,0,4.0,-2.0
volter2014cognitive,3,9,yasa,14,f,bonobo,opaquecued,2,2,1,1,0,2.0,0,0,4.0,-2.0
volter2014cognitive,3,15,yasa,14,f,bonobo,opaquecued,5,3,1,2,0,2.0,0,0,4.0,1.0
volter2014cognitive,3,4,yasa,14,f,bonobo,opaquecued,1,4,0,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,10,yasa,14,f,bonobo,opaquecued,2,5,1,1,1,2.0,0,0,4.0,-2.0
volter2014cognitive,3,2,yasa,14,f,bonobo,opaquecued,1,6,0,2,1,2.0,1,1,4.0,-3.0
volter2014cognitive,3,6,yasa,14,f,bonobo,opaquecued,4,7,0,2,0,2.0,0,0,4.0,0.0
volter2014cognitive,3,21,yasa,14,f,bonobo,opaquecued,6,8,2,2,1,2.0,1,0,4.0,2.0
volter2014cognitive,3,5,yasa,14,f,bonobo,opaquecued,6,9,0,2,1,2.0,0,0,4.0,2.0
volter2014cognitive,3,12,yasa,14,f,bonobo,opaquecued,2,10,1,1,0,2.0,0,0,4.0,-2.0
volter2014cognitive,3,19,yasa,14,f,bonobo,opaquecued,2,11,2,1,1,2.0,1,0,4.0,-2.0
volter2014cognitive,3,14,yasa,14,f,bonobo,opaquecued,2,12,1,2,0,2.0,0,0,4.0,-2.0
volter2014cognitive,3,23,yasa,14,f,bonobo,opaquecued,1,13,2,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,17,yasa,14,f,bonobo,opaquecued,3,14,2,1,0,2.0,0,0,4.0,-1.0
volter2014cognitive,3,20,yasa,14,f,bonobo,opaquecued,3,15,2,1,0,2.0,0,0,4.0,-1.0
volter2014cognitive,3,8,yasa,14,f,bonobo,opaquecued,2,16,0,2,0,2.0,0,0,4.0,-2.0
volter2014cognitive,3,11,yasa,14,f,bonobo,opaquecued,12,17,1,1,1,2.0,0,0,4.0,8.0
volter2014cognitive,3,1,yasa,14,f,bonobo,opaquecued,2,18,0,2,0,2.0,0,0,4.0,-2.0
volter2014cognitive,3,3,yasa,14,f,bonobo,opaquecued,3,19,0,2,1,2.0,0,0,4.0,-1.0
volter2014cognitive,3,24,yasa,14,f,bonobo,opaquecued,5,20,2,2,1,2.0,0,0,4.0,1.0
volter2014cognitive,3,18,yasa,14,f,bonobo,opaquecued,15,21,2,1,1,2.0,0,0,4.0,11.0
volter2014cognitive,3,16,yasa,14,f,bonobo,opaquecued,4,22,1,2,1,2.0,1,0,4.0,0.0
volter2014cognitive,3,22,yasa,14,f,bonobo,opaquecued,1,23,2,2,0,2.0,1,1,4.0,-3.0
volter2014cognitive,3,13,yasa,14,f,bonobo,opaquecued,5,24,1,2,1,2.0,0,0,4.0,1.0
volter2014cognitive,3,5,gertrudia,18,f,chimpanzee,tool,1,1,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,22,gertrudia,18,f,chimpanzee,tool,17,2,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,14,gertrudia,18,f,chimpanzee,tool,17,3,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,19,gertrudia,18,f,chimpanzee,tool,1,4,2,1,1,1.0,1,1,4.0,
volter2014cognitive,3,7,gertrudia,18,f,chimpanzee,tool,6,5,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,6,gertrudia,18,f,chimpanzee,tool,8,6,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,10,gertrudia,18,f,chimpanzee,tool,6,7,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,24,gertrudia,18,f,chimpanzee,tool,7,8,2,2,1,1.0,1,0,4.0,
volter2014cognitive,3,21,gertrudia,18,f,chimpanzee,tool,4,9,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,9,gertrudia,18,f,chimpanzee,tool,5,10,1,1,0,1.0,1,0,4.0,
volter2014cognitive,3,15,gertrudia,18,f,chimpanzee,tool,17,11,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,18,gertrudia,18,f,chimpanzee,tool,2,12,2,1,1,1.0,1,0,4.0,
volter2014cognitive,3,20,gertrudia,18,f,chimpanzee,tool,17,13,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,11,gertrudia,18,f,chimpanzee,tool,6,14,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,1,gertrudia,18,f,chimpanzee,tool,1,15,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,8,gertrudia,18,f,chimpanzee,tool,2,16,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,16,gertrudia,18,f,chimpanzee,tool,2,17,1,2,1,1.0,0,0,4.0,
volter2014cognitive,3,17,gertrudia,18,f,chimpanzee,tool,2,18,2,1,0,1.0,1,0,4.0,
volter2014cognitive,3,2,gertrudia,18,f,chimpanzee,tool,3,19,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,13,gertrudia,18,f,chimpanzee,tool,2,20,1,2,1,1.0,0,0,4.0,
volter2014cognitive,3,4,gertrudia,18,f,chimpanzee,tool,1,21,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,12,gertrudia,18,f,chimpanzee,tool,7,22,1,1,0,1.0,1,0,4.0,
volter2014cognitive,3,3,gertrudia,18,f,chimpanzee,tool,9,23,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,23,gertrudia,18,f,chimpanzee,tool,3,24,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,7,gertrudia,18,f,chimpanzee,tool,2,25,0,2,1,2.0,1,0,4.0,
volter2014cognitive,3,6,gertrudia,18,f,chimpanzee,tool,2,26,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,15,gertrudia,18,f,chimpanzee,tool,4,27,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,1,gertrudia,18,f,chimpanzee,tool,1,28,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,17,gertrudia,18,f,chimpanzee,tool,2,29,2,1,0,2.0,0,0,4.0,
volter2014cognitive,3,9,gertrudia,18,f,chimpanzee,tool,3,30,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,22,gertrudia,18,f,chimpanzee,tool,2,31,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,4,gertrudia,18,f,chimpanzee,tool,1,32,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,12,gertrudia,18,f,chimpanzee,tool,1,33,1,1,0,2.0,1,1,4.0,
volter2014cognitive,3,24,gertrudia,18,f,chimpanzee,tool,17,34,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,11,gertrudia,18,f,chimpanzee,tool,3,35,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,18,gertrudia,18,f,chimpanzee,tool,11,36,2,1,1,2.0,1,0,4.0,
volter2014cognitive,3,21,gertrudia,18,f,chimpanzee,tool,3,37,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,3,gertrudia,18,f,chimpanzee,tool,7,38,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,19,gertrudia,18,f,chimpanzee,tool,1,39,2,1,1,2.0,1,1,4.0,
volter2014cognitive,3,13,gertrudia,18,f,chimpanzee,tool,3,40,1,2,1,2.0,1,0,4.0,
volter2014cognitive,3,23,gertrudia,18,f,chimpanzee,tool,1,41,2,2,0,2.0,1,1,4.0,
volter2014cognitive,3,14,gertrudia,18,f,chimpanzee,tool,4,42,1,2,0,2.0,1,0,4.0,
volter2014cognitive,3,10,gertrudia,18,f,chimpanzee,tool,13,43,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,5,gertrudia,18,f,chimpanzee,tool,2,44,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,2,gertrudia,18,f,chimpanzee,tool,8,45,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,16,gertrudia,18,f,chimpanzee,tool,1,46,1,2,1,2.0,1,1,4.0,
volter2014cognitive,3,20,gertrudia,18,f,chimpanzee,tool,3,47,2,1,0,2.0,1,0,4.0,
volter2014cognitive,3,8,gertrudia,18,f,chimpanzee,tool,4,48,0,2,0,2.0,1,0,4.0,
volter2014cognitive,3,12,annett,12,f,chimpanzee,tool,1,1,1,1,0,1.0,1,1,4.0,
volter2014cognitive,3,3,annett,12,f,chimpanzee,tool,1,2,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,18,annett,12,f,chimpanzee,tool,1,3,2,1,1,1.0,1,1,4.0,
volter2014cognitive,3,13,annett,12,f,chimpanzee,tool,1,4,1,2,1,1.0,1,1,4.0,
volter2014cognitive,3,24,annett,12,f,chimpanzee,tool,4,5,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,8,annett,12,f,chimpanzee,tool,1,6,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,14,annett,12,f,chimpanzee,tool,1,7,1,2,0,1.0,1,1,4.0,
volter2014cognitive,3,1,annett,12,f,chimpanzee,tool,1,8,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,21,annett,12,f,chimpanzee,tool,1,9,2,2,1,1.0,1,1,4.0,
volter2014cognitive,3,4,annett,12,f,chimpanzee,tool,1,10,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,22,annett,12,f,chimpanzee,tool,2,11,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,17,annett,12,f,chimpanzee,tool,1,12,2,1,0,1.0,1,1,4.0,
volter2014cognitive,3,10,annett,12,f,chimpanzee,tool,1,13,1,1,1,1.0,1,1,4.0,
volter2014cognitive,3,7,annett,12,f,chimpanzee,tool,1,14,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,16,annett,12,f,chimpanzee,tool,1,15,1,2,1,1.0,1,1,4.0,
volter2014cognitive,3,23,annett,12,f,chimpanzee,tool,3,16,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,11,annett,12,f,chimpanzee,tool,1,17,1,1,1,1.0,1,1,4.0,
volter2014cognitive,3,20,annett,12,f,chimpanzee,tool,1,18,2,1,0,1.0,1,1,4.0,
volter2014cognitive,3,9,annett,12,f,chimpanzee,tool,2,19,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,6,annett,12,f,chimpanzee,tool,1,20,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,19,annett,12,f,chimpanzee,tool,4,21,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,2,annett,12,f,chimpanzee,tool,2,22,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,15,annett,12,f,chimpanzee,tool,1,23,1,2,0,1.0,1,1,4.0,
volter2014cognitive,3,5,annett,12,f,chimpanzee,tool,1,24,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,11,annett,12,f,chimpanzee,tool,4,25,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,22,annett,12,f,chimpanzee,tool,2,26,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,13,annett,12,f,chimpanzee,tool,2,27,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,1,annett,12,f,chimpanzee,tool,1,28,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,24,annett,12,f,chimpanzee,tool,1,29,2,2,1,2.0,1,1,4.0,
volter2014cognitive,3,14,annett,12,f,chimpanzee,tool,3,30,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,15,annett,12,f,chimpanzee,tool,1,31,1,2,0,2.0,1,1,4.0,
volter2014cognitive,3,18,annett,12,f,chimpanzee,tool,2,32,2,1,1,2.0,0,0,4.0,
volter2014cognitive,3,5,annett,12,f,chimpanzee,tool,5,33,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,3,annett,12,f,chimpanzee,tool,8,34,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,20,annett,12,f,chimpanzee,tool,1,35,2,1,0,2.0,1,1,4.0,
volter2014cognitive,3,23,annett,12,f,chimpanzee,tool,1,36,2,2,0,2.0,1,1,4.0,
volter2014cognitive,3,12,annett,12,f,chimpanzee,tool,2,37,1,1,0,2.0,1,0,4.0,
volter2014cognitive,3,10,annett,12,f,chimpanzee,tool,3,38,1,1,1,2.0,1,0,4.0,
volter2014cognitive,3,16,annett,12,f,chimpanzee,tool,4,39,1,2,1,2.0,1,0,4.0,
volter2014cognitive,3,19,annett,12,f,chimpanzee,tool,1,40,2,1,1,2.0,1,1,4.0,
volter2014cognitive,3,6,annett,12,f,chimpanzee,tool,3,41,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,21,annett,12,f,chimpanzee,tool,2,42,2,2,1,2.0,1,0,4.0,
volter2014cognitive,3,8,annett,12,f,chimpanzee,tool,2,43,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,4,annett,12,f,chimpanzee,tool,1,44,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,9,annett,12,f,chimpanzee,tool,1,45,1,1,0,2.0,1,1,4.0,
volter2014cognitive,3,7,annett,12,f,chimpanzee,tool,1,46,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,17,annett,12,f,chimpanzee,tool,2,47,2,1,0,2.0,0,0,4.0,
volter2014cognitive,3,2,annett,12,f,chimpanzee,tool,2,48,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,12,ulla,34,f,chimpanzee,tool,5,1,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,13,ulla,34,f,chimpanzee,tool,5,2,1,2,1,1.0,0,0,4.0,
volter2014cognitive,3,24,ulla,34,f,chimpanzee,tool,2,3,2,2,1,1.0,1,0,4.0,
volter2014cognitive,3,2,ulla,34,f,chimpanzee,tool,3,4,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,22,ulla,34,f,chimpanzee,tool,3,5,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,10,ulla,34,f,chimpanzee,tool,2,6,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,15,ulla,34,f,chimpanzee,tool,1,7,1,2,0,1.0,1,1,4.0,
volter2014cognitive,3,19,ulla,34,f,chimpanzee,tool,1,8,2,1,1,1.0,1,1,4.0,
volter2014cognitive,3,18,ulla,34,f,chimpanzee,tool,15,9,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,16,ulla,34,f,chimpanzee,tool,3,10,1,2,1,1.0,0,0,4.0,
volter2014cognitive,3,3,ulla,34,f,chimpanzee,tool,5,11,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,8,ulla,34,f,chimpanzee,tool,5,12,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,21,ulla,34,f,chimpanzee,tool,1,13,2,2,1,1.0,1,1,4.0,
volter2014cognitive,3,11,ulla,34,f,chimpanzee,tool,5,14,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,17,ulla,34,f,chimpanzee,tool,3,15,2,1,0,1.0,1,0,4.0,
volter2014cognitive,3,6,ulla,34,f,chimpanzee,tool,12,16,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,9,ulla,34,f,chimpanzee,tool,6,17,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,7,ulla,34,f,chimpanzee,tool,1,18,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,14,ulla,34,f,chimpanzee,tool,1,19,1,2,0,1.0,1,1,4.0,
volter2014cognitive,3,5,ulla,34,f,chimpanzee,tool,3,20,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,4,ulla,34,f,chimpanzee,tool,6,21,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,20,ulla,34,f,chimpanzee,tool,6,22,2,1,0,1.0,1,0,4.0,
volter2014cognitive,3,23,ulla,34,f,chimpanzee,tool,1,23,2,2,0,1.0,1,1,4.0,
volter2014cognitive,3,1,ulla,34,f,chimpanzee,tool,2,24,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,22,ulla,34,f,chimpanzee,tool,5,25,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,7,ulla,34,f,chimpanzee,tool,5,26,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,10,ulla,34,f,chimpanzee,tool,3,27,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,19,ulla,34,f,chimpanzee,tool,2,28,2,1,1,2.0,0,0,4.0,
volter2014cognitive,3,21,ulla,34,f,chimpanzee,tool,4,29,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,8,ulla,34,f,chimpanzee,tool,9,30,0,2,0,2.0,1,0,4.0,
volter2014cognitive,3,2,ulla,34,f,chimpanzee,tool,6,31,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,11,ulla,34,f,chimpanzee,tool,2,32,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,15,ulla,34,f,chimpanzee,tool,7,33,1,2,0,2.0,1,0,4.0,
volter2014cognitive,3,23,ulla,34,f,chimpanzee,tool,2,34,2,2,0,2.0,1,0,4.0,
volter2014cognitive,3,4,ulla,34,f,chimpanzee,tool,6,35,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,5,ulla,34,f,chimpanzee,tool,3,36,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,24,ulla,34,f,chimpanzee,tool,17,37,2,2,1,2.0,1,0,4.0,
volter2014cognitive,3,20,ulla,34,f,chimpanzee,tool,2,38,2,1,0,2.0,0,0,4.0,
volter2014cognitive,3,9,ulla,34,f,chimpanzee,tool,4,39,1,1,0,2.0,1,0,4.0,
volter2014cognitive,3,1,ulla,34,f,chimpanzee,tool,3,40,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,17,ulla,34,f,chimpanzee,tool,6,41,2,1,0,2.0,1,0,4.0,
volter2014cognitive,3,18,ulla,34,f,chimpanzee,tool,1,42,2,1,1,2.0,1,1,4.0,
volter2014cognitive,3,16,ulla,34,f,chimpanzee,tool,4,43,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,6,ulla,34,f,chimpanzee,tool,6,44,0,2,0,2.0,1,0,4.0,
volter2014cognitive,3,14,ulla,34,f,chimpanzee,tool,8,45,1,2,0,2.0,1,0,4.0,
