study_id,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,session,trial,study,condition,group_original,pairing_cage3,pairing_cage4,stag_success,cage3_leave_hare,cage4_leave_hare,total_leave_hare,one_leave_hare,both_leave_hare,time_initiator_wait,ape_initiator,ape_follower,checkback_hare_cage3,checkback_hare_cage4,communication_hare_cage3,communication_hare_cage4,communication_stag_cage3,communication_stag_cage4,communication_stag_initiator
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,2,6,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,11.48,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,2,7,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,10.88,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,2,8,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,11.72,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,3,9,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,2.76,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,3,10,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,10.48,sandra,lome,1,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,3,11,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,11.56,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,3,12,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,1.4,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,1,1,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,10.88,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,1,2,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,13.48,lome,ulla,1,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,1,3,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,5.76,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,1,4,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,9.32,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,2,5,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,12.72,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,2,6,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,5.76,lome,ulla,1,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,2,7,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,0.92,lome,ulla,1,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,2,8,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,4,lome,ulla,1,0,0,0,1,1,1.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,3,9,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,16.88,lome,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,3,10,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,10.68,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,3,11,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,0.880000000000001,ulla,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,3,12,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,0.76,ulla,lome,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,1,1,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,5.6,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,1,2,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,8.88,sandra,robert,0,0,0,0,0,1,1.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,1,3,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,7.12,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,1,4,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,14,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,2,5,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,8.72,sandra,robert,0,0,0,0,0,1,1.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,2,6,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,7.76,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,2,7,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,4,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,2,8,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,11.96,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,3,9,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,7.8,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,3,10,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,3.56,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,3,11,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,5.72,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,3,12,lowrisk,nb,bcfirst,2,2,1,1,1,2,1,1,7.4,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,1,1,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,0.32,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,1,2,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,2.16,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,1,3,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,0.359999999999999,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,1,4,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,0.560000000000001,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,2,5,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,10,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,2,6,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,0.440000000000001,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,2,7,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,1.08,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,2,8,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,1.36,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,3,9,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,1.24,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,3,10,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,0.4,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,3,11,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,1,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,3,12,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,2.08,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,1,1,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,13,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,1,2,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,13.88,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,1,3,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,12.32,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,1,4,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,7.04,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,2,5,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,3.28,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,2,6,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,9.72,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,2,7,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,3.28,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,2,8,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,13.56,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,3,9,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,13.72,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,3,10,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,14.16,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,3,11,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,0,ulla,sandra,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,3,12,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,13.84,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,1,highrisk,nb,nbfirst,1,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,2,highrisk,nb,nbfirst,1,1,0,1,0,1,1,0,3.40000000000001,robert,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,3,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,12.72,robert,natascha,1,1,0,0,1,1,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,4,highrisk,nb,nbfirst,1,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,5,highrisk,nb,nbfirst,1,1,0,0,0,0,0,0, ,0,0,1,1,0,0,1,1,
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,6,highrisk,nb,nbfirst,1,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,7,highrisk,nb,nbfirst,1,1,0,0,1,1,1,0,4.76000000000001,natascha,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,8,highrisk,nb,nbfirst,1,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,9,highrisk,nb,nbfirst,1,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,10,highrisk,nb,nbfirst,1,1,0,1,0,1,1,0,19.48,robert,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,11,highrisk,nb,nbfirst,1,1,0,0,1,1,1,0,3.56,natascha,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,12,highrisk,nb,nbfirst,1,1,0,0,1,1,1,0,19.32,natascha,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,1,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,2.40000000000001,natascha,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,2,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,13.68,robert,natascha,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,3,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,6.16,natascha,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,4,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,9.36,natascha,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,5,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,10.88,robert,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,1,6,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,14.76,natascha,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,7,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,20.08,natascha,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,8,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,20.24,natascha,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,9,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,8.24,natascha,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,10,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,8.2,natascha,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,11,highrisk,bc,nbfirst,1,1,0,1,1,2,1,1,7.28,natascha,robert,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,natascha,32,f,focal_participant_2,chimpanzee,robert_natascha,2,12,highrisk,bc,nbfirst,1,1,0,0,1,1,1,0,19.76,natascha,0,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,1,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,13.6,tai,pia,0,0,0,0,0,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,2,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,8.36,tai,pia,0,0,0,0,0,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,3,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,7.36,tai,pia,0,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,4,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,12.28,tai,pia,0,1,0,0,1,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,5,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,6.36,tai,pia,0,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,3,6,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,7.92,tai,pia,0,1,0,0,1,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,3,7,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,7.28,tai,pia,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,3,8,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,4.04,tai,pia,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,3,9,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,2.52,tai,pia,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,3,10,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,5.4,tai,pia,0,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,3,11,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,2.96,0,pia,0,0,0,0,0,0,
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,3,12,highrisk,nb,nbfirst,1,1,1,1,1,2,1,1,3.2,tai,pia,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,1,1,highrisk,bc,nbfirst,1,1,0,1,1,2,1,1,21.16,tai,pia,0,1,0,0,1,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,1,2,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,11.28,tai,pia,0,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,1,3,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,18.24,tai,pia,0,1,0,0,1,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,1,4,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,14.68,tai,pia,0,1,0,0,1,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,1,5,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,7.52,tai,pia,0,1,0,0,1,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,1,6,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,7.36,tai,pia,0,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,7,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,8.04,pia,tai,0,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,8,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,5.52,tai,pia,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,9,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,2.72,tai,pia,0,1,0,0,1,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,10,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,2.96,pia,tai,0,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,11,highrisk,bc,nbfirst,1,1,1,1,1,2,1,1,4.12,tai,pia,0,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,tai_pia,2,12,highrisk,bc,nbfirst,1,1,0,1,1,2,1,1,32.92,tai,pia,0,1,0,0,1,0,1.0
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,1,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,2,highrisk,nb,nbfirst,2,1,0,0,1,1,1,0,8.04000000000001,lome,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,3,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,4,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,5,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,6,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,7,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,8,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,9,highrisk,nb,nbfirst,2,1,0,0,1,1,1,0,20.2,lome,0,1,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,10,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,11,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,12,highrisk,nb,nbfirst,2,1,0,0,0,0,0,0, ,0,0,1,1,0,0,1,1,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,1,highrisk,bc,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,2,highrisk,bc,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,3,highrisk,bc,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,1,4,highrisk,bc,nbfirst,2,1,0,0,1,1,1,0,7.8,lome,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,5,highrisk,bc,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,6,highrisk,bc,nbfirst,2,1,0,0,1,1,1,0,16.4,lome,0,0,0,0,0,0,0,0.0
